,a,b,c
0,0.99121094,-0.51132202,-5.0
1,1.0385132,-0.30349731,-5.0
2,1.010437,-0.27435303,-4.3736267
3,1.0299683,-0.29891968,-2.9948425
4,0.9072876,-0.38497925,-2.122345
5,0.99136353,-0.36132813,-1.5223694
6,0.88256836,-0.41229248,-1.1584473
7,0.98907471,-0.40588379,-0.88256836
8,0.94482422,-0.42053223,-0.7170105
9,0.89263916,-0.54443359,-0.6716919
10,0.92803955,-0.53497315,-0.63919067
11,0.9916687,-0.40542603,-0.54672241
12,0.91567993,-0.43533325,-0.52001953
13,0.86074829,-0.42266846,-0.51254272
14,0.86578369,-0.27664185,-0.4145813
15,0.80276489,-0.14068603,-0.31951904
16,0.77438354,-0.082855225,-0.24642944
17,0.79910278,-0.088806152,-0.1991272
18,0.76873779,-0.016937256,-0.14083862
19,0.73745728,-0.037841797,-0.12268066
20,0.65948486,-0.028991699,-0.12390137
21,0.63903809,-0.086669922,-0.12680054
22,0.35095215,-0.40527344,-0.21331787
23,0.39047241,-0.1083374,-0.28152466
24,0.36499023,0.57174683,-0.23376465
25,0.3137207,-0.54260254,-0.082702637
26,0.28564453,-0.56762695,-0.26641846
27,0.37078857,-0.42480469,-0.32745361
28,0.29067993,-0.10818481,-0.24291992
29,0.32348633,-0.13916016,-0.20202637
30,0.23712158,0.14297485,-0.077056885
31,0.40908814,0.35766602,0.059509277
32,0.44265747,0.38085938,0.14373779
33,0.12298584,0.42861939,0.21484375
34,0.24597168,0.50140381,0.26504517
35,0.31158447,0.47088623,0.30883789
36,0.16784668,0.46844482,0.3843689
37,0.23132324,0.59265137,0.45837402
38,0.17501831,0.47866821,0.45547485
39,0.084228516,0.37353516,0.44433594
40,-0.097351074,0.48294067,0.44204712
41,0.077514648,0.67779541,0.53665161
42,-0.074920654,0.68237305,0.58990478
43,0.039215088,0.70419312,0.62103272
44,-0.1473999,0.66894531,0.58395386
45,-0.19470215,0.67489624,0.57525635
46,-0.30349731,0.67153931,0.59158325
47,-0.31463623,0.75439453,0.62530518
48,-0.22033691,0.76705933,0.65673828
49,-0.12741089,0.70632935,0.64544678
50,-0.17364502,0.78170776,0.69519043
51,-0.31860352,0.89477539,0.73669434
52,-0.33599853,0.9362793,0.78308106
53,-0.3414917,1.1016846,0.86791992
54,-0.42449951,1.1221313,0.89385986
55,-0.38635254,1.0494995,0.98495483
56,-0.38345337,1.1358643,1.0076904
57,-0.38360596,0.90682983,0.94650269
58,-0.47592163,0.91171265,0.92971802
59,-0.66986084,0.8795166,0.88684082
60,-0.56945801,0.90209961,0.87432861
61,-0.56549072,0.89279175,0.86090088
62,-0.58990478,0.82397461,0.84472656
63,-0.60089111,0.96038818,0.89538574
64,-0.76324463,0.87860107,0.86853027
65,-0.7359314,0.95977783,0.89797974
66,-0.80184937,0.96374512,0.91064453
67,-0.80780029,1.0380554,0.9526062
68,-0.84106445,1.0351563,0.97503662
69,-0.85800171,1.0968018,1.0188293
70,-0.84976196,1.0723877,1.0324097
71,-0.78338623,1.1186218,1.0693359
72,-0.84228516,1.161499,1.0848999
73,-0.86853027,1.2460327,1.1450195
74,-0.92803955,1.158905,1.1360168
75,-0.91720581,1.2211609,1.1685181
76,-0.93673706,1.2094116,1.1576843
77,-1.0610962,1.1354065,1.1260986
78,-1.1174011,1.1315918,1.1125183
79,-1.1924744,1.0357666,1.0717773
80,-1.162262,0.9703064,1.0250854
81,-1.1999512,0.95718384,0.98876953
82,-1.1973572,1.0243225,0.99578857
83,-1.2176514,1.0549927,1.0131836
84,-1.1932373,1.1759949,1.0820007
85,-1.2242126,1.1891174,1.1152649
86,-1.3024902,1.2251282,1.1450195
87,-1.3366699,1.3430786,1.206665
88,-1.2942505,1.3508606,1.2579346
89,-1.4407349,1.1575317,1.2129211
90,-1.4936829,1.1897278,1.2113953
91,-1.4685059,1.1547852,1.1921692
92,-1.5045166,0.76522827,1.0623169
93,-1.656189,0.6161499,0.90423584
94,-1.5060425,0.68283081,0.83404541
95,-1.6201782,1.1450195,0.94985962
96,-1.6352844,1.2176514,1.0479736
97,-1.578064,1.3624573,1.1660767
98,-1.6726685,1.0929871,1.1520386
99,-1.537323,1.1434937,1.1416626
100,-1.6708374,1.0466003,1.1026001
101,-1.6819763,1.0826111,1.0848999
102,-1.6296387,1.0571289,1.0652161
103,-1.6247559,1.171875,1.0929871
104,-1.5338135,1.182251,1.1140442
105,-1.6252136,1.1012268,1.1032104
106,-1.6519165,1.0566711,1.0813904
107,-1.6964722,0.93933106,1.0357666
108,-1.6867065,0.86425781,0.9753418
109,-1.7399597,0.90393066,0.94894409
110,-1.7739868,0.85464478,0.91308594
111,-1.8258667,0.90576172,0.90789795
112,-1.8417358,0.80322266,0.86456299
113,-1.8734741,0.80657959,0.84609985
114,-1.8252563,0.7472229,0.80841065
115,-1.8502808,0.80551147,0.80108643
116,-1.9085693,0.80322266,0.80535889
117,-1.887207,0.84472656,0.82870483
118,-1.914978,0.80963135,0.87982178
119,-1.8945313,0.76080322,0.81695557
120,-1.9407654,0.62683106,0.77575684
121,-1.9294739,0.66604614,0.76293945
122,-1.8623352,0.71411133,0.76522827
123,-1.9291687,0.69580078,0.753479
124,-1.8255615,0.76354981,0.77285767
125,-1.9837952,0.62576294,0.71838379
126,-2.0233154,0.5783081,0.6867981
127,-2.0098877,0.46691894,0.63049316
128,-2.036438,0.65460205,0.63476563
129,-1.9233704,0.47943115,0.61920166
130,-1.9845581,0.49224853,0.5821228
131,-2.0214844,0.33020019,0.50003052
132,-1.8815613,0.36270142,0.45257568
133,-2.0002747,0.36514282,0.44509888
134,-2.0082092,1.350708,0.36895752
135,-1.9992065,1.5020752,0.35888672
136,-2.0066833,0.43731689,0.74783325
137,-2.016449,0.45959473,0.61553955
138,-1.9992065,0.27404785,0.47546387
139,-1.9552612,0.27252197,0.43365478
140,-1.9340515,0.21728516,0.35964966
141,-2.1557617,0.16952515,0.27618408
142,-1.9381714,0.18432617,0.23712158
143,-2.0158386,0.22750855,0.24108887
144,-2.0320129,0.055236816,0.19012451
145,-1.7228699,0.15045166,0.18051148
146,-1.9187927,0.098571777,0.15090942
147,-2.0153809,-0.000305176,0.11108398
148,-1.9326782,-0.007629395,0.079345703
149,-1.8745422,0.064697266,0.04699707
150,-1.8891907,-0.20401001,-0.028076172
151,-1.8489075,-0.28945923,-0.11993408
152,-2.0019531,-0.15151978,-0.099029541
153,-1.8490601,-0.35522461,-0.17333984
154,-1.9892883,-0.35751343,-0.23773193
155,-2.0028687,-0.41107178,-0.3024292
156,-2.0033264,-0.33187866,-0.3137207
157,-1.9381714,-0.54550171,-0.39428711
158,-2.247467,-0.51010132,-0.47531128
159,-1.9728088,-0.60363769,-0.49255371
160,-1.9973755,-0.51193237,-0.51391602
161,-1.9204712,-0.63140869,-0.58578491
162,-1.8490601,-0.6880188,-0.59616089
163,-1.8203735,-0.65368652,-0.61279297
