,a,b,c
0,0.13046265,-1.615448,-5.0
1,0.19073486,-1.6233826,-5.0
2,0.21408081,-1.650238,-5.0
3,0.28656006,-1.6134644,-4.120636
4,0.29388428,-1.7106628,-3.2920837
5,0.33111572,-1.5988159,-2.5918579
6,0.31921387,-1.6238403,-2.2587585
7,0.29907227,-1.6967773,-2.0648193
8,0.37460327,-1.6529846,-1.9085693
9,0.35766602,-1.5812683,-1.7871094
10,0.42388916,-1.5409851,-1.6879272
11,0.43548584,-1.6139221,-1.6412354
12,0.50292969,-1.5974426,-1.5914917
13,0.4637146,-1.6349792,-1.6203308
14,0.56060791,-1.4878845,-1.6998291
15,0.47576904,-1.51474,-1.6566467
16,0.59265137,-1.3708496,-1.5499878
17,0.55023193,-1.5509033,-1.5158081
18,0.62789917,-1.4559937,-1.4051819
19,0.61981201,-1.451416,-1.3516235
20,0.63720703,-1.4334106,-1.3572693
21,0.61569214,-1.4558411,-1.3700867
22,0.73318481,-1.4329529,-1.2390137
23,0.72631836,-1.4263916,-1.2490845
24,0.75195313,-1.3027954,-1.2710571
25,0.67184448,-1.366272,-1.3050842
26,0.71014404,-1.2106323,-1.2571716
27,0.78796387,-1.1660767,-1.2109375
28,0.72906494,-1.1335754,-1.1851501
29,0.73120117,-1.0490417,-1.1358643
30,0.69335938,-1.0897827,-1.1283875
31,0.77392578,-1.0986328,-1.1047363
32,0.66726685,-0.99258423,-1.05896
33,0.72082519,-0.87783813,-0.99838257
34,0.68740845,-0.9614563,-0.98632813
35,0.79269409,-0.79589844,-0.90423584
36,0.70327759,-0.85525513,-0.88897705
37,0.76187134,-0.78872681,-0.83969116
38,0.62561035,-0.79772949,-0.8203125
39,0.72692871,-0.69335938,-0.7723999
40,0.75180054,-0.60363769,-0.70205688
41,0.67398071,-0.60928345,-0.64865112
42,0.75897217,-0.44921875,-0.55007935
43,0.52490234,-0.30944824,-0.45379639
44,0.64208984,-0.34347534,-0.40649414
45,0.50994873,-0.47805786,-0.42068481
46,0.50415039,-0.3717041,-0.39413452
47,0.44250488,-0.36880493,-0.38482666
48,0.54336548,-0.40405273,-0.37948608
49,0.5090332,-0.30075073,-0.32623291
50,0.41793823,-0.15319824,-0.26916504
51,0.36682129,-0.10040283,-0.19104004
52,0.39276123,-0.10360718,-0.16448975
53,0.39047241,0.044708252,-0.086364746
54,0.32241821,0.045318604,-0.041503906
55,0.23498535,0.12252808,-0.006866455
56,0.25054932,0.14663696,0.033111572
57,0.23193359,0.21972656,0.094299316
58,0.17028809,0.23330688,0.13122559
59,0.16952515,0.24627685,0.1852417
60,0.099182129,0.28030395,0.20507813
61,0.092315674,0.36773682,0.30059814
62,0.025787354,0.35003662,0.30151367
63,0.023193359,0.41381836,0.33355713
64,-0.046234131,0.40725708,0.34790039
65,-0.087280273,0.46096802,0.37887573
66,-0.1600647,0.43685913,0.40298462
67,-0.2204895,0.49163818,0.43914795
68,-0.28182983,0.3137207,0.39550781
69,-0.259552,0.42434692,0.49865723
70,-0.40100098,0.42785644,0.26519775
71,-0.39077759,0.49697876,0.35568237
72,-0.44967651,0.519104,0.42984009
73,-0.50720215,0.63308716,0.51467896
74,-0.70770264,0.36926269,0.48400879
75,-0.51422119,0.67581177,0.58242798
76,-0.55358887,0.70159912,0.64056397
77,-0.64849853,0.79284668,0.84091187
78,-0.56564331,0.77163696,0.84320068
79,-0.69854736,0.73165894,0.78216553
80,-0.82092285,0.74050903,0.74996948
81,-0.85021973,0.77255249,0.74905396
82,-0.83526611,0.69869995,0.72067261
83,-0.92193603,0.66162109,0.6867981
84,-0.91995239,0.77819824,0.70220947
85,-1.0466003,0.71105957,0.67932129
86,-1.0215759,0.7119751,0.69625854
87,-1.1497498,0.73608398,0.66513062
88,-1.060791,0.74890137,0.68893433
89,-1.1183166,0.75561523,0.69366455
90,-1.2518311,0.66452026,0.69366455
91,-1.0923767,0.77194214,0.70068359
92,-1.2800598,0.67871094,0.68725586
93,-1.3378906,0.64025879,0.66268921
94,-1.3038635,0.64865112,0.63903809
95,-1.3482666,0.6312561,0.63537598
96,-1.4860535,0.53955078,0.6187439
97,-1.4440918,0.68664551,0.6173706
98,-1.3328552,0.62591553,0.6098938
99,-1.4193726,0.56167603,0.59020996
100,-1.484375,0.57678223,0.57159424
101,-1.4048767,0.56762695,0.54214478
102,-1.4181519,0.5368042,0.50552368
103,-1.4651489,0.49255371,0.50323486
104,-1.5625,0.43243408,0.46722412
105,-1.5992737,0.34423828,0.42694092
106,-1.5449524,0.38482666,0.38223267
107,-1.7118835,0.20477295,0.31265259
108,-1.5458679,0.28457642,0.2734375
109,-1.554718,0.2784729,0.2796936
110,-1.6036987,0.21224976,0.21850586
111,-1.5527344,0.16540527,0.17852783
112,-1.5141296,0.18203735,0.17654419
113,-1.5730286,-0.095214844,0.094299316
114,-1.5380859,0.048675537,0.035705566
115,-1.4361572,-0.32363892,-0.050354004
116,-1.5588379,-0.20996094,-0.14633179
117,-1.5040588,-0.13046265,-0.12451172
118,-1.5158081,-0.14526367,-0.14282227
119,-1.4654541,-0.12466431,-0.13153076
120,-1.5220642,-0.20462036,-0.15365601
121,-1.5171814,-0.16601563,-0.17715454
122,-1.4538574,-0.28625488,-0.19836426
123,-1.4038086,-0.38543701,-0.26901245
124,-1.4190674,-0.50827026,-0.36224365
125,-1.468811,-0.51483154,-0.43075561
126,-1.3514709,-0.49316406,-0.5569458
127,-1.3500977,-0.47897339,-0.52841187
128,-1.3902283,-0.47149658,-0.48629761
129,-1.1408997,-0.64880371,-0.54595947
130,-1.1270142,-0.70098877,-0.61218262
131,-1.3198853,-0.7800293,-0.64819336
132,-1.2037659,-0.82580566,-0.49438477
133,-1.0743713,-0.69122315,-0.56259155
134,-1.1058044,-0.8102417,-0.65460205
135,-1.0926819,-0.86151123,-0.71212769
136,-0.98358154,-0.86608887,-0.76339722
137,-1.156311,-1.036377,-0.86364746
138,-1.0520935,-1.0025024,-0.91033935
139,-1.0266113,-1.1251831,-0.97671509
140,-0.92086792,-0.98770142,-1.000824
141,-1.0095215,-1.1988831,-1.0768127
142,-0.87280273,-1.1700439,-1.1013794
143,-0.78872681,-1.2335205,-1.1320496
144,-0.83374023,-1.3095093,-1.1793518
145,-0.77392578,-1.2770081,-1.191864
146,-0.67428589,-1.2672424,-1.2165833
147,-0.66589356,-1.2983704,-1.2368774
148,-0.60119629,-1.3092041,-1.2442017
149,-0.67230225,-1.4654541,-1.3128662
150,-0.56488037,-1.4511108,-1.3363647
151,-0.546875,-1.4744568,-1.3829041
152,-0.50033569,-1.4881897,-1.4144897
153,-0.42037964,-1.5080261,-1.4245605
154,-0.30883789,-1.4588928,-1.4202881
155,-0.40557861,-1.5536499,-1.4477539
156,-0.29998779,-1.552887,-1.4788818
157,-0.20019531,-1.5673828,-1.5098572
158,-0.20233154,-1.6290283,-1.5551758
159,-0.23071289,-1.5374756,-1.5388489
160,-0.21026611,-1.5063477,-1.5516663
161,-0.045623779,-1.6911316,-1.6065979
162,-0.072631836,-1.603241,-1.6189575
163,0.032501221,-1.6546631,-1.6319275
164,0.10528565,-1.6191101,-1.6297913
165,0.1159668,-1.676178,-1.6386414
166,0.19195557,-1.756897,-1.6584778
167,0.16555786,-1.7767334,-1.6972351
168,0.25939941,-1.7199707,-1.6801453
169,0.20065308,-1.8130493,-1.7167664
170,0.37582397,-1.631012,-1.6702271
171,0.3163147,-1.7649841,-1.6790771
172,0.42724609,-1.4096069,-1.6212463
173,0.3742981,-1.6546631,-1.603241
174,0.46020508,-1.4996338,-1.541748
175,0.46020508,-1.5765381,-1.5229797
176,0.45394897,-1.6133118,-1.5455627
177,0.47714233,-1.6630554,-1.5815735
178,0.48095703,-1.5908813,-1.579895
179,0.53710938,-1.5391541,-1.5542603
180,0.51849365,-1.5046692,-1.5231323
181,0.5569458,-1.5776062,-1.4961243
182,0.63674927,-1.524353,-1.6473389
183,0.65460205,-1.5084839,-1.5724182
184,0.6350708,-1.3139343,-1.4543152
185,0.57540894,-1.3369751,-1.3244629
186,0.59036255,-1.2286377,-1.2359619
187,0.75424194,-1.0777283,-1.028595
188,0.75332642,-1.1380005,-0.99975586
189,0.60913086,-1.1827087,-1.0968018
190,0.63278198,-1.1993408,-1.1503601
191,0.69396973,-1.2168884,-1.1584473
192,0.74493408,-1.1694336,-1.1595154
193,0.83007813,-1.1408997,-1.1322021
194,0.76828003,-1.1199951,-1.1151123
195,0.79620361,-1.0925293,-1.0951233
196,0.7484436,-1.0287476,-1.063385
197,0.79208374,-0.9689331,-1.0128784
198,0.77606201,-0.93811035,-0.9765625
199,0.73654175,-0.96191406,-0.96923828
200,0.68557739,-0.95947266,-0.96328735
201,0.75561523,-0.85342407,-0.91384888
202,0.61233521,-0.85586548,-0.90881348
203,0.61035156,-0.84274292,-0.89065552
204,0.61889648,-0.69732666,-0.81390381
205,0.65963745,-0.58227539,-0.71914673
206,0.63903809,-0.61325073,-0.67550659
207,0.66329956,-0.58914185,-0.62179565
208,0.61691284,-0.53100586,-0.56808472
209,0.67092896,-0.40542603,-0.49011231
210,0.49819946,-0.44723511,-0.47119141
211,0.55725098,-0.34393311,-0.41442871
212,0.59066772,-0.22583008,-0.34088135
213,0.53741455,-0.18295288,-0.27633667
214,0.49209595,-0.22979736,-0.259552
215,0.3642273,-0.18554688,-0.23529053
216,0.40664673,-0.13748169,-0.1902771
217,0.2935791,-0.003662109,-0.14099121
218,0.30532837,0.011901855,-0.098266602
219,0.20782471,-0.012969971,-0.076293945
220,0.23406982,0.12039185,-0.016937256
221,0.18341065,0.12924194,0.020141602
222,0.17150879,0.16983032,0.064697266
223,0.070495605,0.17532349,0.059356689
224,0.051574707,0.20614624,0.10391235
225,0.018157959,0.2420044,0.11917114
226,-0.030517578,0.40435791,0.18447876
227,-0.067443848,0.36621094,0.2204895
228,-0.10223389,0.52001953,0.26748657
229,-0.13580322,0.54168701,0.33477783
230,-0.16601563,0.574646,0.38650513
231,-0.20843506,0.60089111,0.44250488
232,-0.19393921,0.55114746,0.51849365
233,-0.24429321,0.53024292,0.5531311
234,-0.33065796,0.63964844,0.60058594
235,-0.38650513,0.56610107,0.56518555
236,-0.34835815,0.52886963,0.53131103
237,-0.48095703,0.53009033,0.44006348
238,-0.48065186,0.34545898,0.40908814
239,-0.52764893,0.52551269,0.46646118
240,-0.60470581,0.33447266,0.4284668
241,-0.53085327,0.55664063,0.49606323
242,-0.56350708,0.68389893,0.71655273
243,-0.67230225,0.65032959,0.73928833
244,-0.73532104,0.68878174,0.72525024
245,-0.76705933,0.75576782,0.73165894
246,-0.90377808,0.75469971,0.73196411
247,-0.98129272,0.77346802,0.76599121
248,-0.962677,0.7901001,0.75622559
249,-0.93597412,0.85952759,0.79238892
250,-1.0792541,0.71166992,0.75759888
251,-1.0290527,0.81115723,0.75637817
252,-1.1053467,0.72937012,0.7270813
253,-1.133728,0.76980591,0.71960449
254,-1.0830688,0.90835571,0.77224731
255,-1.1407471,0.859375,0.79223633
256,-1.1294556,0.87158203,0.80261231
257,-1.2229919,0.6867981,0.74447632
258,-1.2539673,0.70571899,0.72723389
259,-1.2826538,0.63034058,0.68389893
260,-1.2582397,0.72113037,0.68969727
261,-1.3619995,0.66436768,0.66390991
262,-1.3439941,0.70541382,0.66558838
263,-1.3499451,0.65505981,0.64208984
264,-1.368866,0.67398071,0.63171387
265,-1.383667,0.69213867,0.63964844
266,-1.4323425,0.60791016,0.61065674
267,-1.441803,0.48355103,0.56823731
268,-1.545105,0.50369263,0.49102783
