,a,b,c
0,-1.6490173,-0.1361084,-5.0
1,-1.526947,-0.085449219,-5.0
2,-1.6668701,-0.10040283,-4.3035889
3,-1.6435242,-0.26031494,-2.9714966
4,-1.5589905,-0.32409668,-2.1202087
5,-1.5673828,-0.21652222,-1.4945984
6,-1.648407,-0.067138672,-1.0554504
7,-1.4787292,-0.21362305,-0.80078125
8,-1.479187,-0.37658691,-0.66040039
9,-1.3293457,-0.35568237,-0.61569214
10,-1.6061401,-0.1335144,-0.50262451
11,-1.5922546,-0.56716919,-0.52276611
12,-1.4323425,-0.58837891,-0.56015015
13,-1.4411926,-0.6716919,-0.58044434
14,-1.4292908,-1.0626221,-0.71594238
15,-1.5840149,-0.62637329,-0.64544678
16,-1.5177917,-0.70770264,-0.59829712
17,-1.4758301,-1.2460327,-0.83969116
18,-1.4416504,-1.267395,-0.93093872
19,-1.3883972,-0.8480835,-0.9147644
20,-1.366272,-0.81726074,-0.90911865
21,-1.2908936,-1.0418701,-0.97290039
22,-1.3630676,-0.84533691,-0.93612671
23,-1.3267517,-0.8454895,-0.90530396
24,-1.3560486,-0.86334228,-0.884552
25,-1.2506104,-0.96679688,-0.90515137
26,-1.1865234,-1.0108948,-0.94604492
27,-1.2542725,-0.93414307,-0.93994141
28,-1.1585999,-1.0072327,-0.95581055
29,-1.0960388,-1.1289978,-0.99716187
30,-1.1605835,-1.206665,-1.0606384
31,-1.0006714,-1.0983276,-1.0827637
32,-0.94436646,-1.0063171,-1.0476685
33,-1.0891724,-1.1161804,-1.0624695
34,-1.0302734,-1.0360718,-1.0557556
35,-0.98999023,-1.1968994,-1.1151123
36,-0.88928223,-1.3032532,-1.224823
37,-0.95458984,-1.4414978,-1.0971069
38,-0.80474853,-1.2527466,-1.1366272
39,-0.87722778,-1.3592529,-1.2017822
40,-0.79040527,-1.2390137,-1.2307739
41,-0.89172363,-1.4256287,-1.2884521
42,-0.79086304,-1.3926697,-1.3316345
43,-0.73410034,-1.5330505,-1.3934326
44,-0.61538696,-1.4872742,-1.4068604
45,-0.64865112,-1.489563,-1.4302063
46,-0.55877685,-1.4103699,-1.4178467
47,-0.51300049,-1.4164734,-1.4227295
48,-0.47836304,-1.5182495,-1.4491272
49,-0.41137695,-1.558075,-1.4888
50,-0.43197632,-1.7433166,-1.5692139
51,-0.39779663,-1.7605591,-1.6137695
52,-0.30761719,-1.7469788,-1.6311646
53,-0.34362793,-1.7927551,-1.6807556
54,-0.22827148,-1.7378235,-1.6918945
55,-0.25619507,-1.7610168,-1.7060852
56,-0.16647339,-1.5966797,-1.6584778
57,-0.16967773,-1.6223145,-1.6322327
58,-0.081481934,-1.4787292,-1.5574646
59,-0.14205933,-1.5924072,-1.5643311
60,-0.1045227,-1.6012573,-1.5567017
61,-0.085449219,-1.5316772,-1.5307617
62,-0.00579834,-1.5338135,-1.5306091
63,-0.026245117,-1.6236877,-1.552887
64,0.072021484,-1.6046143,-1.5621948
65,-0.005493164,-1.6708374,-1.5963745
66,0.14038086,-1.7378235,-1.6374207
67,0.17913818,-1.8019104,-1.6842651
68,0.22399902,-1.8336487,-1.7120361
69,0.20309448,-1.7758179,-1.7211914
70,0.26046753,-1.7440796,-1.7033386
71,0.234375,-1.7172241,-1.6999817
72,0.26138306,-1.7933655,-1.7294312
73,0.42022705,-1.7286682,-1.700592
74,0.32348633,-1.7298889,-1.8600464
75,0.44250488,-1.590271,-1.7668152
76,0.34484863,-1.5419006,-1.7092896
77,0.33966064,-1.6130066,-1.6716003
78,0.39840698,-1.5771484,-1.6477966
79,0.34713745,-1.6516113,-1.6343689
80,0.44647217,-1.6334534,-1.6169739
81,0.58654785,-1.5893555,-1.5840149
82,0.59341431,-1.663208,-1.5983582
83,0.62759399,-1.789856,-1.6566467
84,0.46203613,-1.9029236,-1.7486572
85,0.55648804,-1.782074,-1.7602539
