,a,b,c
0,-1.1997986,0.5960083,-5.0
1,-1.2277222,0.57098389,-5.0
2,-1.2219238,0.49987793,-3.8442993
3,-1.1698914,0.60760498,-2.363739
4,-1.2272644,0.50628662,-1.4048767
5,-1.2660217,0.55084228,-0.74752808
6,-1.3345337,0.68450928,-0.26229858
7,-1.4221191,0.69717407,0.06072998
8,-1.3450623,0.80001831,0.31219482
9,-1.4183044,0.67047119,0.42648315
10,-1.3896179,0.68328857,0.50750732
11,-1.5637207,0.68572998,0.58349609
12,-1.3951111,0.65414429,0.62637329
13,-1.4916992,0.61294556,0.63064575
14,-1.3082886,0.70831299,0.66940308
15,-1.337738,0.61599731,0.6564331
16,-1.3082886,0.67047119,0.67352295
17,-1.4556885,0.68328857,0.675354
18,-1.3912964,0.66101074,0.68222046
19,-1.4955139,0.64971924,0.68161011
20,-1.4550781,0.57876587,0.66009522
21,-1.481781,0.47073364,0.60760498
22,-1.4781189,0.4574585,0.56915283
23,-1.5567017,0.47134399,0.53726196
24,-1.5364075,0.49041748,0.53421021
25,-1.4994812,0.48477173,0.53390503
26,-1.6918945,0.43518066,0.4951477
27,-1.5710449,0.43640137,0.47332764
28,-1.572876,0.33630371,0.43060303
29,-1.5209961,0.36468506,0.40832519
30,-1.6854858,0.24414063,0.36193848
31,-1.6137695,0.28869629,0.34423828
32,-1.5444946,0.27511597,0.32714844
33,-1.5231323,0.28991699,0.32653809
34,-1.505127,0.33905029,0.32180786
35,-1.5701294,0.27053833,0.32470703
36,-1.6877747,0.22994995,0.29922485
37,-1.7060852,0.29327393,0.29037476
38,-1.5214539,0.12374878,0.25192261
39,-1.6836548,0.024719238,0.17761231
40,-1.6464233,-0.11123657,0.08605957
41,-1.6387939,-0.079498291,0.017089844
42,-1.5428162,0.015411377,0.015258789
43,-1.5615845,-0.32012939,-0.084838867
44,-1.570282,-0.37338257,-0.17486572
45,-1.590271,-0.19882202,-0.16845703
46,-1.5664673,-0.11993408,-0.1486206
47,-1.6151428,-0.13336182,-0.14434815
48,-1.6349792,-0.098724365,-0.14511108
49,-1.5869141,-0.096130371,-0.13305664
50,-1.5458679,-0.15975952,-0.14144898
51,-1.6928101,-0.010070801,-0.12619019
52,-1.7070007,-0.11505127,-0.14007568
53,-1.6362,-0.32165527,-0.20599365
