,a,b,c
0,-1.6656494,-0.19714356,-5.0
1,-1.635437,-0.35675049,-5.0
2,-1.7199707,-0.35919189,-4.5198059
3,-1.6906738,-0.32150269,-3.0789185
4,-1.6793823,-0.35766602,-2.1307373
5,-1.5371704,-0.35934448,-1.529541
6,-1.6876221,-0.44570923,-1.1628723
7,-1.6722107,-0.48690796,-0.95199585
8,-1.6255188,-0.49057007,-0.78735352
9,-1.6966248,-0.40878296,-0.63446045
10,-1.7185974,-0.40542603,-0.57449341
11,-1.7132568,-0.50750732,-0.56976318
12,-1.5930176,-0.77133179,-0.61447144
13,-1.4286804,-0.6413269,-0.62561035
14,-1.6706848,-0.73120117,-0.65597534
15,-1.5844727,-0.63919067,-0.63613892
16,-1.6044617,-0.46478272,-0.54351807
17,-1.4649963,-0.64758301,-0.56793213
18,-1.6183472,-0.6173706,-0.59921265
19,-1.6029358,-0.79803467,-0.66070557
20,-1.522522,-0.77713013,-0.68939209
21,-1.534729,-0.83404541,-0.73150635
22,-1.5957642,-0.88287353,-0.77194214
23,-1.5132141,-0.83435059,-0.80535889
24,-1.4871216,-1.0482788,-0.86029053
25,-1.4471436,-0.84594727,-0.87081909
26,-1.3903809,-0.98937988,-0.87554932
27,-1.3580322,-0.95016479,-0.8744812
28,-1.3111877,-0.85006714,-0.85144043
29,-1.3746643,-0.86349487,-0.85205078
30,-1.2173462,-1.0980225,-0.92773438
31,-1.2606812,-1.2582397,-1.0514832
32,-1.2611389,-1.2435913,-1.1082459
33,-1.3555908,-1.247406,-1.1631775
34,-1.0165405,-1.4195251,-1.2637329
35,-1.0964966,-1.270752,-1.2738037
36,-1.1991882,-1.4599609,-1.3310242
37,-0.9185791,-1.2890625,-1.295166
38,-0.9262085,-1.388855,-1.3391113
39,-1.0018921,-1.3327026,-1.325531
40,-0.93963623,-1.4331055,-1.348877
41,-0.91873169,-1.45401,-1.3839722
42,-0.93582153,-1.4849854,-1.4123535
43,-0.78277588,-1.5394592,-1.4480591
44,-0.77484131,-1.5377808,-1.491394
45,-0.70877075,-1.5290833,-1.5092468
46,-0.7409668,-1.494751,-1.5023804
47,-0.76583862,-1.3867188,-1.4741516
48,-0.71182251,-1.5328979,-1.4979553
49,-0.68893433,-1.4779663,-1.4868164
50,-0.63293457,-1.6290283,-1.5455627
51,-0.68389893,-1.756897,-1.6275024
52,-0.58898926,-1.75354,-1.6827393
53,-0.61157227,-1.8103027,-1.7417908
54,-0.54473877,-1.802063,-1.7822266
55,-0.51330566,-1.8484497,-1.7980957
56,-0.46035767,-1.7965698,-1.7961121
57,-0.50613403,-1.7422485,-1.7868042
58,-0.41030884,-1.6433716,-1.7474365
59,-0.40161133,-1.6317749,-1.7300415
60,-0.33203125,-1.756897,-1.7381287
61,-0.18218994,-1.7565918,-1.7329407
62,-0.18920898,-1.925354,-1.7959595
63,-0.13031006,-1.8988037,-1.8109131
64,-0.1789856,-1.963501,-1.8565369
65,-0.17684937,-2.0014954,-1.8917847
66,-0.1486206,-1.9848633,-1.9250488
67,-0.049743652,-1.8661499,-1.8991089
68,-0.046691895,-1.8179321,-1.8656921
69,-0.057678223,-1.7340088,-1.8234253
70,-0.011901855,-1.7868042,-1.7987061
71,-0.02456665,-1.9024658,-1.8077087
72,0.11978149,-2.0518494,-1.8687439
73,0.10253906,-2.0701599,-1.9296265
74,0.1651001,-1.97052,-1.9519043
75,0.16815185,-2.0782471,-2.0153809
76,0.21392822,-2.1417236,-2.0240784
77,0.15686035,-2.191925,-2.1182251
78,0.1689148,-2.0393372,-2.0983887
79,0.26443481,-1.9700623,-2.043457
80,0.23132324,-1.9972229,-2.0758057
81,0.25802612,-2.0837402,-2.0947266
82,0.32287598,-2.0243835,-2.1257019
83,0.28762817,-1.9662476,-2.0883179
84,0.30960083,-1.8942261,-2.0309448
85,0.28808594,-1.676178,-1.9335938
