,a,b,c
0,-0.12313843,-0.43701172,-5.0
1,-0.17028809,-0.33950806,-5.0
2,-0.15609741,-0.38269043,-4.3797302
3,-0.067596436,-0.41198731,-3.0148315
4,-0.33309936,-0.1864624,-2.0658875
5,-0.27297974,-0.2331543,-1.4337158
6,-0.27984619,-0.27526856,-1.0179138
7,-0.26062012,-0.39459228,-0.78826904
8,-0.28442383,-0.28656006,-0.62728882
9,-0.18966675,-0.038909912,-0.42800903
10,-0.030212402,0.13458252,-0.24765015
11,-0.073852539,0.13763428,-0.12542725
12,-0.032196045,0.21820068,-0.018005371
13,-0.1159668,0.36697388,0.081634521
14,-0.29678345,0.2003479,0.11352539
15,-0.31723022,0.38238525,0.22277832
16,-0.3427124,0.4208374,0.31524658
17,-0.19271851,0.48950195,0.33508301
18,-0.2734375,0.33386231,0.32089233
19,-0.35263061,0.26275635,0.31860352
20,-0.28457642,0.33599853,0.32501221
21,-0.40863037,0.45501709,0.38452148
22,-0.3956604,0.46340942,0.40847778
23,-0.35308838,0.47058106,0.40908814
24,-0.39505005,0.60089111,0.47058106
25,-0.41915894,0.50506592,0.5065918
26,-0.59646606,0.56854248,0.56472778
27,-0.45700073,0.36376953,0.47637939
28,-0.43060303,0.50964356,0.5065918
29,-0.79360962,0.41900635,0.50460815
30,-0.61401367,0.29266357,0.47622681
31,-0.65765381,0.33462524,0.40466309
32,-0.95291138,0.43060303,0.44204712
33,-0.68054199,0.55618286,0.49591064
34,-0.87615967,0.51895142,0.48248291
35,-0.70327759,0.60256958,0.52658081
36,-0.7925415,0.34225464,0.45532227
37,-0.85021973,0.077972412,0.30014038
38,-0.96084595,-0.13153076,0.097503662
39,-1.1090088,-0.10955811,-0.00213623
40,-0.99868774,-0.11779785,-0.019836426
41,-0.83618164,0.5355835,0.18310547
42,-0.79208374,0.74645996,0.36453247
43,-0.71655273,0.79299927,0.53237915
44,-0.77026367,0.81375122,0.60974121
45,-0.809021,0.75119019,0.67947388
46,-0.80429077,0.66253662,0.677948
47,-0.79803467,0.56640625,0.62805176
48,-1.0176086,0.51223755,0.6010437
49,-0.90087891,0.28701782,0.47790527
50,-1.0321045,0.58227539,0.47393799
51,-1.1451721,0.57144165,0.50033569
52,-1.0308838,0.62942505,0.52810669
53,-1.0820007,0.60714722,0.55419922
54,-0.97229004,0.71838379,0.61553955
55,-1.0606384,0.80230713,0.67596435
56,-1.1022949,0.73410034,0.68313599
57,-1.071167,0.71411133,0.77575684
58,-1.2098694,0.68832397,0.76339722
59,-1.2426758,0.68649292,0.73608398
60,-1.2774658,0.64697266,0.79742432
61,-1.1393738,0.62530518,0.7434082
62,-1.0952759,0.93139648,0.67611694
63,-1.3476563,1.8438721,0.78430176
64,-1.3404846,0.63369751,1.0360718
65,-1.2765503,0.57342529,0.84228516
66,-1.2771606,0.68023682,0.73699951
67,-1.4324951,0.72341919,0.79269409
68,-1.330719,0.66665649,0.67764282
69,-1.2939453,0.79086304,0.76538086
70,-1.3226318,0.62194824,0.625
71,-1.260376,0.70281982,0.63781738
72,-1.3157654,0.60592651,0.60775757
73,-1.3186646,0.69915772,0.60623169
74,-1.3438416,0.70556641,0.625
75,-1.3104248,0.71212769,0.66970825
76,-1.3514709,0.72357178,0.66390991
77,-1.3938904,0.60272217,0.64285278
78,-1.3452148,0.6539917,0.63018799
79,-1.4880371,0.48614502,0.56991577
80,-1.4920044,0.53741455,0.54992676
81,-1.5127563,0.54779053,0.54153442
82,-1.4793396,0.62698364,0.57373047
83,-1.4038086,0.68893433,0.61309815
84,-1.4109802,0.67565918,0.63415527
85,-1.3833618,0.63919067,0.61126709
86,-1.4628601,0.58929443,0.58502197
87,-1.4691162,0.53344727,0.55755615
88,-1.5142822,0.53848267,0.52810669
89,-1.4810181,0.47119141,0.50476074
90,-1.5037537,0.46966553,0.49575806
91,-1.5092468,0.47561645,0.48202515
92,-1.4682007,0.60028076,0.50842285
93,-1.5213013,0.5545044,0.48492432
94,-1.4942932,0.43960571,0.44738769
95,-1.5699768,0.40557861,0.40802002
96,-1.6625977,0.39093018,0.39520264
97,-1.5322876,0.33996582,0.37841797
98,-1.5426636,0.23727417,0.31295776
99,-1.5473938,0.24765015,0.28640747
100,-1.5544128,0.29296875,0.27526856
101,-1.6378784,0.18829346,0.25558472
102,-1.5867615,0.1739502,0.21057129
103,-1.5950012,0.22872925,0.24429321
104,-1.6290283,0.23254395,0.2545166
105,-1.5737915,0.28594971,0.2734375
106,-1.5959167,0.27267456,0.29663086
107,-1.7051697,0.16998291,0.50170898
108,-1.7150879,0.18463135,0.24017334
109,-1.5715027,0.32684326,0.30395508
110,-1.7286682,0.20278931,0.28182983
111,-1.6567993,0.15319824,0.27572632
112,-1.6355896,0.12634277,0.25695801
113,-1.6165161,-0.03036499,0.16601563
114,-1.6281128,-0.070953369,0.128479
115,-1.6091919,-0.004730225,0.093994141
116,-1.5623474,-0.22064209,0.020751953
117,-1.525116,-0.06729126,-0.010528564
118,-1.5519714,-0.18371582,-0.088500977
119,-1.5377808,-0.13534546,-0.13092041
120,-1.6291809,-0.1248169,-0.13031006
121,-1.5983582,-0.3024292,-0.17028809
122,-1.5280151,-0.35552978,-0.27709961
123,-1.5757751,-0.10620117,-0.19989014
124,-1.4949036,-0.15701294,-0.24581909
125,-1.5701294,-0.33081055,-0.26748657
126,-1.5608215,-0.21896362,-0.26367188
127,-1.5374756,-0.37475586,-0.35186768
128,-1.4892578,-0.35339356,-0.32119751
129,-1.5896606,-0.4057312,-0.40740967
130,-1.585083,-0.48904419,-0.35293579
131,-1.5878296,-0.67489624,-0.3137207
132,-1.5179443,-0.62255859,-0.37521362
133,-1.54953,-0.5847168,-0.42312622
134,-1.5843201,-0.61325073,-0.47531128
135,-1.5965271,-0.63339233,-0.54458618
136,-1.4752197,-0.6199646,-0.57373047
137,-1.6539001,-0.60653687,-0.60119629
138,-1.5501404,-0.66192627,-0.61752319
139,-1.403656,-0.69717407,-0.64254761
140,-1.4277649,-0.53100586,-0.6086731
141,-1.5013123,-0.55221558,-0.55328369
142,-1.4396667,-0.60531616,-0.57601929
143,-1.4060974,-0.53436279,-0.54946899
144,-1.4941406,-0.69213867,-0.60058594
145,-1.4581299,-0.77713013,-0.65124512
146,-1.3496399,-0.58425903,-0.62576294
147,-1.3954163,-0.75881958,-0.66802978
148,-1.3453674,-0.63232422,-0.6703186
149,-1.2927246,-0.69274902,-0.65933228
150,-1.2815857,-0.85250854,-0.72402954
151,-1.4363098,-0.82519531,-0.78689575
152,-1.2426758,-0.94741821,-0.83007813
153,-1.3221741,-0.88684082,-0.86273193
154,-1.2722778,-0.90789795,-0.88623047
155,-1.31073,-0.83190918,-0.86624146
156,-1.2176514,-0.81665039,-0.86959839
157,-1.2301636,-0.92437744,-0.89935303
158,-1.2054443,-0.90774536,-0.90332031
159,-1.2641907,-1.088562,-0.95535278
160,-1.2512207,-1.0784912,-0.98770142
161,-1.0594177,-1.0900879,-1.0443115
162,-1.0845947,-1.2440491,-1.0934448
163,-1.0778809,-1.1053467,-1.0995483
164,-0.98220825,-1.3745117,-1.2173462
165,-1.0046387,-1.1546326,-1.1793518
166,-1.0404968,-1.2890625,-1.2197876
167,-1.0665894,-1.2313843,-1.2536621
168,-0.88912964,-1.1791992,-1.1897278
169,-0.76553345,-1.2088013,-1.1845398
170,-0.887146,-1.2322998,-1.1973572
171,-0.78979492,-1.2269592,-1.1657715
172,-0.82122803,-1.2138367,-1.1911011
173,-0.93353272,-1.4866638,-1.2670898
174,-0.77835083,-1.4022827,-1.308136
175,-0.80612183,-1.2322998,-1.3122559
176,-0.76370239,-1.3069153,-1.3557434
177,-0.69091797,-1.3478088,-1.3346863
178,-0.77835083,-1.2637329,-1.3374329
179,-0.75637817,-1.322937,-1.3458252
180,-0.72311401,-1.3008118,-1.3378906
181,-0.6578064,-1.3171387,-1.3476563
182,-0.68359375,-1.2783813,-1.3259888
183,-0.70587158,-1.1697388,-1.2788391
184,-0.59921265,-1.0240173,-1.1830139
185,-0.69503784,-1.0940552,-1.1575317
186,-0.63415527,-1.0874939,-1.1326599
187,-0.64834595,-1.151123,-1.146698
188,-0.5859375,-1.2309265,-1.1950684
189,-0.57067871,-1.3844299,-1.2646484
190,-0.47363281,-1.4006042,-1.3174438
191,-0.52581787,-1.5509033,-1.408844
192,-0.43746948,-1.5623474,-1.4541626
193,-0.42510986,-1.6494751,-1.5274048
194,-0.3855896,-1.5953064,-1.5464783
195,-0.40206909,-1.6436768,-1.5802002
196,-0.38040161,-1.6773987,-1.6120911
197,-0.40054321,-1.7559814,-1.6600037
198,-0.33843994,-1.7507935,-1.6862488
199,-0.33279419,-1.7582703,-1.7127991
200,-0.29602051,-1.734314,-1.710968
201,-0.3213501,-1.7417908,-1.7179871
202,-0.26489258,-1.7225647,-1.7234802
203,-0.33721924,-1.7582703,-1.7451477
204,-0.25299072,-1.6896057,-1.7396545
205,-0.18234253,-1.6448975,-1.7002869
206,-0.2053833,-1.7132568,-1.6958618
207,-0.15380859,-1.5077209,-1.6267395
