,a,b,c
0,0.56015015,-1.340332,0.15930176
1,0.58883667,-1.2748718,-0.18798828
2,0.53100586,-1.3397217,0.14541626
3,0.54611206,-1.2374878,-0.046844482
4,0.625,-1.2742615,0.19592285
5,0.73684692,-1.1309814,-0.029296875
6,0.71960449,-1.1157227,-0.35293579
7,0.68450928,-1.0624695,-0.16174316
8,0.69091797,-1.2164307,-0.14434815
9,0.60546875,-1.156311,-0.24581909
10,0.68527222,-1.2049866,-0.3364563
11,0.72036743,-1.0990906,-0.25848389
12,0.83526611,-1.1405945,-0.26657105
13,0.81924438,-1.1489868,-0.59844971
14,0.62423706,-1.0751343,-0.30731201
15,0.62484741,-1.134491,-0.41137695
16,0.83847046,-1.0441589,-0.41412353
17,0.77560425,-1.1782837,-0.57159424
18,0.7131958,-1.1082459,-0.63186646
19,0.65689087,-1.1010742,-0.46188355
20,0.64590454,-1.1082459,-0.61401367
21,0.7321167,-1.0290527,-0.89324951
22,0.76065063,-1.0157776,-0.52505493
23,0.78063965,-0.90103149,-0.90209961
24,0.86578369,-0.89111328,-0.61386108
25,0.62820435,-0.92315674,-0.45257568
26,0.74462891,-0.83740234,-0.493927
27,0.75469971,-0.69381714,-0.55374146
28,0.69915772,-0.55343628,-0.61706543
29,0.63751221,-0.4095459,-0.63842773
30,0.56167603,-0.55480957,-0.56625366
31,0.65429688,-0.53955078,-0.56518555
32,0.54519653,-0.49377441,-0.88424683
33,0.54000854,-0.42358398,-0.67779541
34,0.74554443,-0.46981811,-0.7081604
35,0.56274414,-0.40420532,-0.62072754
36,0.57067871,-0.59616089,-0.597229
37,0.54748535,-0.45761108,-0.56182861
38,0.5619812,-0.43701172,-0.79238892
39,0.72601318,-0.2444458,-0.79101563
40,0.51727295,-0.42068481,-0.83374023
41,0.44967651,-0.2935791,-0.61935425
42,0.50796509,-0.26123047,-0.84640503
43,0.53009033,-0.21820068,-0.74630737
44,0.38818359,-0.31158447,-0.81390381
45,0.37063599,-0.27084351,-0.82321167
46,0.3717041,-0.23971558,-0.86776733
47,0.37475586,-0.23193359,-0.76278687
48,0.30944824,-0.12893677,-0.78048706
49,0.42419434,-0.1914978,-0.9147644
50,0.29144287,-0.16677856,-0.83084106
51,0.24658203,-0.3074646,-0.91384888
52,0.13015747,-0.17303467,-0.73684692
53,0.31768799,-0.20248413,-0.84716797
54,0.3137207,-0.004882813,-0.70220947
55,0.088500977,-0.097198486,-1.4770508
56,0.046539307,-0.10940552,-1.1090088
57,-0.034484863,-0.21331787,-1.3156128
58,-0.20095825,0.025939941,-1.6671753
59,-0.062866211,-0.0730896,-1.8280029
60,-0.065917969,-0.004119873,-1.7626953
61,-0.080413818,0.26367188,-1.2379456
62,-0.063781738,0.35675049,-1.2811279
63,0.035400391,0.49942017,-0.79467773
64,0.059204102,0.51681519,-0.75592041
65,-0.096893311,0.43502808,-1.0533142
66,-0.18432617,0.22903442,-0.72433472
67,-0.26123047,0.27450561,-0.79681397
68,-0.32150269,0.37872314,-0.93887329
69,-0.34332275,0.39489746,-0.70007324
70,-0.23895264,0.33477783,-0.8203125
71,-0.37902832,0.42694092,-0.65093994
72,-0.41412353,0.44265747,-0.57891846
73,-0.340271,0.36437988,-1.0075378
74,-0.35247803,0.42602539,-0.6262207
75,-0.40817261,0.43777466,-0.7019043
76,-0.50704956,0.68359375,-0.80871582
77,-0.51818848,0.56732178,-0.42648315
78,-0.57617188,0.55236816,-0.94558716
79,-0.56655884,0.4385376,-0.55007935
80,-0.67642212,0.68023682,-1.1114502
81,-0.80184937,0.45166016,-1.149292
82,-0.88607788,0.440979,-1.0679626
83,-0.64605713,0.73959351,-0.67932129
84,-0.69702148,0.87585449,-0.55877685
85,-0.72235107,0.78674316,-0.43548584
86,-0.77758789,0.75714111,-0.5154419
87,-0.72082519,0.72677612,-0.48675537
88,-0.61752319,0.72662353,-0.36346436
89,-0.80734253,0.80108643,-0.62484741
90,-0.80184937,0.65322876,-0.55099487
91,-0.85357666,0.62744141,-0.52581787
92,-0.83480835,0.79223633,-0.53039551
93,-0.89706421,0.7711792,-0.37948608
94,-0.88607788,0.67565918,-0.35949707
95,-1.0453796,0.72555542,-0.3012085
96,-1.0592651,0.7585144,-0.61721802
97,-1.0084534,0.72692871,-0.23223877
98,-1.1349487,0.72998047,-0.42510986
99,-1.0502625,0.65170288,-0.20370483
100,-1.0733032,0.78292847,-0.32333374
101,-1.245575,0.74615478,-0.10955811
102,-1.1167908,0.73577881,-0.22506714
103,-1.2263489,0.65093994,-0.15258789
104,-1.072998,0.66833496,-0.009155273
105,-1.2666321,0.89736938,0.014953613
106,-1.2924194,0.79925537,0.016326904
107,-1.3244629,0.68588257,-0.060882568
108,-1.1561584,0.65444946,0.088500977
109,-1.2516785,0.6930542,0.048522949
110,-1.3482666,0.57617188,0.089263916
111,-1.5492249,0.59188843,0.22567749
112,-1.3796997,0.73944092,0.24078369
113,-1.5000916,0.57632446,0.27862549
114,-1.4480591,0.66436768,0.12207031
115,-1.4683533,0.75073242,0.28289795
116,-1.4035034,0.51300049,0.31860352
117,-1.625824,0.52505493,0.44311523
118,-1.6520691,0.69915772,0.40924072
119,-1.5625,0.6137085,0.41275024
120,-1.5246582,0.59082031,0.40679932
121,-1.6209412,0.47042847,0.54107666
122,-1.5312195,0.38223267,0.4536438
123,-1.5962219,0.53863525,0.50415039
124,-1.3760376,0.6060791,0.54870606
125,-1.5859985,0.41351318,0.52200317
126,-1.7416382,0.4498291,0.56152344
127,-1.5512085,0.083465576,0.48629761
128,-1.6281128,0.42205811,0.46844482
129,-1.3316345,0.39352417,0.57128906
130,-1.6246033,0.38604736,0.60195923
131,-1.5368652,0.48095703,0.57189941
132,-1.622467,0.40420532,0.62805176
133,-1.6377258,0.27618408,0.65856934
134,-1.4465332,0.39077759,0.54504394
135,-1.6764832,0.3805542,0.72509766
136,-1.4978027,0.32714844,0.72998047
137,-1.6415405,0.034179688,0.85418701
138,-1.5963745,-0.036010742,0.89553833
139,-1.6569519,-0.076904297,0.89782715
140,-1.7102051,-0.08972168,0.97198486
141,-1.59729,-0.000915527,0.90255737
142,-1.5618896,-0.097503662,0.85464478
143,-1.6029358,-0.040283203,0.7963562
144,-1.5292358,-0.019378662,0.97229004
145,-1.6020203,-0.40847778,1.0479736
146,-1.6479492,0.007324219,0.98922729
147,-1.7575073,0.13549805,1.1456299
148,-1.7608643,0.051269531,1.0903931
149,-1.6921997,-0.46386719,1.0656738
150,-1.7382813,-0.42953491,1.3175964
151,-1.7263794,-0.51635742,1.179657
152,-1.7304993,-0.34744263,1.2176514
153,-1.7900085,-0.31906128,1.3249207
154,-1.5132141,-0.2633667,1.184845
155,-1.6113281,-0.33935547,1.1474609
156,-1.6082764,-0.36392212,1.1712646
157,-1.6345215,-0.34957886,1.1585999
158,-1.6278076,-0.30380249,1.1735535
159,-1.6317749,-0.3742981,1.31073
160,-1.5603638,-0.55236816,1.1627197
161,-1.5093994,-0.418396,1.318512
162,-1.5031433,-0.44067383,1.2956238
163,-1.530304,-0.62423706,0.94940185
164,-1.4665222,-0.79498291,1.3494873
165,-1.3247681,-0.66268921,1.0623169
166,-1.353302,-0.72967529,1.3497925
167,-1.3447571,-0.75271606,1.2606812
168,-1.3693237,-0.85754394,1.2731934
169,-1.3517761,-0.8531189,1.3923645
170,-1.3838196,-0.85189819,1.3342285
171,-1.3864136,-0.81954956,1.3986206
172,-1.3397217,-0.71563721,1.4494324
173,-1.3011169,-1.0040283,1.3804626
174,-1.2863159,-0.98632813,1.7306519
175,-1.2019348,-1.005249,1.635437
