,a,b,c
0,-0.44113159,-1.8127441,1.2644959
1,-0.28564453,-1.937561,1.4558411
2,-0.41290283,-1.8151855,1.4154053
3,-0.26977539,-1.784668,1.4227295
4,-0.4486084,-1.8057251,1.219635
5,-0.32989502,-1.7756653,1.3766479
6,-0.40969849,-1.8617249,1.4295959
7,-0.16357422,-2.0793152,1.3786316
8,-0.33218384,-1.8798828,1.3720703
9,-0.24047852,-1.713562,1.4111328
10,-0.011291504,-1.8118286,1.3526916
11,-0.15563965,-2.0227051,1.3616943
12,-0.11917114,-1.9309998,1.2117004
13,-0.043945313,-1.9410706,1.1877441
14,-0.045166016,-1.9929504,1.1427307
15,0.060119629,-1.99646,1.245575
16,-0.098266602,-2.111969,1.1228943
17,-0.033874512,-1.930542,1.1837769
18,-0.015716553,-2.0384216,1.0322571
19,0.0730896,-1.8252563,1.0383606
20,0.16860962,-1.8730164,0.98052978
21,0.14801025,-1.8704224,1.1206055
22,0.10055542,-1.771698,1.1126709
23,0.059051514,-1.9317627,0.99731445
24,0.11901856,-1.7488098,0.9928894
25,0.22293091,-1.81427,0.87753296
26,0.2746582,-1.829834,0.89248657
27,0.30883789,-1.8218994,0.88272095
28,0.34072876,-2.0558167,0.94024658
29,0.38024902,-2.0695496,0.80352783
30,0.41931152,-2.0146179,0.86685181
31,0.45074463,-2.0814514,0.72296143
32,0.44006348,-1.9395447,0.67214966
33,0.43518066,-1.9509888,0.61950684
34,0.43762207,-1.8133545,0.61416626
35,0.51269531,-1.8943787,0.75012207
36,0.5128479,-1.8048096,0.57769775
37,0.53512573,-1.8099976,0.5430603
38,0.56808472,-1.93573,0.6048584
39,0.47805786,-1.7848206,0.52459717
40,0.58410644,-1.8103027,0.59967041
41,0.46920776,-1.749115,0.51956177
42,0.46188355,-1.7671204,0.49682617
43,0.62911987,-1.9064331,0.51452637
44,0.62271118,-1.9950867,0.45974731
45,0.61859131,-1.9549561,0.44082642
46,0.59143066,-1.8717957,0.45196533
47,0.66390991,-1.8125916,0.42922974
48,0.70007324,-1.8157959,0.42602539
49,0.72021484,-1.7997742,0.40313721
50,0.7736206,-1.7683411,0.39993286
51,0.81924438,-1.8315125,0.39138794
52,0.69259644,-1.7536926,0.30517578
53,0.72433472,-1.6963196,0.31799316
54,0.70617676,-1.650238,0.29449463
55,0.71792603,-1.599884,0.26046753
56,0.84899902,-1.5869141,0.13259888
57,0.82275391,-1.65802,0.18005371
58,0.9147644,-1.7082214,0.063171387
59,0.92437744,-1.7182922,0.15670776
60,0.90835571,-1.7004395,0.20065308
61,0.84121704,-1.5933228,0.17944336
62,0.81878662,-1.6229248,-0.014953613
63,0.76629639,-1.7578125,0.072937012
64,0.73150635,-1.6668701,-0.023193359
65,0.7888794,-1.668396,-0.077667236
66,0.83877563,-1.5914917,-0.054321289
67,0.84625244,-1.4979553,-0.036468506
68,0.94833374,-1.6610718,0.008544922
69,0.9173584,-1.587677,-0.089416504
70,0.85388184,-1.5603638,0.015258789
71,0.85235596,-1.4927673,-0.10757446
72,1.022644,-1.3447571,-0.20599365
73,0.85281372,-1.3136291,-0.21575928
74,0.80566406,-1.18927,-0.29098511
75,0.84671021,-1.1100769,-0.27008057
76,0.89279175,-1.0441589,-0.31738281
77,0.98480225,-1.1863709,-0.28121948
78,0.92163086,-1.1395264,-0.30639648
79,0.82077026,-1.1781311,-0.2722168
80,0.78292847,-1.1906433,-0.23681641
81,0.78018188,-1.1517334,-0.20385742
82,0.74295044,-1.1827087,-0.24383545
83,0.79177856,-1.1843872,-0.30059814
84,0.74539185,-1.2649536,-0.26779175
85,0.78536987,-1.2471008,-0.30609131
86,0.7232666,-1.0618591,-0.51010132
87,0.83999634,-0.94039917,-0.50933838
88,0.78353882,-0.91369629,-0.45257568
89,0.7913208,-0.83648682,-0.69625854
90,0.86227417,-0.85891724,-0.59738159
91,0.78857422,-0.87112427,-0.61523438
92,0.85678101,-0.91247559,-0.56243897
93,0.72250366,-0.9211731,-0.6640625
94,0.7232666,-0.97259522,-0.58776856
95,0.68618774,-0.79742432,-0.74905396
96,0.62820435,-0.80673218,-0.7093811
97,0.65734863,-0.65078735,-0.61431885
98,0.79437256,-0.54672241,-0.61706543
99,0.71685791,-0.44845581,-0.62011719
100,0.73974609,-0.62347412,-0.68374634
101,0.6716919,-0.63705444,-0.86486816
102,0.79711914,-0.67123413,-0.92529297
103,0.71395874,-0.6968689,-0.8605957
104,0.89874268,-0.55603027,-0.80535889
105,0.73654175,-0.5380249,-0.89645386
106,0.84472656,-0.45532227,-0.809021
107,0.76507568,-0.48553467,-0.85250854
108,0.8303833,-0.5758667,-0.81161499
109,0.7913208,-0.32165527,-0.77880859
110,0.74432373,-0.43258667,-0.81970215
111,0.80673218,-0.28121948,-0.77651978
112,0.72814941,-0.24719238,-0.88256836
113,0.83374023,-0.3112793,-0.97915649
114,0.85388184,-0.31478882,-0.90362549
115,0.66452026,-0.24627685,-1.0676575
116,0.92391968,-0.25436401,-0.95214844
117,0.78948975,-0.17868042,-0.93917847
118,0.68374634,-0.2116394,-0.84899902
119,0.75576782,-0.22949219,-0.87005615
120,0.59936523,-0.23696899,-0.95214844
121,0.67184448,-0.14801025,-0.89019775
122,0.6350708,-0.095977783,-0.79162598
123,0.56045532,0.008392334,-1.036377
124,0.56640625,0.001831055,-0.962677
125,0.42297363,0.003967285,-0.98632813
126,0.38467407,0.068969727,-0.94406128
127,-0.074920654,-0.49407959,-0.98358154
128,0.061950684,-0.18600464,-1.0664368
129,0.16204834,-0.20614624,-0.93017578
130,0.02746582,-0.24383545,-1.2112427
131,0.025787354,-0.11169434,-1.103363
132,0.18310547,0.028686523,-1.010437
133,0.20751953,0.17791748,-0.95901489
134,0.2255249,0.20141602,-1.1853027
135,0.30212402,0.26321411,-1.1122131
136,0.083770752,0.37445068,-1.0717773
137,0.074920654,0.22018433,-0.96374512
138,0.088500977,0.21392822,-0.86730957
139,-0.090637207,0.27481079,-0.92453003
140,0.16464233,0.26870728,-0.87112427
141,-0.048217773,0.31646728,-0.82748413
142,0.001831055,0.45684814,-1.0229492
143,-0.17501831,0.36621094,-0.86990356
144,-0.071868896,0.34164429,-0.93353272
145,-0.10070801,0.4914856,-0.70480347
146,-0.40924072,0.42480469,-0.81130981
147,-0.24963379,0.51818848,-0.78323364
148,-0.052337646,0.60836792,-0.831604
149,-0.11749268,0.56152344,-0.82672119
150,-0.20629883,0.70632935,-0.86486816
151,-0.32714844,0.72555542,-0.87982178
152,-0.37246704,0.4649353,-0.79223633
153,-0.30471802,0.51208496,-0.81726074
154,-0.27206421,0.62408447,-0.76904297
155,-0.41320801,0.57342529,-0.77804565
156,-0.25115967,0.78826904,-0.71853638
157,-0.37490845,0.85021973,-0.79788208
158,-0.30853272,0.831604,-0.74798584
159,-0.34912109,0.72250366,-0.65734863
160,-0.40924072,0.72463989,-0.68405151
161,-0.47363281,0.73287964,-0.68588257
162,-0.52581787,0.74020386,-0.69351196
163,-0.65307617,0.77178955,-0.73944092
164,-0.728302,0.83068848,-0.72311401
165,-0.86914063,0.78948975,-0.90011597
166,-0.80291748,0.69168091,-0.62744141
