,a,b,c
0,-1.7247009,1.3340759,-0.15335083
1,-1.7834473,1.0549927,-0.17700195
2,-1.3186646,0.77392578,-0.33935547
3,-1.9953918,0.60272217,-0.35354614
4,-1.8867493,0.92773438,-0.074462891
5,-1.8313599,1.3441467,0.12145996
6,-1.8247986,1.3864136,0.17486572
7,-1.9262695,1.3696289,0.20019531
8,-1.8640137,1.2608337,0.30075073
9,-1.934967,1.1720276,0.33615112
10,-1.9607544,1.2295532,0.18844605
11,-1.7710876,1.1669922,0.35644531
12,-1.9023132,0.90988159,0.31158447
13,-1.9551086,1.1755371,0.40054321
14,-1.7779541,1.0778809,0.37078857
15,-1.9659424,0.95581055,0.53314209
16,-1.9125366,0.91873169,0.4548645
17,-1.9827271,0.96313477,0.54824829
18,-2.0053101,0.83068848,0.49789429
19,-2.13974,0.87524414,0.60333252
20,-2.0692444,0.89065552,0.61355591
21,-2.0753479,0.79223633,0.69519043
22,-2.06604,0.98358154,0.71548462
23,-2.1737671,0.6489563,0.77941894
24,-2.1131897,0.74630737,0.62515259
25,-2.2132874,0.60852051,0.87356567
26,-2.0881653,0.67214966,0.75881958
27,-2.1166992,0.65765381,0.72113037
28,-2.0429993,0.61233521,0.88531494
29,-2.1846008,0.75454712,0.98907471
30,-2.1456909,0.46813965,0.95611572
31,-2.1490479,0.32775879,1.0099792
32,-2.1536255,0.43762207,1.1470032
33,-2.104187,0.29190064,1.232605
34,-2.1231079,1.1346436,0.96038818
35,-2.2059631,1.5411377,1.2518311
36,-2.2232056,0.42007446,1.3189697
37,-2.1774292,0.48645019,1.3418579
38,-2.2767639,0.44586182,1.3314819
39,-2.1981812,0.31936645,1.1828613
40,-2.0967102,0.25970459,1.267395
41,-2.1406555,0.20050049,1.3346863
42,-2.1704102,0.12649536,1.4120483
43,-2.2045898,-0.15930176,1.0632324
44,-2.1325684,-0.10040283,1.4761353
45,-2.0159912,0.12710571,1.3990784
46,-2.1282959,-0.034942627,1.3642883
47,-2.4627686,-0.17211914,1.3830566
48,-2.565155,-0.18447876,1.5544128
49,-1.8408203,-0.004425049,1.6845703
50,-2.0664978,-0.22796631,1.3923645
51,-2.104187,-0.30929565,1.630249
52,-2.1200562,-0.32546997,1.5945435
53,-2.0883179,-0.68267822,1.6744995
54,-2.1684265,-0.5607605,1.7401123
55,-2.0730591,-0.42907715,1.8774414
56,-1.9729614,-0.36865234,1.7956543
57,-2.3588562,-0.39642334,1.9291687
58,-2.308197,-0.47943115,1.8777466
59,-2.0762634,-0.2772522,1.942749
60,-2.1643066,-0.62133789,1.6949463
61,-2.2090149,-0.59310913,1.9271851
62,-1.7974854,-0.75515747,1.9921875
