,a,b,c
0,0.77896118,-0.69992065,-0.50827026
1,0.57891846,-0.69702148,-0.50979614
2,0.62149048,-0.72006226,-0.52246094
3,0.61386108,-0.74676514,-0.61050415
4,0.62133789,-0.76019287,-0.76049805
5,0.70465088,-0.73867798,-0.60791016
6,0.47607422,-0.71243286,-0.5770874
7,0.54443359,-0.64453125,-0.62088013
8,0.64102173,-0.45806885,-0.79925537
9,0.67565918,-0.44525147,-0.74356079
10,0.48171997,-0.43395996,-0.75988769
11,0.61294556,-0.36453247,-0.81939697
12,0.50521851,-0.234375,-0.82183838
13,0.55328369,-0.39154053,-0.97686768
14,0.52108765,-0.27984619,-0.85525513
15,0.34286499,-0.14297485,-0.83343506
16,0.31784058,-0.13122559,-0.93917847
17,0.39611816,-0.093383789,-1.0424805
18,0.42648315,0.002441406,-0.92376709
19,0.3326416,-0.11581421,-0.9060669
20,0.14190674,-0.18066406,-0.87722778
21,0.19866943,0.030822754,-0.97412109
22,0.19378662,0.092010498,-0.77911377
23,-0.022888184,0.062408447,-0.92346191
24,0.046386719,0.052185059,-0.80505371
25,0.023651123,0.11627197,-0.83190918
26,-0.050048828,0.22979736,-0.73394775
27,-0.054321289,0.26596069,-0.69198608
28,-0.10864258,0.38986206,-0.79666138
29,-0.050506592,0.48095703,-0.54489136
30,-0.24185181,0.43334961,-0.81497192
31,-0.1852417,0.47668457,-0.69137573
32,-0.17745972,0.50552368,-0.69366455
33,-0.32104492,0.43548584,-0.69030762
34,-0.33355713,0.48049927,-0.76141357
35,-0.33233643,0.61126709,-0.73410034
36,-0.29953003,0.50750732,-0.80947876
37,-0.5039978,0.63796997,-0.63446045
38,-0.44158936,0.57312012,-0.80032349
39,-0.57037353,0.68481445,-0.66040039
40,-0.53451538,0.79620361,-0.77178955
41,-0.58181763,0.54031372,-0.60241699
42,-0.75042725,0.56045532,-0.599823
43,-0.78567505,0.64788818,-0.61981201
44,-0.72113037,0.58288574,-0.18386841
45,-0.79147339,0.58273315,-0.51467896
46,-0.83801269,0.56427002,-0.50750732
47,-0.9324646,0.74859619,-0.34835815
48,-0.95092773,0.62896728,-0.41992188
49,-0.94726563,0.69976807,-0.56396484
50,-0.99777222,0.88348389,-0.46630859
51,-1.0340881,0.80123901,-0.35079956
52,-0.95031738,0.75531006,-0.34683228
53,-0.96435547,0.78765869,-0.22125244
54,-0.95520019,0.79421997,-0.30654907
55,-1.0786438,0.73104858,-0.25604248
56,-1.104126,0.67657471,-0.037231445
57,-1.1199951,0.71487427,-0.14053345
58,-1.2094116,0.6350708,0.066223145
59,-1.21521,0.59112549,-0.068359375
60,-1.2652588,0.6842041,0.060424805
61,-1.2483215,0.65063477,0.10116577
62,-1.3513184,0.60302734,0.10269165
63,-1.3432312,0.58181763,0.13366699
64,-1.3287354,0.55557251,0.14266968
65,-1.3604736,0.61721802,0.14572144
66,-1.5475464,0.66436768,0.27557373
67,-1.5013123,0.57052612,0.23376465
68,-1.4906311,0.63766479,0.37780762
69,-1.4465332,0.59890747,0.53085327
70,-1.6394043,0.51330566,0.55679321
71,-1.6702271,0.44219971,0.47561645
72,-1.5939331,0.54367065,0.50537109
73,-1.5081787,0.52886963,0.32485962
74,-1.599884,0.58502197,0.36209106
75,-1.5739441,0.49682617,0.3527832
76,-1.4849854,0.49301147,0.62957764
77,-1.5513611,0.42602539,0.62805176
78,-1.5405273,0.25146484,0.64910889
79,-1.6166687,0.41305542,0.79055786
80,-1.6146851,0.11566162,0.9034729
81,-1.7312622,0.27404785,0.82305908
82,-1.7016602,0.2116394,0.74569702
83,-1.6146851,0.16723633,0.78659058
84,-1.6934204,0.20828247,0.82733154
85,-1.5925598,0.12878418,0.88027954
86,-1.3464355,0.14175415,0.87158203
87,-1.5896606,-0.17196655,1.0494995
88,-1.3626099,-0.11734009,1.0990906
89,-1.6726685,-0.16357422,1.1592102
90,-1.5988159,-0.18188477,1.1482239
91,-1.632843,-0.28594971,1.0566711
92,-1.5881348,-0.50170898,1.2701416
93,-1.506958,-0.46478272,1.2913513
94,-1.4967346,-0.35766602,1.4520264
95,-1.5174866,-0.5128479,1.2945557
96,-1.5371704,-0.63537598,1.1627197
97,-1.5498352,-0.38146973,1.1920166
98,-1.5771484,-0.64086914,1.3967896
99,-1.569519,-0.87615967,1.0517883
100,-1.4138794,-0.82336426,1.3311768
101,-1.378479,-0.81680298,1.1407471
102,-1.5426636,-0.78216553,1.4234924
103,-1.3423157,-0.68450928,1.529541
104,-1.4346313,-0.7913208,1.124115
105,-1.3331604,-0.72463989,1.5768433
106,-1.3586426,-0.9034729,1.4764404
107,-1.3729858,-0.80215454,1.5737915
108,-1.2530518,-0.91720581,1.4997864
109,-1.2554932,-0.97869873,1.5608215
110,-1.1468506,-0.98571777,1.3505554
111,-1.1735535,-1.0864258,1.5148926
112,-1.1778259,-0.94207764,1.5376282
113,-0.9803772,-1.0148621,1.5493774
114,-1.0626221,-1.2319946,1.585083
115,-1.111908,-1.293335,1.6033936
116,-0.89920044,-1.4234924,1.3766479
117,-0.79574585,-1.2974548,1.4231873
118,-0.76293945,-1.3327026,1.3801575
119,-0.83480835,-1.2902832,1.270752
120,-0.76171875,-1.4250183,1.3244629
121,-0.59509277,-1.3786316,1.519165
122,-0.72189331,-1.5362549,1.5046692
123,-0.71929932,-1.3439941,1.61026
124,-0.65246582,-1.4247131,1.5138245
125,-0.51361084,-1.335907,1.3046265
126,-0.76446533,-1.4538574,1.4147949
127,-0.39794922,-1.3726807,1.3943481
128,-0.48614502,-1.4579773,1.385498
129,-0.43457031,-1.3938904,1.3142395
130,-0.42724609,-1.3743591,1.2753296
131,-0.35461426,-1.3661194,1.2121582
132,-0.30548096,-1.3568115,1.2498474
133,-0.23300171,-1.5194702,1.2211609
134,-0.22216797,-1.4984131,1.1282349
135,-0.13870239,-1.6691589,1.0261536
136,-0.16036987,-1.6522217,1.0218811
137,-0.12664795,-1.6830444,1.0354614
138,-0.088043213,-1.6981506,1.0270691
139,-0.051879883,-1.8199158,1.033783
140,-0.034637451,-1.7208862,0.97198486
141,0.10528565,-1.7138672,0.94421387
142,0.16448975,-1.8276978,0.93414307
143,0.089416504,-1.7640686,0.83816528
144,0.24917603,-1.7553711,0.79925537
145,0.17471313,-1.6529846,0.8013916
146,0.27770996,-1.5893555,0.78033447
147,0.25695801,-1.6677856,0.77133179
148,0.31311035,-1.6676331,0.80963135
149,0.2897644,-1.5444946,0.70663452
150,0.35705566,-1.5864563,0.62683106
151,0.41152954,-1.5858459,0.54580688
152,0.44128418,-1.5548706,0.50445557
153,0.47668457,-1.4932251,0.5796814
154,0.44799805,-1.5600586,0.43914795
155,0.59371948,-1.6625977,0.52764893
156,0.61035156,-1.6033936,0.5670166
157,0.52185059,-1.5751648,0.38513184
158,0.49438477,-1.5684509,0.36010742
159,0.49835205,-1.703949,0.35217285
160,0.50170898,-1.8292236,0.284729
161,0.56213379,-0.10635376,-0.007476807
162,0.59341431,-1.0336304,-0.019378662
163,0.625,-1.2290955,0.30044556
164,0.67749023,-1.2243652,-0.070343018
165,0.87265015,-1.2188721,-0.31860352
166,0.57128906,-1.3459778,0.0831604
167,0.77774048,-1.2513733,0.089111328
168,0.66116333,-1.1192322,0.03616333
169,0.79421997,-1.2165833,-0.082550049
170,0.69534302,-1.1816406,-0.12268066
171,0.63964844,-1.0971069,-0.14846802
172,0.71136475,-1.078186,-0.13580322
173,0.68450928,-1.0653687,-0.30975342
174,0.61843872,-1.1959839,-0.35705566
175,0.86257935,-1.1538696,-0.37292481
176,0.63522339,-1.1503601,-0.35675049
177,0.70480347,-1.1569214,-0.44815064
178,0.60958862,-0.98175049,-0.36010742
179,0.7371521,-0.93551636,-0.46813965
180,0.70465088,-0.98876953,-0.50079346
181,0.75653076,-0.85617065,-0.36010742
182,0.75805664,-0.73394775,-0.64666748
183,0.73608398,-0.59249878,-0.57891846
184,0.77453613,-0.62438965,-0.63064575
185,0.73852539,-0.71640015,-0.74508667
186,0.62774658,-0.62927246,-0.62744141
187,0.6640625,-0.59814453,-0.61218262
188,0.52139282,-0.59051514,-0.74081421
189,0.74066162,-0.41671753,-0.73852539
190,0.59631348,-0.34225464,-0.83389282
191,0.50765991,-0.33843994,-0.95687866
192,0.52932739,-0.38970947,-0.87890625
193,0.53726196,-0.3276062,-0.82427978
194,0.4598999,-0.14480591,-0.81237793
195,0.51803589,-0.35614014,-0.99884033
196,0.48980713,-0.3276062,-1.0171509
197,0.43304443,-0.32424927,-0.95214844
198,0.40847778,-0.19973755,-0.9475708
199,0.44784546,-0.25817871,-0.93444824
200,0.40344238,-0.13336182,-0.92926025
201,0.27191162,-0.025177002,-0.98190308
202,0.30899048,0.0,-0.8934021
203,0.23925781,0.055389404,-0.98709106
204,0.11367798,0.31555176,-0.75561523
205,0.055541992,0.003051758,-0.82046509
206,0.22109985,0.21575928,-0.82778931
207,0.08895874,0.12054443,-0.89553833
208,-0.074920654,0.37307739,-0.77331543
209,-0.094146729,0.2607727,-0.95458984
210,-0.030212402,0.47454834,-0.859375
211,-0.18371582,0.23635864,-0.73425293
212,-0.20385742,0.19607544,-0.73394775
213,-0.14419556,0.39718628,-0.68283081
214,-0.24856567,0.26123047,-0.64361572
215,-0.26428223,0.34454346,-0.63232422
216,-0.38391113,0.42053223,-0.67810059
217,-0.4699707,0.66711426,-0.67749023
218,-0.50354004,0.63049316,-0.84396362
219,-0.47592163,0.59844971,-0.64682007
220,-0.42205811,0.33935547,-0.62576294
221,-0.66009522,-0.068359375,-0.86837769
222,-0.63430786,-0.081939697,-0.71365356
223,-0.6489563,0.25024414,-0.66650391
224,-0.70922852,0.50201416,-0.46646118
225,-0.56991577,1.2030029,-0.95840454
226,-0.65246582,1.2004089,-0.56442261
227,-0.71655273,0.81420898,-0.40557861
228,-0.86303711,0.83877563,-0.51086426
229,-0.93338013,0.68481445,-0.28900147
230,-0.89630127,0.86883545,-0.24520874
231,-0.77926636,0.82717896,-0.22399902
232,-0.94116211,0.80276489,-0.23391724
233,-0.91629028,0.7119751,-0.16113281
234,-1.0525513,0.78582764,-0.22506714
235,-1.0838318,0.97473144,-0.11047363
236,-1.1956787,0.74508667,-0.26367188
237,-1.1532593,0.7194519,-0.008239746
238,-1.0870361,0.6892395,-0.014190674
239,-1.192627,0.68542481,0.027160645
240,-1.2626648,0.77590942,0.066680908
241,-1.1039734,0.74127197,0.005950928
242,-1.1791992,0.70144653,0.008392334
243,-1.1962891,0.68878174,0.10635376
244,-1.1830139,0.74462891,0.14938355
245,-1.3252258,0.50567627,0.067443848
246,-1.3194275,0.4800415,0.16494751
247,-1.2872314,0.63537598,0.1789856
248,-1.3505554,0.62896728,0.097045898
249,-1.4318848,0.64331055,0.30914307
250,-1.4637756,0.75500488,0.29312134
251,-1.3378906,0.70770264,0.33798218
252,-1.6668701,0.57785034,0.37017822
253,-1.5507507,0.6993103,0.40908814
254,-1.5434265,0.5456543,0.49682617
255,-1.6256714,0.48583984,0.65597534
256,-1.6075134,0.50582886,0.6161499
257,-1.6145325,0.24902344,0.4586792
258,-1.5257263,0.35751343,0.5821228
259,-1.6821289,0.27450561,0.64666748
260,-1.681366,0.22445679,0.59204102
261,-1.6796875,0.25756836,0.55160522
262,-1.5945435,0.31707764,0.72921753
263,-1.7738342,-0.011291504,0.87280273
264,-1.5722656,0.08026123,0.81741333
265,-1.6171265,-0.039978027,0.95184326
266,-1.5092468,-0.038146973,0.8996582
267,-1.647644,0.006103516,0.90621948
268,-1.8141174,0.10604858,0.90408325
