,a,b,c
0,-0.38787842,-2.1948242,1.8988037
1,-0.26107788,-2.288208,1.6711426
2,-0.27313232,-2.2206116,1.7028809
3,-0.16189575,-2.2468567,1.5643311
4,-0.23849487,-2.2698975,1.7047119
5,-0.12069702,-2.305603,1.6363525
6,-0.17608643,-2.2120667,1.7749023
7,0.080566406,-2.3701477,1.6696167
8,0.078430176,-2.4453735,1.499176
9,0.17471313,-2.3907471,1.4196777
10,0.31265259,-2.2679138,1.4550781
11,0.20935059,-2.4516296,1.366272
12,0.04776001,-2.3501587,1.3845825
13,0.27435303,-2.4217224,1.2117004
14,0.35919189,-2.6237488,1.2255859
15,0.35232544,-2.5117493,1.2019348
16,0.3314209,-2.4981689,1.3238525
17,0.28991699,-2.4452209,1.191864
18,0.53009033,-2.2499084,1.1775208
19,0.41732788,-2.2041321,1.1068726
20,0.54458618,-2.3660278,1.1535645
21,0.44143677,-2.313385,1.0566711
22,0.72265625,-2.4217224,1.0325623
23,0.50933838,-2.4197388,0.97854614
24,0.55175781,-2.461853,0.89614868
25,0.81680298,-2.3652649,0.81298828
26,0.85617065,-2.2943115,0.83450317
27,0.74539185,-2.2793579,0.84228516
28,0.87341309,-2.2817993,0.74142456
29,0.81939697,-2.3358154,0.60913086
30,0.78536987,-2.3574829,0.60394287
31,0.78262329,-2.2575378,0.58380127
32,0.77316284,-2.2828674,0.60684204
33,0.89538574,-2.2952271,0.42755127
34,0.9223938,-2.2718811,0.39901733
35,1.0040283,-2.2676086,0.35064697
36,0.96710205,-2.1757507,0.35797119
37,1.0169983,-2.2869873,0.35308838
38,1.1219788,-2.130127,0.32745361
39,1.1003113,-2.2149658,0.2861023
40,1.1793518,-2.3580933,0.23681641
41,1.3186646,-2.1916199,0.20065308
42,1.2794495,-2.2116089,0.26351929
43,1.1421204,-2.1298218,0.036010742
44,1.302948,-2.0684814,0.050811768
45,1.1885071,-1.9332886,0.14312744
46,1.3114929,-2.0782471,0.19958496
47,1.3835144,-1.9805908,0.11123657
48,1.4125061,-1.9161987,0.032501221
49,1.421051,-1.9535828,-0.011138916
50,1.4204407,-1.8614197,0.028839111
51,1.4170837,-1.7056274,-0.012207031
52,1.388092,-1.5084839,-0.17105103
53,1.373291,-1.4141846,-0.22460938
54,1.396637,-1.550293,-0.44677734
55,1.4466858,-1.6194153,-0.13519287
56,1.4389038,-1.5341187,-0.29891968
57,1.3017273,-1.565094,-0.55374146
58,1.2393188,-1.5563965,-0.57128906
59,1.4175415,-1.4660645,-0.60974121
60,1.3885498,-1.4994812,-0.69717407
61,1.3545227,-1.3053894,-0.57556152
62,1.439209,-1.3800049,-0.55862427
63,1.3853455,-1.4604187,-0.46875
64,1.2583923,-1.2731934,-0.61035156
65,1.2872314,-1.4624023,-0.7421875
66,1.4126587,-1.3076782,-0.72448731
67,1.2286377,-1.2475586,-0.85266113
68,1.3818359,-1.124115,-0.79406738
69,1.2512207,-1.16745,-0.86090088
70,1.1294556,-1.114502,-0.80825806
71,1.1384583,-1.0375977,-0.91171265
72,1.1950684,-1.1003113,-0.87585449
73,1.1010742,-0.95550537,-1.1021423
74,1.0971069,-0.81604004,-1.1328125
75,1.231842,-0.77468872,-0.90576172
76,1.1178589,-0.63049316,-1.0571289
77,1.1886597,-0.61645508,-0.90560913
78,1.0783386,-0.50491333,-1.2402344
79,1.1732483,-0.51269531,-1.1828613
80,0.99365234,-0.38604736,-1.2071228
81,1.0922241,-0.572052,-1.1437988
82,1.108551,-0.60348511,-0.84243774
83,1.0617065,-0.56884766,-1.1238098
84,1.040802,-0.44006348,-1.2863159
85,1.0296631,-0.22140503,-1.1761475
86,1.0046387,-0.29586792,-1.3725281
87,0.87341309,-0.16067505,-1.3749695
88,0.82199097,-0.24093628,-1.4497375
89,0.9173584,-0.068206787,-1.4837646
90,0.81680298,-0.1763916,-1.5800476
91,0.83358765,-0.027008057,-1.3504028
92,0.61187744,-0.071716309,-1.6583252
93,0.57861328,-0.14328003,-1.5022278
94,0.61889648,-0.084533691,-1.4228821
95,0.62652588,-0.045013428,-1.4363098
96,0.67489624,0.19989014,-1.602478
97,0.6149292,0.17654419,-1.2791443
98,0.56304932,0.21743774,-1.2924194
99,0.58349609,0.36819458,-1.2614441
100,0.62561035,0.35522461,-1.4009094
101,0.42953491,0.18463135,-1.5301514
102,0.44799805,-0.087738037,-1.4395142
103,0.41427612,-0.019836426,-1.5370178
104,0.25619507,-0.15075684,-1.446991
105,0.37780762,0.40710449,-1.3815308
106,0.15808106,0.33843994,-1.4022827
107,0.31723022,0.71044922,-1.3917541
108,0.054931641,0.67993164,-1.3002014
109,0.092926025,0.71929932,-1.21521
110,-0.020294189,0.45074463,-1.1538696
111,-0.059509277,0.81115723,-1.2568665
112,-0.002746582,0.76660156,-1.3656616
113,-0.16265869,0.82382202,-1.3298035
