,a,b,c
0,0.08026123,-2.3171997,1.4781189
1,0.097351074,-2.34375,1.4300537
2,0.19592285,-2.2853088,1.4205933
3,0.22872925,-2.2677612,1.4045715
4,0.27984619,-2.2879028,1.3093567
5,0.30303955,-2.3075867,1.2792969
6,0.34301758,-2.2793579,1.1335754
7,0.40832519,-2.2395325,1.0603333
8,0.45104981,-2.338562,0.93444824
9,0.40893555,-2.4165344,1.0525513
10,0.54199219,-2.4568176,0.8682251
11,0.58181763,-2.5312805,0.86486816
12,0.72891235,-2.4504089,0.91125488
13,0.652771,-2.4940491,0.83190918
14,0.71929932,-2.3577881,0.86303711
15,0.64300537,-2.2079468,0.6439209
16,0.82641602,-2.1928406,0.73913574
17,0.76370239,-2.2627258,0.64880371
18,0.77484131,-2.0892334,0.44738769
19,0.79681397,-1.9943237,0.57052612
20,0.91690063,-2.1176147,0.36193848
21,0.9576416,-2.1440125,0.3314209
22,1.048584,-2.1694946,0.37353516
23,0.89050293,-2.1766663,0.27755737
24,0.97412109,-2.1958923,0.41625977
25,1.027832,-2.1736145,0.36834717
26,1.0345459,-2.157135,0.28335571
27,1.0934448,-2.1624756,0.12512207
28,0.97946167,-2.0195007,0.13290405
29,1.0591125,-1.9132996,-0.13595581
30,1.1621094,-1.9276428,-0.15258789
31,1.144104,-1.796875,-0.21453857
32,1.1003113,-1.7422485,-0.11672974
33,1.2008667,-1.8415833,-0.21194458
34,1.1947632,-1.726532,-0.20278931
35,1.3432312,-1.7018127,-0.16601563
36,1.131134,-1.6986084,-0.12145996
37,1.2216187,-1.6252136,-0.1739502
38,1.3693237,-1.67099,-0.20599365
39,1.2229919,-1.6758728,-0.34957886
40,1.2701416,-1.4372253,-0.49285889
41,1.2016296,-1.4045715,-0.5078125
42,1.1824036,-1.486969,-0.53161621
43,1.20224,-1.4889526,-0.5078125
44,1.2004089,-1.4372253,-0.67855835
45,1.3208008,-1.4346313,-0.79406738
46,1.2510681,-1.4147949,-0.69335938
47,1.1444092,-1.2374878,-0.66513062
48,1.0882568,-1.3954163,-0.67871094
49,1.2068176,-1.3366699,-0.64407349
50,1.14151,-1.2106323,-0.89050293
51,1.2519836,-1.1569214,-0.90255737
52,1.1477661,-1.100769,-1.0279846
53,1.2490845,-0.91842651,-0.87585449
54,1.1291504,-1.0006714,-0.87249756
55,0.94482422,-1.1735535,-1.0321045
56,1.1729431,-0.77224731,-0.98571777
57,1.0452271,0.50857544,-1.1437988
58,0.99090576,-0.43365478,-1.0543823
59,1.0894775,-0.34484863,-1.0058594
60,1.0401916,-0.35476685,-1.1865234
61,0.96008301,-0.48522949,-1.178894
62,0.9312439,-0.52017212,-1.1724854
63,1.0519409,-0.3477478,-1.1503601
64,1.0372925,-0.28015137,-1.2602234
65,0.86349487,-0.29525757,-1.257782
66,0.96221924,-0.26290894,-1.2384033
67,0.91552734,-0.21240234,-1.3444519
68,0.92803955,-0.20614624,-1.1755371
69,0.85189819,-0.18432617,-1.7497253
70,0.77697754,-0.03112793,-1.696167
71,0.68725586,-0.016021729,-1.3470459
72,0.3742981,-0.26824951,-1.3627625
73,0.59051514,-0.46127319,-1.5722656
74,0.62744141,-0.098266602,-1.2373352
75,0.55786133,-0.013122559,-1.2834167
76,0.4776001,0.19760132,-1.1288452
77,0.53497315,0.36682129,-1.2686157
78,0.29251099,0.29541016,-1.1257935
79,0.31738281,0.22857666,-1.3821411
80,0.25421143,0.29418945,-1.2561035
81,0.10742188,0.37536621,-1.0951233
82,0.098266602,0.55419922,-1.3360596
83,0.045166016,0.56137085,-1.2072754
84,0.093078613,0.48400879,-1.231842
85,0.07019043,0.66711426,-1.3102722
86,-0.023956299,0.60638428,-1.3020325
87,-0.01083374,0.52719116,-1.1376953
88,-0.000915527,0.63568115,-1.2750244
89,-0.083312988,0.69732666,-1.1236572
90,-0.12084961,0.73242188,-1.1190796
91,-0.13427734,0.96755981,-1.1909485
92,-0.19805908,0.84564209,-1.1181641
93,-0.41061401,0.95550537,-1.2574768
94,-0.29113769,1.0379028,-1.0456848
95,-0.30258179,1.0624695,-1.1924744
96,-0.35888672,1.0250854,-1.0173035
97,-0.49468994,0.98022461,-1.0404968
98,-0.46890259,0.93612671,-1.1016846
99,-0.53619385,0.97946167,-0.86380005
100,-0.59387207,0.87646484,-1.0557556
101,-0.68969727,1.0700989,-0.90133667
102,-0.64483643,1.2072754,-1.0092163
103,-0.70068359,1.219635,-0.8303833
104,-0.67733765,1.1946106,-0.82138062
105,-0.74462891,1.1885071,-0.66040039
106,-0.79025269,1.1332703,-0.81634522
107,-0.79589844,1.2345886,-0.61553955
108,-1.0458374,1.075592,-0.63568115
109,-1.0229492,1.2792969,-0.63156128
110,-0.93658447,1.2783813,-0.67184448
111,-1.1073303,1.3574219,-0.57571411
112,-0.93551636,1.1778259,-0.62149048
113,-1.1669922,1.1323547,-0.51940918
114,-1.1941528,1.1294556,-0.55969238
115,-1.2702942,1.2477112,-0.50720215
116,-1.3476563,1.2568665,-0.34484863
117,-1.4225769,1.2918091,-0.46142578
118,-1.5995789,1.1897278,-0.63934326
119,-1.8182373,0.58685303,-0.68267822
120,-1.5704346,1.0914612,-0.41900635
121,-1.5525818,1.3922119,-0.2041626
122,-1.4964294,1.3874817,-0.12405395
123,-1.6313171,1.3647461,-0.097198486
124,-1.7041016,1.2814331,0.099487305
125,-1.685791,1.1703491,-0.039367676
126,-1.7701721,1.4349365,-0.16952515
127,-1.6995239,1.2254334,0.060119629
128,-1.8074036,1.1705017,-0.08972168
129,-1.6256714,0.89981079,0.16571045
130,-1.7947388,1.2812805,0.14099121
131,-1.8243408,1.1479187,0.29876709
132,-1.8330383,0.96511841,0.36315918
133,-1.8060303,1.1564636,0.40115356
134,-1.9151306,0.91796875,0.30136108
135,-1.9509888,0.96450806,0.30548096
136,-1.8074036,0.92834473,0.54763794
137,-2.0021057,0.87005615,0.52398682
138,-2.0306396,0.85281372,0.57632446
139,-2.0140076,0.94238281,0.76446533
140,-1.9953918,0.81619263,0.53466797
141,-2.0030212,0.93933106,0.68939209
142,-2.1333313,0.92819214,0.6338501
143,-2.0031738,0.81497192,0.5897522
144,-2.1330261,0.85128784,0.58044434
145,-1.9898987,0.80368042,0.93887329
146,-1.9200134,0.7611084,0.79269409
147,-2.0674133,0.59967041,0.88317871
148,-2.1231079,0.56259155,0.93704224
149,-1.9056702,0.58563232,0.89050293
150,-1.9230652,0.42633057,0.90515137
151,-1.9052124,0.40618897,1.1164856
152,-2.04422,0.42129517,1.1882019
153,-2.0606995,0.13916016,1.164093
154,-2.1638489,0.18234253,1.1108398
155,-2.0890808,0.095062256,1.1595154
156,-2.071991,-0.23101807,1.1856079
157,-2.1827698,-0.052490234,1.1805725
158,-2.0697021,-0.1449585,1.2088013
159,-1.8911743,0.037078857,1.2341309
160,-1.962738,-0.12191773,1.4865112
161,-1.8942261,-0.12496948,1.3743591
162,-1.7907715,-0.12588501,1.4756775
163,-1.7692566,-0.11947632,1.6424561
164,-1.9290161,-0.14587402,1.6152954
165,-1.9221497,-0.23254395,1.6693115
166,-1.8115234,-0.45166016,1.7250061
167,-1.8417358,-0.46813965,1.6479492
168,-1.8962097,-0.44998169,1.8147278
169,-1.8527222,-0.56152344,1.8145752
170,-1.8273926,-0.47302246,1.6629028
171,-1.8493652,-0.54840088,1.7019653
172,-1.8136597,-0.63110352,1.7935181
173,-1.7880249,-0.79177856,1.6819763
174,-1.8928528,-0.86578369,1.8119812
175,-1.7181396,-0.94787598,1.8035889
176,-1.7982483,-0.72967529,1.8104553
177,-1.7033386,-0.91384888,1.8331909
178,-1.6392517,-0.81771851,1.6833496
179,-1.6818237,-0.92269897,1.756134
180,-1.5635681,-0.93597412,1.6767883
181,-1.572876,-1.1277771,1.7170715
182,-1.3800049,-1.2016296,1.7976379
183,-1.4715576,-1.1726379,1.8312073
184,-1.3272095,-1.2583923,1.8638611
185,-1.5600586,-1.2619019,1.8000793
186,-1.3282776,-1.3589478,1.9854736
187,-1.3067627,-1.3526916,1.839447
188,-1.0845947,-1.5177917,1.7996216
189,-1.2638855,-1.6226196,1.9013977
190,-1.2084961,-1.3313293,1.6497803
191,-1.1314392,-1.4898682,1.7326355
192,-1.1495972,-1.6123962,1.7816162
193,-1.0775757,-1.5257263,1.8951416
194,-1.0443115,-1.7398071,1.7602539
195,-0.95779419,-1.4538574,1.829834
196,-0.75271606,-1.5927124,1.7462158
197,-0.91506958,-1.7349243,1.7997742
198,-0.82000732,-1.7134094,1.8457031
199,-0.86639404,-1.8249512,1.8205261
200,-0.68252563,-1.6140747,1.7428589
201,-0.7736206,-1.8232727,1.7608643
202,-0.60241699,-1.8630981,1.630249
203,-0.45547485,-1.8318176,1.7855835
204,-0.53726196,-2.0079041,1.5567017
205,-0.44372559,-1.9688416,1.7201233
206,-0.48828125,-2.0079041,1.7860413
207,-0.52917481,-2.048645,1.5803528
208,-0.2746582,-1.9616699,1.4746094
209,-0.26443481,-2.1846008,1.4654541
210,-0.31326294,-1.9447327,1.580658
211,-0.2645874,-2.3324585,1.3769531
212,-0.20568848,-2.2912598,1.4794922
213,-0.13595581,-2.1754456,1.3995361
214,-0.12908935,-2.2807312,1.5310669
215,-0.024871826,-2.154541,1.2976074
216,-0.019226074,-2.1772766,1.3293457
217,0.023345947,-2.099762,1.2451172
218,0.048980713,-2.1313477,1.3131714
219,0.14343262,-2.183075,1.2911987
220,0.27313232,-2.2917175,1.0673523
221,0.32958984,-2.3350525,1.0922241
222,0.36727905,-2.2994995,1.0693359
223,0.41824341,-2.301178,1.0121155
224,0.44692993,-2.2613525,0.99655151
225,0.43914795,-2.2766113,0.94619751
226,0.49499512,-2.2305298,0.99777222
227,0.52612305,-2.1383667,0.93276978
228,0.53482056,-2.0751953,0.9085083
229,0.54122925,-1.9664001,0.82550049
230,0.63995361,-1.9816589,0.72509766
231,0.66207886,-2.0046997,0.67321777
232,0.64941406,-1.9917297,0.61553955
233,0.6111145,-2.0471191,0.77835083
234,0.74035644,-2.016449,0.56655884
235,0.78262329,-2.1273804,0.55755615
236,0.81665039,-2.2512817,0.26916504
237,0.71136475,-2.1504211,0.51467896
238,0.81802368,-2.2613525,0.35705566
239,1.000061,-2.0018005,0.34637451
240,0.87036133,-1.8948364,0.25604248
241,0.9274292,-1.7964172,0.30151367
242,0.93887329,-1.852417,0.38833618
243,0.99243164,-1.9204712,0.15930176
244,0.8203125,-1.8215942,0.29449463
245,0.87310791,-1.8183899,0.1953125
246,0.8996582,-1.8281555,0.03616333
247,0.90133667,-1.9577026,0.075531006
248,1.0295105,-1.8463135,-0.24658203
249,1.0443115,-1.9125366,-0.22399902
250,0.98556519,-1.8424988,-0.15075684
251,1.0449219,-1.8273926,-0.22567749
252,1.0668945,-1.6027832,-0.19744873
253,1.0797119,-1.6575623,-0.2494812
254,1.2727356,-1.4804077,-0.19073486
255,1.1026001,-1.3513184,-0.14343262
256,1.0449219,-1.4361572,-0.14434815
257,1.0163879,-1.6392517,-0.32211304
258,1.0388184,-1.5136719,-0.44830322
259,1.2846375,-1.3452148,-0.58425903
260,0.95947266,-1.330719,-0.6237793
261,1.0913086,-1.2536621,-0.44662476
262,1.0632324,-1.1558533,-0.52215576
263,1.1035156,-1.0783386,-0.49407959
264,1.144104,-1.0961914,-0.53222656
265,1.1392212,-1.0772705,-0.55435181
266,1.0876465,-1.0675049,-0.64910889
267,1.047821,-0.89477539,-0.79544067
268,0.93460083,-0.74615478,-0.72845459
269,0.94100952,-0.71502685,-0.85800171
270,0.91003418,-0.75195313,-0.81100464
271,0.93643188,-0.78643799,-0.93185425
272,0.912323,-0.68817139,-0.77606201
273,0.92315674,-0.70205688,-0.93048096
274,0.84625244,-0.53634644,-0.90530396
275,0.8215332,-0.76293945,-0.99349976
276,0.78155518,-0.53985596,-1.098175
277,0.80886841,0.32012939,-1.0714722
278,0.8644104,-0.43579102,-1.028595
279,0.76354981,-0.45837402,-1.0751343
280,0.7081604,-0.35186768,-1.1056519
281,0.75622559,-0.3527832,-1.2016296
282,0.67718506,-0.34866333,-0.98266602
283,0.68237305,-0.32867432,-0.91812134
284,0.63537598,-0.26168823,-0.99456787
285,0.63552856,-0.17196655,-1.1384583
286,0.6098938,-0.12466431,-1.0966492
287,0.58990478,-0.12069702,-1.0635376
288,0.74478149,-0.41122436,-1.2690735
289,0.3137207,-0.26153564,-1.2863159
290,0.55236816,0.14068603,-1.2715149
291,0.28045654,0.22872925,-1.3755798
292,0.60134888,0.14938355,-1.0517883
293,0.50811768,0.362854,-1.391449
294,0.47073364,0.23330688,-1.1541748
295,0.23620606,0.29006958,-1.1669922
296,0.27099609,0.39474487,-1.1608887
297,0.16967773,0.37475586,-1.0491943
298,0.19348145,0.48645019,-1.3064575
299,0.16647339,0.49224853,-1.2789917
300,0.1171875,0.5140686,-1.2145996
301,-0.097198486,0.3817749,-1.0751343
302,-0.052185059,0.55358887,-1.0752869
303,-0.11398315,0.56762695,-1.2693787
304,-0.18630981,0.55023193,-1.1663818
305,-0.17028809,0.74462891,-1.0997009
306,-0.039520264,0.62896728,-1.0926819
307,-0.16525269,0.60180664,-0.89950562
308,-0.27435303,0.89553833,-0.94116211
309,-0.29067993,0.88180542,-0.91186523
310,-0.37918091,0.78125,-1.0934448
311,-0.38009644,0.87738037,-1.1120605
312,-0.41717529,0.9526062,-0.98953247
313,-0.49255371,0.93200684,-1.0609436
314,-0.72494507,0.9538269,-0.97915649
315,-0.71517944,1.1279297,-0.90667725
316,-0.7913208,1.1233521,-0.77514648
317,-0.76950073,1.2373352,-0.84884644
318,-0.67077637,1.2127686,-0.77728272
319,-0.86517334,1.1695862,-0.77926636
320,-0.96420288,1.1177063,-0.70404053
321,-0.9463501,1.1535645,-0.72082519
322,-1.0699463,1.1401367,-0.61096191
323,-1.1250305,1.1976624,-0.60241699
324,-1.1488342,1.2744141,-0.64224243
325,-1.3748169,1.2240601,-0.49407959
326,-1.3087463,1.1636353,-0.55831909
327,-1.3606262,1.0331726,-0.38330078
