,a,b,c
0,0.81115723,0.14251709,-1.2353516
1,0.66955566,0.047607422,-1.4630127
2,0.65811157,0.2822876,-1.4923096
3,0.60821533,0.37536621,-1.4569092
4,0.40588379,0.51269531,-1.4195251
5,0.32318115,0.48583984,-1.4123535
6,0.26535034,0.69198608,-1.4245605
7,0.20401001,0.56915283,-1.4205933
8,0.091400146,0.71563721,-1.4581299
9,0.046081543,0.94985962,-1.2864685
10,0.087890625,0.82519531,-1.427002
11,0.038146973,0.98129272,-1.368103
12,-0.16693115,1.0377502,-1.2796021
13,-0.22460938,1.1395264,-1.2219238
14,-0.25482178,1.1517334,-1.1785889
15,-0.39398193,1.2748718,-1.1715698
16,-0.56808472,1.1968994,-1.1364746
17,-0.5015564,1.2872314,-1.2846375
18,-0.65582275,1.2765503,-1.1921692
19,-0.69854736,1.4982605,-1.1317444
20,-0.6716919,1.4405823,-1.2142944
21,-0.8013916,1.4389038,-1.2120056
22,-0.7711792,1.4553833,-1.0578918
23,-0.81756592,1.4346313,-0.97503662
24,-0.87692261,1.4196777,-0.87707519
25,-0.87646484,1.3952637,-0.92071533
26,-0.9451294,1.3197327,-0.72647095
27,-0.99411011,1.3372803,-0.63751221
28,-1.0168457,1.4508057,-0.53771973
29,-1.2469482,1.2710571,-0.44189453
30,-1.1326599,1.3331604,-0.57281494
31,-1.2350464,1.2994385,-0.49697876
32,-1.2136841,1.3989258,-0.50811768
33,-1.4080811,1.3478088,-0.35842895
34,-1.5054321,1.3075256,-0.43212891
35,-1.3830566,1.3362122,-0.32699585
36,-1.5499878,1.4233398,-0.19454956
37,-1.6430664,1.227417,-0.096282959
38,-1.7330933,1.2988281,-0.025024414
39,-1.776123,1.3087463,0.0440979
40,-1.8338013,1.2503052,0.11520386
41,-1.8893433,1.209259,0.24307251
42,-1.9564819,1.2408447,0.35125732
43,-1.9914246,1.2252808,0.39657593
44,-2.1203613,1.1982727,0.40344238
45,-2.0703125,1.0739136,0.57632446
46,-2.144165,1.0951233,0.50643921
47,-2.0939636,0.98114014,0.62133789
48,-2.1717834,1.0806274,0.56884766
49,-2.0925903,1.0432434,0.75653076
50,-2.2201538,0.88409424,0.75027466
51,-2.1717834,0.91812134,0.809021
52,-2.2239685,0.728302,0.88226318
53,-2.2099304,0.75195313,0.84640503
54,-2.1708679,0.81390381,0.96038818
55,-2.192688,0.74142456,1.0292053
56,-2.1624756,0.66101074,1.0839844
57,-2.1461487,0.62774658,1.1279297
58,-2.0565796,0.56793213,1.1303711
59,-2.1269226,0.47988892,1.2515259
60,-2.1510315,0.29678345,1.1322021
61,-1.9013977,0.3527832,1.2280273
62,-2.0396423,0.090484619,1.262207
63,-2.0983887,-0.01373291,1.2738037
64,-1.9267273,0.085601807,1.4456177
65,-2.0657349,-0.004119873,1.5396118
66,-2.1331787,-0.007629395,1.6088867
67,-2.1209717,-0.18890381,1.6743469
68,-1.9764709,-0.20385742,1.7449951
69,-2.102356,-0.20019531,1.892395
