,a,b,c
0,-1.7272949,-1.0342407,-5.0
1,-1.5882874,-1.0032654,-5.0
2,-1.5713501,-1.113739,-4.9002075
3,-1.4860535,-1.1105347,-3.6351013
4,-1.5653992,-1.1930847,-2.8460693
5,-1.51474,-1.3336182,-2.3602295
6,-1.4356995,-1.4639282,-2.0567322
7,-1.5779114,-1.5744019,-1.8804932
8,-1.4584351,-1.4038086,-1.7631531
9,-1.2390137,-1.4660645,-1.6593933
10,-1.1451721,-1.6253662,-1.6648865
11,-1.1845398,-1.7507935,-1.6870117
12,-1.2341309,-1.9300842,-1.7759705
13,-1.0102844,-1.8455505,-1.7666626
14,-0.90560913,-1.8049622,-1.7883301
15,-0.94650269,-1.8740845,-1.7875671
16,-1.002655,-1.9322205,-1.819458
17,-0.97045898,-1.7572021,-1.8412781
18,-0.9262085,-1.8972778,-1.8449402
19,-0.96755981,-1.8031311,-1.8107605
20,-0.88729858,-1.8421936,-1.8240356
21,-0.84945679,-1.9496155,-1.8832397
22,-0.75836182,-1.9714355,-1.92276
23,-0.72280884,-2.0663452,-1.9580078
24,-0.6439209,-2.1455383,-2.0161438
25,-0.60623169,-2.1343994,-2.053833
26,-0.50415039,-1.9865417,-2.0431519
27,-0.49194336,-1.9877625,-2.0274353
28,-0.33813477,-2.040863,-2.026062
29,-0.32562256,-2.0269775,-2.0343018
30,-0.32073975,-2.0310974,-2.0385742
31,-0.39596558,-1.9648743,-2.0170593
32,-0.26031494,-1.9169617,-1.867981
33,-0.21026611,-1.9613647,-1.9088745
34,-0.20492554,-2.0051575,-1.9613647
35,-0.17654419,-2.0942688,-1.9943237
36,-0.22537231,-2.1202087,-2.0451355
37,-0.18127441,-2.0933533,-2.073822
38,0.082550049,-2.2265625,-2.1461487
39,-0.021820068,-2.1841431,-2.1484375
40,-0.064849854,-2.3579407,-2.2036743
41,-0.10223389,-2.3718262,-2.2512817
42,-0.057220459,-2.2848511,-2.283783
43,-0.003967285,-2.2570801,-2.2732544
44,0.21636963,-2.3095703,-2.2799683
45,0.25848389,-2.0898438,-2.2052002
46,0.2130127,-2.1195984,-2.1636963
47,0.27282715,-2.06604,-2.1391296
48,0.34988403,-2.03125,-2.0883179
49,0.39428711,-2.1655273,-2.093811
50,0.40878296,-2.2093201,-2.0877075
51,0.41809082,-2.3957825,-2.1961975
52,0.51895142,-2.3152161,-2.2113037
53,0.43945313,-2.2264099,-2.2193909
54,0.54336548,-2.22229,-2.2291565
55,0.5305481,-2.1931458,-2.2465515
56,0.64025879,-2.0306396,-2.1679688
57,0.70678711,-2.0953369,-2.0300293
58,0.71228027,-2.1687317,-2.074585
59,0.60180664,-2.1968079,-2.1138
60,0.77133179,-2.2198486,-2.1200562
61,0.82107544,-2.1511841,-2.1221924
62,0.909729,-2.0524597,-2.1055603
63,0.76263428,-2.0361328,-2.0773315
64,0.78674316,-2.0483398,-2.0584106
65,0.82687378,-2.0027161,-2.049408
66,0.82504272,-2.0365906,-2.0576477
67,0.96374512,-2.150116,-2.0898438
68,1.0162354,-2.0974731,-2.0767212
69,1.075592,-1.9799805,-2.0405579
70,1.0502625,-1.9599915,-2.0021057
71,1.083374,-1.9737244,-1.9735718
72,1.0205078,-1.98349,-1.9647217
73,1.0876465,-1.8530273,-1.9128418
74,1.0913086,-1.8917847,-1.9172668
75,1.164856,-1.9145203,-1.8717957
76,1.1407471,-1.8536377,-2.0489502
77,1.10672,-1.9055176,-1.99646
78,1.072998,-1.8273926,-1.925354
79,1.0493469,-1.7764282,-1.875
80,1.0295105,-1.660614,-1.789856
81,1.0494995,-1.7346191,-1.7753601
82,1.1682129,-1.6493225,-1.7105103
83,1.1978149,-1.5869141,-1.6796875
84,1.169281,-1.5884399,-1.6360474
85,1.1807251,-1.5715027,-1.618042
86,1.0783386,-1.4822388,-1.5835571
87,1.1001587,-1.4941406,-1.5460205
88,1.1921692,-1.3298035,-1.4581299
89,1.1254883,-1.3362122,-1.4030457
90,1.1784363,-1.3237,-1.3537598
91,1.194458,-1.2519836,-1.3041687
92,1.1647034,-1.3768005,-1.348877
93,1.0253906,-1.2408447,-1.2918091
94,1.0473633,-1.3157654,-1.3122559
95,0.97976685,-1.3265991,-1.277771
96,1.1338806,-1.1149597,-1.2220764
97,1.1843872,-1.0745239,-1.1798096
98,1.0475159,-1.0154724,-1.1187744
99,1.0667419,-0.97564697,-1.0667419
100,1.0978699,-0.83023071,-0.91064453
101,1.1116028,-0.79788208,-0.85388184
102,1.111908,-0.66970825,-0.77545166
103,1.0092163,-0.62026978,-0.75744629
104,0.96954346,-0.61294556,-0.73028565
105,0.96633911,-0.63583374,-0.72662353
106,0.96206665,-0.62515259,-0.68695068
107,1.0179138,-0.54016113,-0.62072754
108,0.93383789,-0.59310913,-0.61279297
109,0.96130371,-0.51727295,-0.57937622
110,0.98876953,-0.49499512,-0.5545044
111,0.90744019,-0.53268433,-0.55007935
112,0.85784912,-0.42724609,-0.35491943
113,0.84915161,-0.31433106,-0.31005859
114,0.70404053,-0.27832031,-0.29495239
115,0.80841065,-0.3137207,-0.27374268
116,0.78765869,-0.042266846,-0.17150879
117,0.79772949,0.000152588,-0.092010498
118,0.50552368,-0.021057129,-0.054321289
119,0.53710938,-0.059204102,-0.069732666
120,0.64834595,0.058898926,0.013122559
121,0.66162109,0.029754639,0.044403076
122,0.4460144,-0.28457642,-0.06652832
123,0.41748047,-0.38894653,-0.17028809
124,0.32455444,-0.17913818,-0.17028809
125,0.46554565,-0.030822754,-0.12237549
126,0.4309082,0.039978027,-0.064086914
127,0.50292969,0.1411438,0.019226074
128,0.36331177,0.48919678,0.19104004
129,0.24963379,0.51116943,0.26809692
130,0.33935547,0.56503296,0.36529541
131,0.36682129,0.40145874,0.38818359
132,0.35140991,0.44784546,0.38894653
133,0.31112671,0.43640137,0.4057312
134,0.24719238,0.54748535,0.4309082
135,0.28839111,0.50323486,0.44433594
136,0.1940918,0.53863525,0.46127319
137,0.13809204,0.57006836,0.51177978
138,0.062561035,0.5696106,0.49194336
139,-0.017089844,0.82565308,0.62332153
140,-0.08605957,0.65078735,0.64361572
141,-0.13137817,0.70220947,0.66864014
142,-0.25390625,0.67016602,0.67749023
143,-0.23162842,0.81008911,0.72784424
144,-0.27923584,0.80825806,0.7824707
145,-0.35385132,0.98251343,0.88256836
146,-0.27908325,1.0630798,0.98007202
147,-0.36743164,1.0906982,1.0406494
148,-0.39550781,1.126709,1.0766602
149,-0.44525147,0.99365234,1.0687256
150,-0.44662476,1.0516357,1.0916138
151,-0.51528931,0.9298706,1.0481262
152,-0.61828613,0.95581055,1.0334778
153,-0.60287476,0.9689331,1.0281372
154,-0.51620483,1.061554,1.0212708
155,-0.57891846,1.0298157,1.0348511
156,-0.71411133,0.97900391,1.0012817
157,-0.7409668,1.050415,1.1206055
158,-0.76568603,1.0855103,0.87768555
159,-0.88470459,1.0462952,0.94497681
160,-0.89920044,1.096344,0.9689331
161,-0.98144531,1.0768127,1.0202026
162,-0.99060059,1.1540222,1.0568237
163,-1.126709,1.1210632,1.0961914
164,-1.0536194,1.3517761,1.1973572
165,-1.1032104,1.3470459,1.2619019
166,-1.1715698,1.2731934,1.2593079
167,-1.1282349,1.308136,1.26297
168,-1.187439,1.2094116,1.2298584
169,-1.2704468,1.0424805,1.1538696
170,-1.2136841,1.0549927,1.1083984
171,-1.2731934,1.0690308,1.0734558
172,-1.1637878,1.0812378,1.0562134
173,-1.2805176,1.0871887,1.0569763
174,-1.2947083,1.1177063,1.0748291
175,-1.5109253,0.74462891,0.94970703
176,-1.5435791,0.59020996,0.80932617
177,-1.4967346,0.9715271,0.84732056
178,-1.5246582,1.0470581,0.92285156
179,-1.4967346,1.1125183,1.0018921
180,-1.4569092,1.0498047,0.99258423
181,-1.6043091,1.0664368,0.96832275
182,-1.6012573,1.0073853,0.99395752
183,-1.6059875,0.88363647,0.97061157
184,-1.6943359,0.97686768,0.94650269
185,-1.6186523,1.0287476,1.0076904
186,-1.7382813,0.95352173,0.99884033
187,-1.7959595,0.93475342,0.97564697
188,-1.8617249,0.88348389,0.95581055
189,-1.7572021,0.9463501,0.96206665
190,-1.7984009,0.94894409,0.97183228
191,-1.7848206,0.92102051,0.96969604
192,-1.7674255,0.75042725,1.0421753
193,-1.8656921,0.83496094,0.94436646
194,-1.9137573,0.78796387,0.93475342
195,-1.880188,0.68847656,0.86853027
