,a,b,c
0,0.27252197,0.35766602,-5.0
1,0.2267456,0.3237915,-5.0
2,0.26443481,0.29800415,-3.8844299
3,0.25695801,0.33996582,-2.4824524
4,0.23742676,0.29632568,-1.547699
5,0.23117065,0.46920776,-0.8821106
6,0.051269531,0.49377441,-0.44830322
7,-0.005950928,0.65872192,-0.068969727
8,0.14160156,0.74401856,0.17410278
9,-0.050048828,0.62637329,0.29937744
10,-0.033721924,0.6652832,0.43899536
11,-0.042724609,0.69198608,0.51071167
12,-0.056762695,0.73944092,0.58120728
13,-0.016174316,0.67062378,0.58731079
14,-0.12634277,0.72753906,0.64346313
15,-0.11306763,0.80963135,0.70800781
16,-0.22796631,0.78125,0.69335938
17,-0.20507813,0.96405029,0.73059082
18,-0.21743774,0.86975098,0.91918945
19,-0.34576416,0.81863403,0.88928223
20,-0.3742981,0.91369629,0.88882446
21,-0.46508789,0.86090088,0.87051392
22,-0.49575806,0.86334228,0.88195801
23,-0.42907715,1.0618591,0.95474243
24,-0.45501709,1.1553955,1.0414124
25,-0.57067871,1.0751343,1.0671997
26,-0.50292969,1.1685181,1.1187744
27,-0.57357788,1.138916,1.1306763
28,-0.57937622,1.0604858,1.1228943
29,-0.65826416,1.0591125,1.109314
30,-0.67626953,0.95825195,1.0591125
31,-0.8265686,0.89614868,1.000824
32,-0.72387695,0.9689331,0.98358154
33,-0.83969116,0.90698242,0.95687866
34,-0.86181641,0.98312378,0.95306397
35,-0.87890625,1.14151,1.0231018
36,-0.83831787,1.0565186,1.0350037
37,-0.990448,1.1575317,1.0791016
38,-1.0089111,1.2007141,1.1167908
39,-1.0429382,1.431427,1.2078857
40,-1.0845947,1.360321,1.2261963
41,-1.0652161,1.4561462,1.3139343
42,-1.0823059,1.3786316,1.3117981
43,-1.1235046,1.3381958,1.3072205
44,-1.1453247,1.2277222,1.2692261
45,-1.1283875,1.2309265,1.2512207
46,-1.0775757,1.1709595,1.2194824
47,-1.1946106,1.1486816,1.1653137
48,-1.3075256,1.1088562,1.1552429
49,-1.3586426,1.1253357,1.2115479
50,-1.3011169,1.252594,1.0327148
51,-1.3867188,1.2837219,1.089325
52,-1.403656,1.2638855,1.1195374
53,-1.3273621,1.4804077,1.2478638
54,-1.3604736,1.5272522,1.3348389
55,-1.4505005,1.3977051,1.3551331
56,-1.3560486,1.4169312,1.375885
57,-1.4811707,1.2309265,1.315918
58,-1.4247131,1.2712097,1.2890625
59,-1.5109253,1.1938477,1.2481689
60,-1.5637207,1.1012268,1.1795044
61,-1.5267944,1.1297607,1.1750793
62,-1.6256714,1.1323547,1.1836243
63,-1.5609741,1.0595703,1.1250305
64,-1.6667175,0.87753296,1.0186768
65,-1.6723633,0.70419312,0.89370728
66,-1.6293335,0.95840454,0.9324646
67,-1.5065002,1.1283875,0.98526001
68,-1.5733337,0.95092773,0.95520019
69,-1.7218018,1.0836792,0.98251343
70,-1.7425537,1.0391235,1.0057068
71,-1.7738342,1.0253906,1.0150146
72,-1.6575623,1.1457825,1.0534668
73,-1.725769,1.0499573,1.0498047
74,-1.7330933,1.0736084,1.0559082
75,-1.8284607,0.93017578,1.0023499
76,-1.8060303,1.0346985,1.010437
77,-1.7481995,1.0543823,1.0147095
78,-1.8464661,1.0559082,1.0868835
79,-1.9325256,0.89233398,1.0424805
80,-1.839447,0.96038818,1.0049438
81,-1.9374084,0.84838867,0.97412109
82,-2.1035767,0.8215332,0.93017578
83,-1.9960022,0.80688477,0.90087891
84,-2.049408,0.77941894,0.83465576
85,-1.9641113,0.86181641,0.8366394
86,-1.9326782,0.93536377,0.86853027
87,-1.8899536,0.8203125,0.83709717
88,-1.9772339,0.81634522,0.81359863
89,-1.9952393,0.7736206,0.78964233
90,-2.0396423,0.66894531,0.75653076
91,-2.0748901,0.78933716,0.77453613
92,-2.0310974,0.66345215,0.72845459
93,-2.0851135,0.61676025,0.67840576
94,-2.0227051,0.75256348,0.69595337
95,-2.0492554,0.70007324,0.68969727
96,-2.1751404,0.56121826,0.64636231
97,-2.1765137,0.50384522,0.59127808
98,-2.1287537,0.45425415,0.54595947
99,-2.0462036,0.44433594,0.51315308
100,-1.9244385,0.32623291,0.43762207
101,-1.9934082,0.37322998,0.39886475
102,-2.046814,0.3465271,0.3779602
103,-2.1984863,0.18066406,0.31555176
104,-2.0707703,0.15426636,0.2835083
105,-2.0588684,0.15289307,0.23300171
106,-2.0324707,0.29083252,0.26870728
107,-2.0898438,0.1473999,0.2267456
108,-2.1057129,-0.008850098,0.14297485
109,-2.2932434,-0.024719238,0.11993408
110,-2.0854187,0.12237549,0.077209473
111,-2.0028687,-0.012512207,0.054473877
112,-2.0803833,0.048370361,0.045166016
113,-1.9720459,0.050811768,0.030059814
114,-2.0536804,0.0440979,0.024108887
115,-1.9664001,0.055541992,0.019989014
116,-1.9624329,-0.10375977,-0.00869751
117,-2.1102905,-0.049743652,-0.034484863
118,-1.8606567,-0.054626465,-0.046386719
119,-2.0309448,-0.10284424,-0.079956055
120,-1.9535828,-0.17822266,-0.11199951
121,-2.0196533,-0.27130127,-0.16113281
122,-1.9480896,-0.38238525,-0.24734497
123,-2.0465088,-0.77148438,-0.32897949
124,-1.9230652,-0.53970337,-0.37536621
125,-1.9676209,-0.5581665,-0.48568726
126,-1.9013977,-0.59738159,-0.54626465
127,-1.8786621,-0.62591553,-0.58288574
128,-1.809845,-0.44265747,-0.57250977
129,-1.8112183,-0.47149658,-0.54138184
130,-1.8708801,-0.59707642,-0.54122925
131,-1.8887329,-0.60180664,-0.57113647
132,-1.7211914,-0.64102173,-0.57174683
133,-1.8937683,-0.93597412,-0.70175171
134,-1.7486572,-0.9487915,-0.78170776
135,-1.7140198,-0.86990356,-0.78781128
136,-1.7698669,-0.89859009,-0.81283569
137,-1.7585754,-0.85449219,-0.79284668
138,-1.7240906,-0.83175659,-0.79452515
139,-1.723938,-0.73440552,-0.75988769
140,-1.8136597,-0.81176758,-0.77484131
141,-1.686554,-0.81512451,-0.78430176
142,-1.6664124,-0.84213257,-0.80551147
143,-1.633606,-0.93429565,-0.84030151
144,-1.4649963,-0.97335815,-0.89691162
145,-1.5640259,-1.0754395,-0.93215942
146,-1.5023804,-1.1862183,-1.0255432
147,-1.494751,-1.1668396,-1.0552979
148,-1.6087341,-1.4672852,-1.1808777
149,-1.4320374,-1.3360596,-1.2319946
150,-1.4860535,-1.4082336,-1.275177
151,-1.3851929,-1.3819885,-1.2985229
152,-1.2867737,-1.2609863,-1.2561035
153,-1.2670898,-1.1523438,-1.2019348
154,-1.2712097,-1.1178589,-1.1824036
155,-1.3464355,-1.2934875,-1.2449646
156,-1.3320923,-1.3598633,-1.2564087
157,-1.4231873,-1.5846252,-1.3647461
158,-1.313324,-1.5631104,-1.4242554
159,-1.2454224,-1.6120911,-1.4842224
160,-1.2440491,-1.6676331,-1.5393066
161,-1.2518311,-1.7111206,-1.5499878
162,-0.98129272,-1.7642212,-1.7752075
163,-1.0641479,-1.9543457,-1.8641663
164,-0.95214844,-1.9692993,-1.8945313
165,-1.0520935,-1.993866,-1.9221497
166,-1.0375977,-1.8830872,-1.9087219
167,-1.0006714,-1.809082,-1.8650818
168,-1.0173035,-1.9155884,-1.9017029
169,-0.92269897,-1.8438721,-1.8722534
170,-0.78781128,-1.8443298,-1.8484497
171,-0.85662842,-1.8984985,-1.8740845
172,-0.85372925,-1.9589233,-1.92276
173,-0.64315796,-1.930542,-1.9061279
174,-0.67123413,-1.9035339,-1.9091797
175,-0.55740356,-1.9009399,-1.9070435
176,-0.56259155,-1.9271851,-1.9233704
177,-0.55908203,-2.0535278,-1.9607544
178,-0.53436279,-2.0352173,-1.9883728
179,-0.55786133,-1.9082642,-1.97052
180,-0.45028686,-2.0922852,-1.9998169
181,-0.41244507,-2.1722412,-2.0404053
182,-0.4989624,-2.1556091,-2.109375
183,-0.35797119,-2.1162415,-2.1173096
184,-0.2494812,-2.0747375,-1.945343
185,-0.2961731,-2.1080017,-1.9799805
186,-0.32989502,-2.1107483,-2.0726013
187,-0.28320313,-2.1562195,-2.0942688
188,-0.22018433,-2.1206665,-2.0933533
189,-0.26092529,-2.2460938,-2.1377563
190,-0.16464233,-2.2499084,-2.1589661
191,-0.34698486,-2.4224854,-2.2320557
192,-0.16464233,-2.4740601,-2.2831726
193,-0.041351318,-2.366333,-2.2911072
194,-0.089111328,-2.4871826,-2.3440552
195,-0.086975098,-2.4406433,-2.3731995
196,0.021514893,-2.4261475,-2.3881531
197,-0.01953125,-2.3954773,-2.3684692
198,-0.051422119,-2.2885132,-2.3493958
199,0.050811768,-2.2421265,-2.3100281
200,0.10803223,-2.2648621,-2.2790527
201,0.14007568,-2.260437,-2.272644
202,0.11291504,-2.355957,-2.3031616
203,0.21789551,-2.3420715,-2.3135376
204,0.28259277,-2.3484802,-2.3339844
205,0.26412964,-2.3957825,-2.3669434
206,0.32714844,-2.4884033,-2.4176025
207,0.42236328,-2.487793,-2.4475098
208,0.33386231,-2.5289917,-2.4841309
209,0.42663574,-2.5193787,-2.5059509
210,0.44647217,-2.5653076,-2.5292969
211,0.53527832,-2.4804688,-2.5126648
212,0.45852661,-2.494812,-2.5085449
213,0.51101685,-2.4168396,-2.4943542
214,0.65933228,-2.4581909,-2.4461365
215,0.6690979,-2.2677612,-2.4125671
216,0.76919556,-2.2871399,-2.401123
217,0.80230713,-2.331543,-2.3704529
218,0.753479,-2.4133301,-2.3789978
219,0.75531006,-2.4415588,-2.4081421
220,0.7699585,-2.4984741,-2.4356079
221,0.77301025,-2.442627,-2.4346924
222,0.88165283,-2.4331665,-2.447052
223,0.91033935,-2.2921753,-2.4308777
224,0.94055176,-2.3748779,-2.4258423
225,0.93826294,-2.3403931,-2.4179077
226,0.95657349,-2.2966003,-2.4249268
227,0.96862793,-2.5184631,-2.4557495
228,0.86242676,-2.557373,-2.5283813
229,1.0102844,-2.4720764,-2.5640869
230,1.0922241,-2.444458,-2.5440979
231,1.1381531,-2.4258423,-2.5091553
232,1.1326599,-2.3809814,-2.464447
233,1.1401367,-2.3387146,-2.441864
234,1.1862183,-2.3742676,-2.428894
235,1.2445068,-2.565155,-2.4711609
236,1.2229919,-2.3492432,-2.4427795
237,1.2322998,-2.2433472,-2.4014282
238,1.1973572,-2.243042,-2.3612976
239,1.2361145,-2.0567322,-2.3329163
240,1.2890625,-2.1585083,-2.2349548
241,1.179657,-2.154541,-2.203064
242,1.184845,-2.1641541,-2.2401428
243,1.1950684,-1.9851685,-2.1766663
244,1.2069702,-1.9541931,-2.1138
245,1.1495972,-1.946106,-2.0550537
246,1.3146973,-1.8011475,-1.9509888
247,1.2243652,-1.854248,-1.9248962
248,1.2908936,-1.8463135,-1.9102478
249,1.3519287,-1.8663025,-1.9104004
250,1.4117432,-1.835022,-1.8940735
251,1.434021,-1.7218018,-1.8518066
252,1.4344788,-1.7663574,-1.8444824
253,1.3148499,-1.7512512,-1.8161011
254,1.3331604,-1.9326782,-1.8809509
255,1.4302063,-1.8251038,-1.8621826
256,1.3308716,-1.7042541,-1.8490601
257,1.3827515,-1.7271423,-1.8321228
258,1.3247681,-1.7539978,-1.8421936
259,1.3665771,-1.8177795,-1.8650818
260,1.2811279,-1.8629456,-1.8994141
261,1.4105225,-1.8533325,-1.8978882
262,1.4053345,-1.700592,-1.8545532
263,1.413269,-1.6567993,-1.8032837
264,1.2870789,-1.6644287,-1.7852783
265,1.3745117,-1.4375305,-1.6870117
266,1.3560486,-1.4598084,-1.6317749
267,1.4091492,-1.5020752,-1.6114807
268,1.3731384,-1.3299561,-1.5438843
269,1.4181519,-1.3226318,-1.5028381
270,1.4352417,-1.3217163,-1.477356
271,1.408844,-1.2934875,-1.3894653
