,a,b,c
0,-1.4317322,0.74737549,-5.0
1,-1.4691162,0.63049316,-5.0
2,-1.6156006,0.64376831,-3.6427307
3,-1.5490723,0.67947388,-2.217865
4,-1.6333008,0.42755127,-1.3577271
5,-1.5567017,0.46417236,-0.75836182
6,-1.5374756,0.55480957,-0.33309936
7,-1.600647,0.54122925,-0.06729126
8,-1.5794373,0.44082642,0.071868896
9,-1.7735291,0.29327393,0.12634277
10,-1.8193054,0.43502808,0.22918701
11,-1.6209412,0.4208374,0.25512695
12,-1.7871094,0.34622192,0.28884888
13,-1.836853,0.15655518,0.22140503
14,-1.7819214,0.12969971,0.19378662
15,-1.6963196,0.22338867,0.18554688
16,-1.5948486,0.031433105,0.12451172
17,-1.6177368,-0.06652832,0.036468506
18,-1.5631104,0.16937256,0.073547363
19,-1.5672302,-0.4196167,-0.021057129
20,-1.516571,-0.18981934,-0.084381104
21,-1.471405,0.060882568,-0.048065186
22,-1.5248108,-0.068359375,-0.066680908
23,-1.5298462,-0.19882202,-0.1461792
24,-1.5449524,-0.23971558,-0.1751709
25,-1.6033936,-0.39916992,-0.24078369
26,-1.5713501,-0.36682129,-0.28778076
27,-1.5255737,-0.37887573,-0.32409668
28,-1.5127563,-0.38238525,-0.35827637
29,-1.5107727,-0.4335022,-0.39001465
30,-1.5664673,-0.48660278,-0.4284668
31,-1.5097046,-0.61828613,-0.50552368
32,-1.5032959,-0.62515259,-0.7081604
33,-1.5493774,-0.76019287,-0.71502685
34,-1.4910889,-0.77377319,-0.72509766
35,-1.4639282,-0.80627441,-0.74752808
36,-1.4111328,-0.70022583,-0.69869995
37,-1.4675903,-0.84976196,-0.52398682
38,-1.4152527,-0.86166382,-0.68756103
39,-1.3046265,-0.88317871,-0.76049805
40,-1.4578247,-0.99685669,-0.85586548
41,-1.2727356,-0.92041016,-0.88073731
42,-1.2515259,-1.0011291,-0.93307495
43,-1.1807251,-1.0525513,-0.96252441
44,-1.1164856,-1.0580444,-0.97824097
45,-1.0058594,-1.1253357,-1.0043335
46,-0.96176147,-1.098175,-1.0255432
47,-0.95275879,-1.1997986,-1.1151123
48,-1.0209656,-1.2768555,-1.1834717
49,-0.87432861,-1.2828064,-1.2065125
50,-0.89599609,-1.3265991,-1.2532043
51,-0.79574585,-1.2806702,-1.2527466
52,-0.79299927,-1.3711548,-1.3034058
53,-0.730896,-1.4382935,-1.3442993
54,-0.75546265,-1.3789368,-1.3664246
55,-0.78292847,-1.5298462,-1.4202881
56,-0.64666748,-1.4634705,-1.4344788
57,-0.69137573,-1.5571594,-1.4804077
58,-0.53466797,-1.5698242,-1.502533
59,-0.59310913,-1.7048645,-1.5724182
60,-0.48797607,-1.6229248,-1.5936279
61,-0.56060791,-1.5322876,-1.579895
62,-0.40039063,-1.6035461,-1.585083
63,-0.41229248,-1.5130615,-1.5510559
64,-0.38589478,-1.590271,-1.5594482
65,-0.30471802,-1.6645813,-1.5826416
66,-0.2885437,-1.5339661,-1.5751648
67,-0.19180298,-1.5429688,-1.5715027
68,-0.11688232,-1.655426,-1.5977478
69,-0.14831543,-1.6946411,-1.6488647
70,-0.073547363,-1.7095947,-1.6569519
71,-0.066680908,-1.7944336,-1.6960144
72,0.012664795,-1.7156982,-1.7074585
73,0.032196045,-1.8069458,-1.7227173
74,0.076599121,-1.7173767,-1.7124939
75,0.15228272,-1.713562,-1.7077637
76,0.18981934,-1.6401672,-1.6929626
77,0.19332886,-1.7993164,-1.7324829
78,0.21331787,-1.7437744,-1.7417908
79,0.2897644,-1.6915894,-1.7372131
80,0.24963379,-1.7427063,-1.7315674
81,0.36956787,-1.706543,-1.7318726
82,0.39459228,-1.5802002,-1.7471313
83,0.40786743,-1.7221069,-1.7352295
84,0.38085938,-1.6311646,-1.6911316
85,0.4699707,-1.6462708,-1.6717529
86,0.47805786,-1.625061,-1.6569519
87,0.50140381,-1.5353394,-1.6264343
88,0.56655884,-1.4819336,-1.579895
89,0.58441162,-1.5380859,-1.5464783
90,0.65185547,-1.5483093,-1.5335083
91,0.60058594,-1.71875,-1.5962219
92,0.57281494,-1.6720581,-1.6184998
93,0.61233521,-1.6888428,-1.8162537
94,0.7409668,-1.6000366,-1.7002869
95,0.72616577,-1.4268494,-1.5818787
96,0.72265625,-1.2042236,-1.3560486
97,0.85388184,-1.2199402,-1.2307739
98,0.78125,-1.2181091,-1.1929321
99,0.74172974,-1.3446045,-1.2298584
100,0.76080322,-1.3119507,-1.2457275
101,0.69137573,-1.3339233,-1.2608337
102,0.74371338,-1.3861084,-1.2773132
103,0.78399658,-1.2388611,-1.2252808
104,0.74462891,-1.3479614,-1.2477112
105,0.70831299,-1.2536621,-1.222229
106,0.66482544,-1.0791016,-1.022644
107,0.75195313,-1.0180664,-1.0266113
108,0.73150635,-1.1865234,-1.084137
109,0.81207275,-1.0758972,-1.065979
110,0.8241272,-0.92147827,-1.0099792
111,0.75942993,-0.79772949,-0.93795776
112,0.73425293,-0.78033447,-0.88653565
113,0.84869385,-0.74554443,-0.82260132
114,0.74035644,-0.79528809,-0.82000732
115,0.75897217,-0.71228027,-0.78811646
116,0.69839478,-0.78964233,-0.79101563
117,0.67092896,-0.67047119,-0.74295044
118,0.69625854,-0.57556152,-0.68435669
119,0.71166992,-0.45852661,-0.60089111
120,0.7333374,-0.51071167,-0.57281494
121,0.58776856,-0.42190552,-0.52932739
122,0.73242188,-0.48461914,-0.50689697
123,0.67840576,-0.51086426,-0.51025391
124,0.46096802,-0.4284668,-0.4536438
125,0.6362915,-0.26397705,-0.38543701
126,0.68817139,-0.23864746,-0.34225464
127,0.68954468,-0.24185181,-0.30197144
128,0.58288574,-0.19165039,-0.27999878
129,0.47744751,-0.12207031,-0.23757935
130,0.4133606,-0.032348633,-0.16098023
131,0.35598755,0.016784668,-0.089263916
132,0.30731201,-0.030212402,-0.073547363
133,0.27435303,0.15029907,0.004119873
134,0.19851685,0.12084961,0.04119873
135,0.19836426,0.18386841,0.10940552
136,0.12771606,-0.19882202,-0.012054443
137,0.14404297,0.096740723,0.039367676
138,0.17379761,0.21789551,0.10635376
139,0.16311645,0.2293396,0.14678955
140,-0.22369385,0.053863525,0.11123657
141,-0.1399231,0.11535645,0.13870239
142,-0.026702881,0.27236939,0.16952515
143,-0.092315674,0.4574585,0.32150269
144,-0.14602661,0.43548584,0.36254883
145,-0.16204834,0.52932739,0.42297363
146,-0.23040772,0.44647217,0.42907715
147,-0.22796631,0.48294067,0.45318603
148,-0.29708862,0.4598999,0.45440674
149,-0.36437988,0.57647705,0.48126221
150,-0.24520874,0.51055908,0.48278809
151,-0.41625977,0.52917481,0.48965454
152,-0.31005859,0.62927246,0.51376343
153,-0.37368774,0.72280884,0.48217773
154,-0.48370361,0.7182312,0.53512573
155,-0.73867798,0.43518066,0.49758911
156,-0.73181152,0.6539917,0.72097778
157,-0.62805176,0.72891235,0.7484436
158,-0.68542481,0.83343506,0.78323364
159,-0.81680298,0.71289063,0.76843262
160,-0.63323975,0.83877563,0.77484131
161,-0.8126831,0.75958252,0.77529907
162,-0.75378418,0.80596924,0.79620361
163,-0.92163086,0.77926636,0.79376221
164,-0.93109131,0.7699585,0.78063965
165,-0.99731445,0.81359863,0.80108643
166,-1.0394287,0.79711914,0.84732056
167,-1.0206604,0.84762573,0.83267212
168,-0.94268799,0.88928223,0.84655762
169,-1.164093,0.76690674,0.80825806
170,-1.2023926,0.74829102,0.78338623
171,-1.162262,0.72509766,0.7711792
172,-1.2353516,0.80825806,0.77957153
173,-1.2599182,0.75836182,0.76797485
174,-1.2948608,0.78613281,0.78048706
175,-1.3977051,0.75302124,0.7498169
176,-1.3139343,0.76293945,0.74737549
177,-1.3313293,0.77270508,0.76293945
178,-1.3809204,0.73699951,0.753479
179,-1.3674927,0.78155518,0.76583862
180,-1.4772034,0.62637329,0.70739746
181,-1.5196228,0.68527222,0.70281982
182,-1.5719604,0.58334351,0.65628052
183,-1.4874268,0.66589356,0.66131592
184,-1.5032959,0.55664063,0.6098938
185,-1.5180969,0.51376343,0.55603027
186,-1.6217041,0.46432495,0.51879883
187,-1.5203857,0.45089722,0.47439575
188,-1.6075134,0.54275513,0.47866821
189,-1.5447998,0.38848877,0.43762207
190,-1.6265869,0.4133606,0.39382935
191,-1.5888977,0.42129517,0.39276123
192,-1.6471863,0.30395508,0.34988403
193,-1.6744995,0.095214844,0.28579712
194,-1.736145,0.24627685,0.24246216
195,-1.6526794,0.13916016,0.21469116
196,-1.5731812,0.14648438,0.19210815
197,-1.5480041,0.14633179,0.17761231
198,-1.7086792,0.19958496,0.1802063
199,-1.7304993,0.043487549,0.11810303
200,-1.6604614,0.042572021,0.085754395
201,-1.6091919,-0.001220703,0.062561035
202,-1.6308594,-0.63400269,-0.18844605
203,-1.473999,-0.29647827,-0.28015137
204,-1.7025757,-0.21911621,-0.23345947
205,-1.647644,-0.27526856,-0.2507019
206,-1.6699219,-0.29418945,-0.262146
207,-1.6004944,-0.2154541,-0.24047852
208,-1.5852356,-0.31219482,-0.26367188
209,-1.5649414,-0.36758423,-0.30715942
210,-1.5820313,-0.33508301,-0.29937744
211,-1.5170288,-0.42053223,-0.32653809
212,-1.4665222,-0.43716431,-0.35217285
213,-1.5252686,-0.61569214,-0.40802002
214,-1.5002441,-0.54077148,-0.43151856
215,-1.6052246,-0.7069397,-0.65734863
216,-1.4880371,-0.57678223,-0.40466309
217,-1.3496399,-0.67932129,-0.54656982
218,-1.4089966,-0.71594238,-0.57250977
219,-1.3314819,-0.79681397,-0.61950684
220,-1.3711548,-0.7963562,-0.67016602
221,-1.2646484,-0.8833313,-0.74356079
222,-1.2355041,-0.86868286,-0.7800293
223,-1.1923218,-0.96496582,-0.84777832
224,-1.1978149,-1.0827637,-0.92590332
225,-1.0998535,-1.1428833,-0.9954834
226,-0.98815918,-1.1906433,-1.0437012
227,-0.96237183,-1.138916,-1.0646057
228,-0.98800659,-1.2394714,-1.1351013
229,-0.94146728,-1.1959839,-1.1631775
230,-0.85449219,-1.2493896,-1.1779785
231,-0.85876465,-1.3259888,-1.2290955
232,-0.64987183,-1.3412476,-1.2464905
233,-0.71624756,-1.3848877,-1.2878418
