,a,b,c
0,-0.87600708,-1.4923096,-5.0
1,-0.80001831,-1.4811707,-5.0
2,-0.75958252,-1.5164185,-5.0
3,-0.76599121,-1.6329956,-3.944397
4,-0.73394775,-1.7295837,-3.2510376
5,-0.72021484,-1.7581177,-2.7285767
6,-0.66268921,-1.763916,-2.4101257
7,-0.63446045,-1.716156,-2.1659851
8,-0.53970337,-1.6503906,-1.9793701
9,-0.60424805,-1.8382263,-1.9311523
10,-0.50827026,-1.8807983,-1.9085693
11,-0.43289185,-1.9387817,-1.9161987
12,-0.42419434,-1.9058228,-1.8269348
13,-0.46524048,-1.9525146,-1.8603516
14,-0.36849976,-1.8977356,-1.8692017
15,-0.26397705,-1.8878174,-1.877594
16,-0.14953613,-1.9129944,-1.8917847
17,-0.25054932,-2.0483398,-1.9622803
18,-0.079040527,-1.9926453,-1.9725037
19,-0.14801025,-2.0527649,-1.9992065
20,-0.084838867,-2.0475769,-1.9842529
21,-0.004119873,-1.8708801,-1.9464111
22,-0.01449585,-2.033844,-1.9436646
23,0.012512207,-2.0797729,-1.9871521
24,-0.007629395,-2.1636963,-2.039032
25,0.15487671,-2.0918274,-2.0552063
26,0.14221191,-2.1466064,-2.0689392
27,0.082550049,-2.2055054,-2.109375
28,0.23742676,-2.1080017,-2.0840454
29,0.19378662,-2.114563,-2.0887756
30,0.28900147,-2.0191956,-2.0584106
31,0.32409668,-1.9482422,-2.0135498
32,0.28411865,-2.0806885,-2.0373535
33,0.32577515,-2.0152283,-2.0324707
34,0.31463623,-2.1243286,-2.0822144
35,0.47698975,-2.1151733,-2.0933533
36,0.45059204,-2.2065735,-2.1273804
37,0.55801392,-2.2314453,-2.1528625
38,0.51300049,-2.3109436,-2.1977234
39,0.61706543,-2.2183228,-2.1934509
40,0.59570313,-2.1879578,-2.2006226
41,0.59173584,-2.0803833,-2.166748
42,0.64117432,-2.0542908,-2.134552
43,0.6137085,-2.0185852,-2.0927429
44,0.78720093,-2.036438,-2.0675659
45,0.77911377,-2.1946716,-2.0866394
46,0.98602295,-2.1203613,-2.0811462
47,0.79589844,-2.0889282,-2.1154785
48,0.77468872,-2.1231079,-2.0669556
49,0.80276489,-2.0501709,-1.9689941
50,0.88653565,-1.9248962,-1.946106
51,0.92697144,-1.9061279,-1.900177
52,0.91217041,-1.71875,-1.8147278
53,0.93048096,-1.5556335,-1.7079163
