,a,b,c
0,0.70144653,-0.35903931,-5.0
1,0.7093811,-0.31158447,-5.0
2,0.64544678,-0.39611816,-4.473877
3,0.67337036,-0.28106689,-3.0374146
4,0.5229187,-0.42190552,-2.1478271
5,0.57357788,-0.39642334,-1.5400696
6,0.56808472,-0.34439087,-1.1286926
7,0.52276611,-0.38619995,-0.87158203
8,0.53222656,-0.42236328,-0.69442749
9,0.52719116,-0.43136597,-0.58273315
10,0.50476074,-0.38833618,-0.51177978
11,0.53344727,-0.37185669,-0.54855347
12,0.53894043,-0.36682129,-0.45883179
13,0.5392456,-0.38192749,-0.13168335
14,0.53131103,-0.29800415,0.27252197
15,0.53222656,0.42327881,0.59646606
16,0.47424316,0.92193603,0.51589966
17,0.37994385,0.8895874,0.23864746
18,0.37597656,0.46081543,0.054016113
19,0.34317017,-0.002746582,-0.059356689
20,0.32424927,-0.28503418,-0.16403198
21,0.37872314,-0.33111572,-0.19378662
22,0.30609131,-0.40283203,-0.22323608
23,0.3276062,-0.31936645,-0.23590088
24,0.25863647,-0.37216186,-0.24642944
25,0.25543213,-0.29632568,-0.24169922
26,0.24261475,-0.2116394,-0.23712158
27,0.10528565,-0.27145386,-0.29205322
28,0.014648438,-0.60836792,-0.39108276
29,-0.038452148,-0.64193726,-0.48782349
30,-0.1133728,-0.55160522,-0.58425903
31,-0.072937012,-0.4927063,-0.65597534
32,-0.078735352,-0.49316406,-0.51986694
33,0.070037842,-0.28991699,-0.40725708
34,0.11108398,-0.23223877,-0.35324097
35,-0.047607422,-0.2571106,-0.32409668
36,-0.20370483,-0.46173096,-0.3515625
37,-0.054626465,-0.025939941,-0.20019531
38,-0.15808106,-0.12878418,-0.17227173
39,-0.40710449,-0.056762695,-0.11459351
40,-0.16937256,0.11276245,0.000610352
41,-0.41168213,-0.27328491,-0.090789795
42,-0.10482788,-0.084991455,-0.040893555
43,-0.15396118,0.17654419,0.042877197
44,-0.32043457,0.17196655,0.12008667
45,0.077667236,0.26290894,0.18432617
46,-0.096282959,0.31799316,0.21987915
47,-0.62011719,0.23925781,0.2204895
48,-0.24124145,0.29663086,0.24963379
49,-0.17288208,0.45028686,0.31280518
50,-0.39794922,0.34210205,0.32546997
51,-0.32562256,0.37582397,0.32821655
52,-0.41442871,0.34423828,0.32302856
53,-0.36865234,0.43533325,0.39398193
54,-0.43869019,0.27114868,0.32913208
55,-0.5140686,0.40679932,0.34500122
56,-0.51742554,0.51071167,0.36895752
57,-0.42526245,0.55389404,0.45501709
58,-0.58837891,0.69061279,0.58441162
59,-0.44281006,0.81512451,0.65383911
60,-0.4347229,0.80291748,0.71487427
61,-0.52597046,0.50292969,0.63583374
