,a,b,c
0,0.68237305,-0.88821411,-5.0
1,0.81207275,-0.77377319,-5.0
2,0.74325562,-0.83251953,-4.8606873
3,0.67565918,-0.76980591,-3.4844971
4,0.64636231,-0.52688599,-2.4736023
5,0.65826416,-0.56549072,-1.8341064
6,0.74371338,-0.52108765,-1.4103699
7,0.76248169,-0.58258057,-1.1323547
8,0.54870606,-0.50125122,-0.93841553
9,0.60241699,-0.5329895,-0.81588745
10,0.7824707,-0.5809021,-0.72402954
11,0.71960449,-0.5090332,-0.55267334
12,0.60684204,-0.4234314,-0.5178833
13,0.60638428,-0.41610718,-0.49209595
14,0.59631348,-0.27099609,-0.41625977
15,0.52993774,-0.29647827,-0.38925171
16,0.58807373,-0.36102295,-0.37979126
17,0.46203613,-0.32196045,-0.38208008
18,0.54290772,-0.31936645,-0.35980225
19,0.57449341,-0.14450073,-0.28808594
20,0.53543091,-0.11795044,-0.21759033
21,0.56121826,-0.14068603,-0.18386841
22,0.4296875,-0.10604858,-0.16357422
23,0.37750244,-0.079040527,-0.11947632
24,0.36941528,0.024414063,-0.074157715
25,0.45471191,0.00869751,-0.043945313
26,0.37582397,-0.013275146,-0.018768311
27,0.39855957,0.023193359,-0.002441406
28,0.31204224,0.10620117,0.017852783
29,0.07598877,0.039978027,-0.032653809
30,-0.13183594,-0.17791748,-0.08102417
31,0.15014648,0.001220703,-0.064544678
32,0.13916016,0.063171387,-0.00213623
33,0.098114014,0.20248413,0.086364746
34,0.051574707,0.30517578,0.17532349
35,0.01373291,0.40130615,0.27618408
36,0.033874512,0.39733887,0.32028198
37,-0.072631836,0.41168213,0.37002564
38,-0.11154175,0.34866333,0.36849976
39,-0.13473511,0.37948608,0.390625
40,-0.1109314,0.55618286,0.4335022
41,-0.21514893,0.54870606,0.48110962
42,-0.31860352,0.55511475,0.49011231
43,-0.30456543,0.53726196,0.59417725
44,-0.34423828,0.56655884,0.36651611
45,-0.57800293,0.44738769,0.34683228
46,-0.51559448,0.57769775,0.42526245
47,-0.49285889,0.61523438,0.49743652
48,-0.53878784,0.54458618,0.51986694
49,-0.50949097,0.64147949,0.56823731
50,-0.52947998,0.61721802,0.58197022
51,-0.56716919,0.72891235,0.63873291
52,-0.70007324,0.65200806,0.64590454
53,-0.72799683,0.44174194,0.55770874
54,-0.88912964,0.20355225,0.44830322
55,-0.71289063,0.67047119,0.52246094
56,-0.65994263,0.79376221,0.62774658
57,-0.81634522,0.70175171,0.65826416
58,-0.82092285,0.66680908,0.66772461
59,-0.84228516,0.63034058,0.66955566
60,-0.89065552,0.65689087,0.67825317
61,-0.82733154,0.75531006,0.68939209
62,-0.81069946,0.77896118,0.71594238
63,-0.79574585,0.78582764,0.93200684
64,-0.93521118,0.73043823,0.84243774
65,-1.0682678,0.65597534,0.79467773
66,-1.0018921,0.81771851,0.81665039
67,-1.1755371,0.72418213,0.7850647
68,-1.1688232,0.7498169,0.78948975
69,-1.0203552,0.68893433,0.77331543
70,-1.1325073,0.87280273,0.80612183
71,-1.0824585,0.8757019,0.82290649
72,-1.1457825,0.83755493,0.83053589
73,-1.3536072,0.72265625,0.80932617
74,-1.1528015,0.81985474,0.81665039
75,-1.151123,0.75531006,0.80596924
76,-1.1186218,0.62683106,0.75393677
77,-1.3671875,0.64743042,0.78186035
78,-1.4628601,0.57556152,0.71609497
79,-1.4976501,0.66680908,0.69335938
80,-1.4933777,0.68206787,0.66986084
81,-1.3441467,0.69671631,0.66299438
82,-1.3102722,0.80825806,0.70266724
83,-1.5278625,0.67352295,0.67581177
84,-1.4190674,0.76858521,0.71472168
85,-1.451416,0.71548462,0.72158813
86,-1.4279175,0.73471069,0.73577881
87,-1.5602112,0.59494019,0.68435669
88,-1.6137695,0.61843872,0.66558838
89,-1.5644836,0.49621582,0.61386108
90,-1.4505005,0.55801392,0.62133789
91,-1.4657593,0.56533813,0.59265137
92,-1.6345215,0.51574707,0.5581665
93,-1.6546631,0.51361084,0.55114746
