,a,b,c
0,0.69030762,-2.4977112,-5.0
1,0.76278687,-2.457428,-5.0
2,0.80215454,-2.338562,-5.0
3,0.91567993,-2.3690796,-4.7116089
4,0.85586548,-2.2894287,-3.8745117
5,1.0025024,-2.3391724,-3.3502197
6,1.1325073,-2.3950195,-3.032074
7,1.0253906,-2.387085,-2.8143311
8,1.026001,-2.3132324,-2.6409912
9,1.1352539,-2.2943115,-2.5062561
10,1.1320496,-2.1617126,-2.3861694
11,1.1647034,-2.2174072,-2.3146057
12,1.1824036,-2.097168,-2.2425842
13,1.2680054,-2.0526123,-2.1907043
14,1.3287354,-1.8962097,-2.0996094
15,1.4370728,-1.8084717,-2.1846008
16,1.5072632,-1.8408203,-2.1257019
17,1.4678955,-1.8655396,-2.0291138
18,1.3671875,-1.8937683,-1.9821167
19,1.3374329,-1.8206787,-1.9372559
20,1.4561462,-1.7524719,-1.8682861
21,1.428833,-1.7431641,-1.8200684
22,1.444397,-1.8060303,-1.7074585
23,1.4916992,-1.8347168,-1.7617798
24,1.5344238,-1.7602539,-1.7687988
25,1.5002441,-1.728363,-1.7512512
26,1.471405,-1.6625977,-1.7271423
27,1.4250183,-1.6217041,-1.7050171
28,1.4984131,-1.4749146,-1.6273499
29,1.4251709,-1.5309143,-1.6030884
30,1.4480591,-1.378479,-1.5226746
31,1.3572693,-1.3153076,-1.446991
32,1.3308716,-1.1895752,-1.3070679
33,1.4379883,-1.0902405,-1.2226868
34,1.3546753,-1.0339355,-1.131897
35,1.328125,-1.1602783,-1.1140442
36,1.3989258,-0.99822998,-1.0421753
37,1.322937,-0.96374512,-0.97763062
38,1.2986755,-0.92132568,-0.97579956
39,1.2939453,-0.95794678,-0.97045898
40,1.3287354,-0.85083008,-0.92575073
41,1.2069702,-0.86746216,-0.8744812
42,1.1427307,-0.84289551,-0.88226318
43,1.2142944,-0.85891724,-0.8821106
44,1.1885071,-0.74066162,-0.84686279
45,1.2005615,-0.47912598,-0.72128296
46,1.2203979,-0.43273926,-0.62774658
47,1.1543274,-0.39611816,-0.57495117
48,1.2078857,-0.54641724,-0.57037353
49,1.1683655,-0.51605225,-0.55175781
50,1.1778259,-0.41046143,-0.5015564
51,1.1849976,-0.2734375,-0.41641235
52,1.1022949,-0.34057617,-0.19699097
53,1.098175,-0.13275147,-0.13702393
54,1.0568237,-0.13168335,-0.13046265
55,1.1004639,-0.077514648,-0.088653564
56,0.97137451,0.006256104,-0.064239502
57,0.80200195,0.048980713,-0.031738281
58,0.7421875,-0.12756348,-0.065765381
59,0.64086914,-0.087585449,-0.049743652
60,0.66955566,-0.007019043,-0.028381348
61,0.7182312,0.2420044,0.098876953
62,0.59280396,0.30456543,0.14297485
63,0.57189941,0.36880493,0.20507813
64,0.72998047,0.41275024,0.31158447
65,0.67245483,0.40100098,0.35522461
66,0.6539917,0.47607422,0.44891357
67,0.6048584,0.65811157,0.57571411
68,0.52642822,0.67123413,0.60928345
69,0.48660278,0.521698,0.59417725
70,0.52780151,0.53894043,0.58273315
71,0.33599853,0.2998352,0.48522949
72,0.37445068,0.70083618,0.58609009
73,0.31097412,0.97488403,0.68267822
74,0.19058228,0.86196899,0.75744629
75,0.22781372,0.87219238,0.81832886
76,0.15411377,0.95306397,0.86273193
77,0.13412476,0.84060669,0.86669922
78,-0.092773438,0.81985474,0.86303711
79,-0.068054199,0.9765625,0.90744019
80,-0.1133728,0.9538269,0.93078613
81,-0.062866211,1.1335754,0.98983765
82,-0.17074585,1.184082,1.0604858
83,-0.29342651,1.2150574,1.0861206
84,-0.34713745,1.157074,1.1151123
85,-0.40863037,1.1624146,1.0978699
86,-0.55831909,1.0572815,1.0650635
87,-0.59875488,1.0917664,1.0723877
88,-0.6451416,1.2391663,0.99365234
89,-0.71929932,1.2948608,1.0882568
90,-0.77209473,1.3641357,1.187439
91,-0.85067749,1.3299561,1.2402344
92,-0.9185791,1.2733459,1.2536621
93,-0.90560913,1.3525391,1.2936401
94,-0.85510254,1.4741516,1.3580322
95,-0.94406128,1.4709473,1.3861084
96,-0.97549438,1.51474,1.4247131
97,-1.0281372,1.4463806,1.4179993
98,-0.98556519,1.4408875,1.4385986
99,-1.0687256,1.4479065,1.439209
100,-1.0887146,1.5785217,1.4875793
101,-1.290741,1.4395142,1.4732361
102,-1.2489319,1.4665222,1.4582825
103,-1.3395691,1.5078735,1.4842224
104,-1.3179016,1.4852905,1.4768982
105,-1.3957214,1.4213562,1.4355469
106,-1.5541077,1.25,1.3754272
107,-1.5275574,1.144104,1.3256836
108,-1.5408325,1.16745,1.2875366
109,-1.5725708,1.431427,1.3471985
110,-1.5744019,1.4250183,1.3346863
111,-1.6429138,1.2773132,1.3018799
112,-1.6723633,1.2445068,1.2579346
113,-1.711731,1.2356567,1.2394714
114,-1.7407227,1.2298584,1.2289429
115,-1.7903137,1.2379456,1.2303162
116,-1.8699646,1.2257385,1.2301636
117,-1.854248,1.2322998,1.2275696
118,-1.7868042,1.2783813,1.2374878
119,-1.980896,1.1402893,1.1853027
120,-1.9337463,1.2432861,1.1837769
121,-1.9894409,1.3555908,1.2193298
122,-1.9630432,1.3769531,1.2579346
123,-2.1183777,1.2188721,1.2249756
124,-2.0573425,1.1534119,1.3198853
125,-2.0605469,1.0177612,1.2252808
126,-2.0779419,0.99807739,1.1608887
127,-2.1916199,0.88592529,1.0668945
128,-2.064209,0.94848633,1.0162354
129,-2.0671082,0.81085205,0.92697144
130,-2.1524048,0.8605957,0.90240478
131,-2.2257996,0.70907593,0.834198
132,-2.2654724,0.83374023,0.85601807
133,-2.0713806,0.77514648,0.82839966
134,-2.0596313,0.72998047,0.80932617
135,-2.2875977,0.65811157,0.7484436
136,-2.3158264,0.6652832,0.71548462
137,-2.2224426,0.68191528,0.70724487
138,-2.1481323,0.45211792,0.58059692
139,-2.101593,0.42739868,0.53436279
140,-2.0635986,0.39001465,0.48431397
141,-2.1502686,0.5581665,0.50048828
142,-2.2207642,0.40618897,0.45700073
143,-2.2262573,0.4133606,0.46951294
144,-2.1807861,0.14923096,0.40435791
145,-2.2373962,-0.16906738,0.15670776
146,-2.1730042,0.10696411,0.10177612
147,-2.205658,0.016174316,0.019378662
148,-2.2410583,-0.019226074,0.017242432
149,-2.1517944,-0.1763916,-0.045928955
150,-2.2135925,-0.031585693,-0.054016113
151,-2.0726013,-0.008544922,-0.039367676
152,-2.2288513,-0.1638794,-0.12252808
153,-1.9946289,-0.14480591,-0.11978149
154,-1.9985962,-0.19821167,-0.12359619
155,-1.9952393,-0.28686523,-0.19485474
156,-2.118988,-0.44998169,-0.27770996
157,-2.0724487,-0.31860352,-0.29083252
158,-1.9517517,-0.46768189,-0.3453064
159,-1.9400024,-0.65917969,-0.45837402
160,-2.013092,-0.75164795,-0.5783081
161,-1.9181824,-0.69320679,-0.65231323
162,-1.8661499,-0.76812744,-0.84396362
163,-1.8403625,-0.77606201,-0.83251953
164,-1.769104,-0.84991455,-0.8404541
165,-1.6520691,-0.90255737,-0.8531189
166,-1.6409302,-0.98922729,-0.88973999
167,-1.5249634,-1.0165405,-0.90911865
168,-1.5161133,-1.0827637,-0.95306397
169,-1.4964294,-1.030426,-0.95535278
170,-1.6113281,-1.1904907,-1.0098267
171,-1.6577148,-1.309967,-1.1228943
172,-1.4704895,-1.2869263,-1.1799622
173,-1.5010071,-1.4489746,-1.2713623
174,-1.4445496,-1.3461304,-1.2892151
175,-1.3497925,-1.4302063,-1.3542175
176,-1.459198,-1.5118408,-1.4109802
177,-1.3879395,-1.4903259,-1.4242554
178,-1.3812256,-1.5628052,-1.4572144
179,-1.3168335,-1.6111755,-1.4865112
180,-1.15448,-1.7297363,-1.5614319
181,-1.1468506,-1.7895508,-1.6409302
182,-1.0508728,-1.7193604,-1.6824341
183,-1.0801697,-1.7803955,-1.7233276
184,-0.9362793,-1.7822266,-1.7163086
185,-0.99822998,-1.8310547,-1.7636108
186,-0.88867188,-1.7854309,-1.7640686
187,-0.77011108,-1.7050171,-1.7420959
188,-0.73608398,-1.7651367,-1.645813
189,-0.68237305,-1.9689941,-1.7404175
190,-0.58532715,-1.9848633,-1.8135071
191,-0.74874878,-2.09198,-1.9187927
192,-0.63934326,-1.9831848,-1.9294739
193,-0.59555054,-1.9570923,-1.9464111
194,-0.49072266,-2.03125,-1.9773865
195,-0.34881592,-2.0117188,-1.9848633
196,-0.3944397,-2.1725464,-1.8278503
197,-0.43930054,-2.1781921,-1.9926453
198,-0.22918701,-2.0788574,-2.0159912
199,-0.16357422,-2.0887756,-1.9953918
200,-0.21194458,-2.1784973,-2.0578003
201,-0.054473877,-2.2021484,-2.0687866
202,-0.076293945,-2.1669006,-2.0748901
203,-0.073242188,-2.2463989,-2.1124268
204,-0.084075928,-2.2439575,-2.1336365
205,-0.022735596,-2.1006775,-2.0942688
206,0.015106201,-2.244873,-2.1385193
207,0.15884399,-2.255249,-2.1530151
208,0.2180481,-2.1948242,-2.1604919
209,0.19134522,-2.2859192,-2.1992493
210,0.21728516,-2.1340942,-2.1856689
211,0.31906128,-2.3258972,-2.2131348
212,0.3225708,-2.3474121,-2.2561646
213,0.45349121,-2.0521545,-2.1728516
214,0.49621582,-2.0895386,-2.1511841
215,0.4888916,-2.0187378,-2.1209717
216,0.58654785,-2.1922302,-2.1322632
217,0.51635742,-2.3274231,-2.1714783
218,0.54107666,-2.4946594,-2.2662354
219,0.60821533,-2.4113464,-2.3262024
220,0.70602417,-2.12677,-2.2895813
221,0.68176269,-2.2407532,-2.2750854
222,0.74172974,-2.0913696,-2.2099304
223,0.71044922,-2.1459961,-2.182312
224,0.82275391,-2.0783997,-2.1237183
225,0.86791992,-2.1025085,-2.0991516
226,0.85281372,-2.1051025,-2.0826721
227,0.9185791,-1.9758606,-2.0559692
228,0.93917847,-2.0596313,-2.0556641
229,0.96618652,-2.0565796,-2.0504761
230,0.90820313,-2.2622681,-2.0947266
231,0.97625732,-2.2445679,-2.1234131
232,1.0662842,-2.1630859,-2.117157
233,1.1235046,-2.0483398,-2.0657349
234,1.0470581,-2.0806885,-2.0747375
235,1.1842346,-1.8954468,-2.1022034
236,1.1335754,-1.8814087,-2.1025085
237,1.1317444,-1.7980957,-1.9792175
238,1.1819458,-1.7514038,-1.9065857
239,1.1860657,-1.7300415,-1.8453979
240,1.1952209,-1.6804504,-1.7921448
241,1.1703491,-1.6697693,-1.7376709
242,1.2181091,-1.6516113,-1.7106628
243,1.2442017,-1.6239929,-1.6749573
244,1.3058472,-1.4968872,-1.6145325
245,1.2606812,-1.5823364,-1.6136169
246,1.2927246,-1.5800476,-1.6249084
247,1.2442017,-1.6105652,-1.6172791
248,1.2957764,-1.5475464,-1.5771484
249,1.206665,-1.6191101,-1.6151428
250,1.2742615,-1.3595581,-1.5264893
251,1.257019,-1.3885498,-1.4746094
252,1.3008118,-1.2373352,-1.37146
253,1.184082,-1.2820435,-1.343689
254,1.2095642,-1.2002563,-1.2948608
255,1.2164307,-1.2382507,-1.2768555
256,1.1633301,-1.2181091,-1.2391663
257,1.2605286,-1.0734558,-1.1764526
258,1.1784363,-1.0905457,-1.1419678
259,1.3873291,-0.92514038,-1.0540771
260,1.2615967,-0.89385986,-0.99563599
261,1.3244629,-0.73776245,-0.88745117
262,1.192627,-0.75317383,-0.83862305
263,1.1869812,-0.66497803,-0.77163696
264,1.072998,-0.64361572,-0.72814941
265,1.1260986,-0.61126709,-0.68237305
266,1.0137939,-0.55099487,-0.63659668
267,0.99258423,-0.49987793,-0.37689209
268,0.9211731,-0.48782349,-0.42480469
269,0.90454102,-0.38833618,-0.38223267
270,0.89050293,-0.4006958,-0.3805542
271,0.96130371,-0.27511597,-0.34378052
272,0.94207764,-0.19317627,-0.34667969
273,0.89416504,-0.09262085,-0.25634766
274,0.77285767,-0.16281128,-0.22644043
275,0.79589844,-0.1109314,-0.17227173
276,0.86380005,-0.078430176,-0.13183594
277,0.82138062,-0.046386719,-0.096130371
278,0.8265686,-0.15869141,-0.13092041
279,0.46325684,-0.16052246,-0.17944336
280,0.625,-0.019683838,-0.11856079
281,0.47286987,0.020599365,-0.11749268
282,0.52368164,0.081939697,-0.035400391
283,0.49179077,0.13137817,0.048522949
284,0.43380737,0.20477295,0.10238648
285,0.36560059,0.30395508,0.16784668
286,0.37399292,0.31814575,0.21270752
287,0.31402588,0.31280518,0.24383545
288,0.20263672,0.49041748,0.30609131
289,0.23483276,0.64056397,0.41931152
290,0.028381348,0.48370361,0.45196533
291,0.081481934,0.47012329,0.46600342
292,0.061950684,0.41992188,0.43487549
293,0.006103516,0.57952881,0.4951477
294,0.009307861,0.60791016,0.60791016
295,-0.067443848,0.6413269,0.63278198
296,-0.10360718,0.78643799,0.7069397
297,-0.10772705,0.73486328,0.69488525
298,-0.15533447,0.90621948,0.77072144
299,-0.14160156,1.0324097,0.86334228
300,-0.21499634,0.9916687,0.9072876
301,-0.3125,0.85327148,0.89645386
302,-0.38574219,1.0162354,0.93551636
303,-0.37765503,1.0877991,0.98464966
304,-0.44158936,1.1196899,1.0237122
305,-0.50643921,1.0827637,1.0453796
306,-0.55282593,1.1427307,1.0879517
307,-0.67962647,1.0687256,1.0415649
308,-0.58227539,1.1386108,1.1022949
309,-0.66314697,1.1621094,0.97427368
310,-0.77804565,1.2475586,1.0614014
311,-0.87539673,1.1990356,1.1103821
312,-0.83831787,1.2065125,1.1575317
313,-0.86791992,1.1305237,1.1585999
314,-0.79971313,1.2542725,1.2051392
315,-0.96206665,1.1566162,1.1859131
316,-0.9185791,1.2785339,1.2036133
317,-1.0183716,1.2162781,1.2072754
318,-0.99060059,1.2969971,1.2426758
319,-1.0610962,1.2045288,1.2255859
320,-1.2083435,1.108551,1.2001038
321,-1.146698,1.139679,1.1781311
322,-1.2390137,1.0961914,1.1470032
323,-1.2297058,1.156311,1.1367798
324,-1.2428284,1.1236572,1.1100769
325,-1.2922668,1.2759399,1.1608887
326,-1.3612366,1.2626648,1.1994934
327,-1.4497375,1.2110901,1.2091064
328,-1.4065552,1.2652588,1.2487793
329,-1.4361572,1.224823,1.2481689
330,-1.3801575,1.2857056,1.2695313
331,-1.484375,1.174469,1.2467957
332,-1.5188599,1.197052,1.2281799
333,-1.4703369,1.1895752,1.2280273
334,-1.6455078,1.060791,1.1816406
335,-1.6133118,1.1184692,1.1837769
336,-1.7344666,0.96679688,1.1326599
337,-1.6731262,1.0247803,1.1183166
338,-1.7379761,0.93566894,1.0745239
339,-1.7086792,1.0125732,1.1889648
340,-1.7651367,0.96679688,1.1454773
341,-1.8212891,1.0552979,1.1392212
342,-1.8896484,0.88912964,1.0519409
343,-1.8341064,1.0214233,1.0513306
344,-1.8612671,0.88897705,0.98937988
345,-1.8663025,0.84487915,0.93414307
346,-1.8455505,0.81680298,0.93200684
347,-1.9941711,0.76751709,0.88043213
348,-1.9996643,0.84838867,0.86639404
349,-1.8603516,0.80718994,0.85540772
350,-1.9352722,0.76980591,0.82427978
351,-1.9168091,0.69168091,0.7925415
352,-1.9966125,0.52841187,0.71670532
353,-1.9766235,0.67504883,0.70220947
354,-1.8875122,0.65765381,0.68069458
355,-1.8478394,0.59417725,0.74707031
356,-1.953125,0.45394897,0.67398071
357,-1.9456482,0.38299561,0.57128906
358,-1.93573,0.29891968,0.47561645
359,-1.9718933,0.26489258,0.38574219
360,-1.967926,0.13336182,0.26184082
361,-2.0056152,0.081329346,0.15991211
362,-2.039032,0.080566406,0.099182129
363,-1.9770813,-0.005645752,0.086212158
364,-2.052002,-0.035858154,0.077362061
365,-2.0245361,-0.33416748,-0.042724609
366,-1.966095,-0.35491943,-0.15029907
367,-1.9552612,-0.095214844,-0.17974853
368,-2.0346069,-0.24108887,-0.16525269
369,-1.9746399,-0.20187378,-0.18890381
370,-1.8263245,-0.44845581,-0.2420044
371,-1.7233276,-0.3527832,-0.27618408
372,-1.713562,-0.37734985,-0.27160644
373,-1.7648315,-0.48934936,-0.32791138
374,-1.7300415,-0.37384033,-0.32211304
375,-1.7936707,-0.55297852,-0.38269043
376,-1.6471863,-0.53466797,-0.4133606
377,-1.7681885,-0.64620972,-0.47027588
378,-1.6918945,-0.61721802,-0.50094604
379,-1.7189026,-0.69366455,-0.55786133
380,-1.6159058,-0.75119019,-0.60501099
381,-1.7030334,-0.86624146,-0.69458008
382,-1.6018677,-0.85113525,-0.91751099
383,-1.647644,-0.81237793,-0.93597412
384,-1.6319275,-0.90744019,-0.92559815
385,-1.6307068,-0.99685669,-0.95031738
386,-1.466217,-1.2393188,-1.0420227
387,-1.4022827,-1.207428,-1.0958862
388,-1.4123535,-1.1503601,-1.1154175
389,-1.3165283,-1.1767578,-1.1328125
390,-1.2886047,-1.1045837,-1.1206055
391,-1.3964844,-1.1875916,-1.1338806
392,-1.3461304,-1.2353516,-1.1436462
393,-1.2928772,-1.3658142,-1.1901855
394,-1.1701965,-1.4073181,-1.2823486
395,-1.2031555,-1.5722656,-1.3938904
396,-1.0905457,-1.7353821,-1.5126038
397,-1.1004639,-1.7781067,-1.5922546
398,-1.1558533,-1.5264893,-1.5553284
399,-1.0116577,-1.5068054,-1.5353394
400,-0.82855225,-1.5516663,-1.5292358
401,-0.80612183,-1.5979004,-1.5496826
402,-0.75500488,-1.6635132,-1.5762329
403,-0.56442261,-1.6600037,-1.5893555
404,-0.54153442,-1.726532,-1.6239929
405,-0.61904907,-1.8440247,-1.6931152
406,-0.68878174,-1.9023132,-1.7530823
407,-0.70281982,-1.9342041,-1.7988586
408,-0.56045532,-1.8435669,-1.7999268
409,-0.46768189,-1.8992615,-1.8197632
410,-0.49163818,-2.0091248,-1.8885803
411,-0.41732788,-1.9839478,-1.6967773
412,-0.37200928,-1.945343,-1.8339539
413,-0.34255981,-2.0091248,-1.8592834
414,-0.29418945,-1.9940186,-1.9033813
415,-0.17486572,-1.9438171,-1.9184875
