,a,b,c
0,-0.88241577,1.2112427,-5.0
1,-0.96298218,1.2330627,-5.0
2,-0.88806152,1.2501526,-3.2929993
3,-0.95809937,1.1598206,-1.7840576
4,-1.0498047,1.0835266,-0.81878662
5,-0.93063354,1.0742188,-0.16799927
6,-0.93566894,1.1535645,0.28121948
7,-0.89813232,1.2600708,0.60806274
8,-1.0165405,1.3633728,0.86975098
9,-1.0997009,1.3613892,1.0412598
10,-1.0946655,1.3330078,1.1573791
11,-1.1009216,1.3119507,1.2217712
12,-1.1177063,1.1988831,1.2136841
13,-1.2484741,1.242981,1.2200928
14,-1.2207031,1.186676,1.2338257
15,-1.2385559,1.3195801,1.2893677
16,-1.2687683,1.3623047,1.2994385
17,-1.3278198,1.3246155,1.3394165
18,-1.4076233,1.1743164,1.3052368
19,-1.3453674,1.2391663,1.2986755
20,-1.3665771,1.1929321,1.3899231
21,-1.3247681,1.211853,1.3630676
22,-1.4926147,0.98587036,1.2893677
23,-1.4212036,1.006012,1.1730957
24,-1.5164185,0.92895508,1.1108398
25,-1.4923096,1.0960388,1.1256409
26,-1.5745544,1.1677551,1.1550903
27,-1.6111755,1.2191772,1.2007141
28,-1.7012024,1.0786438,1.1701965
29,-1.5838623,1.1878967,1.2376404
30,-1.628418,1.1962891,1.209259
31,-1.6235352,1.2185669,1.1943054
32,-1.7041016,1.1238098,1.1523438
33,-1.7355347,1.0995483,1.153717
34,-1.789856,1.0803223,1.1428833
35,-1.8597412,1.0273743,1.1073303
36,-1.7973328,1.0275269,1.0810852
37,-1.7877197,1.0145569,1.053772
38,-2.0336914,0.89981079,1.0165405
39,-2.0718384,0.88928223,0.99136353
40,-2.0959473,0.79605103,0.94116211
41,-1.9345093,0.83786011,0.91491699
42,-1.8862915,0.82733154,0.90942383
43,-1.8763733,0.84869385,0.89263916
44,-1.8603516,0.80734253,0.86013794
45,-1.8791199,0.70953369,0.81802368
46,-1.978302,0.76889038,0.8052063
47,-1.8617249,0.75897217,0.80032349
48,-1.9538879,0.67947388,0.75820923
49,-2.043457,0.54870606,0.68313599
50,-1.9526672,0.62713623,0.67153931
51,-1.968689,0.49377441,0.61691284
52,-1.9689941,0.418396,0.56762695
53,-2.1165466,0.4536438,0.53543091
54,-2.008667,0.54473877,0.53970337
55,-2.1060181,0.41213989,0.48583984
56,-1.9561768,0.4737854,0.48294067
57,-1.975708,0.48904419,0.47363281
58,-2.0249939,0.41259766,0.44967651
59,-2.0504761,0.35980225,0.41625977
60,-2.0887756,0.3477478,0.40206909
61,-2.0346069,0.2998352,0.3805542
62,-2.1060181,0.30517578,0.34622192
63,-2.0475769,0.23010254,0.3175354
64,-2.1078491,0.2029419,0.29953003
65,-1.937561,0.16723633,0.26687622
66,-1.9587708,0.071716309,0.2293396
67,-1.9267273,-0.013427734,0.17364502
68,-1.9412231,-0.10787964,0.088195801
69,-2.0683289,-0.15075684,0.037536621
70,-1.9688416,-0.18707275,-0.037384033
71,-1.9769287,-0.15167236,-0.063934326
72,-1.9805908,-0.23040772,-0.10986328
73,-2.0141602,-0.20614624,-0.15731812
74,-1.9259644,-0.22109985,-0.16036987
75,-1.942749,-0.2204895,-0.1751709
76,-1.8865967,-0.35263061,-0.21896362
77,-1.9340515,-0.36209106,-0.26321411
78,-1.9801331,-0.24032593,-0.24536133
79,-1.759491,-0.42816162,-0.30212402
80,-1.733551,-0.56045532,-0.4107666
81,-1.7124939,-0.64865112,-0.50979614
82,-1.7700195,-0.61813354,-0.5796814
83,-1.7001343,-0.65505981,-0.59692383
84,-2.0115662,-0.76644897,-0.68786621
85,-1.7962646,-0.79025269,-0.71487427
86,-1.6151428,-0.76263428,-0.72341919
87,-1.7274475,-0.97518921,-0.78689575
88,-1.6725159,-0.83053589,-0.78674316
89,-1.7155457,-0.82672119,-0.78842163
90,-1.711731,-0.80154419,-0.77667236
91,-1.7098999,-0.85144043,-0.7623291
92,-1.5745544,-0.95489502,-0.82122803
93,-1.4852905,-1.0575867,-0.88912964
94,-1.5432739,-1.0720825,-0.96923828
95,-1.466217,-1.1773682,-1.0325623
96,-1.3627625,-1.2359619,-1.1076355
97,-1.3873291,-0.88668823,-1.0346985
98,-1.264801,-1.0279846,-1.030426
99,-1.2893677,-1.0739136,-1.0227966
100,-1.3017273,-1.1769104,-1.0610962
101,-1.2715149,-1.4102173,-1.1677551
102,-1.2846375,-1.463623,-1.2831116
103,-1.4006042,-1.5426636,-1.3900757
104,-1.2063599,-1.3162231,-1.4179993
105,-1.1920166,-1.5466309,-1.4208984
106,-1.2213135,-1.5472412,-1.4347839
107,-1.1564636,-1.6419983,-1.4877319
108,-1.240387,-1.7315674,-1.5818787
109,-0.98968506,-1.8873596,-1.697998
110,-1.02005,-1.7303467,-1.7259216
111,-1.0461426,-1.6828918,-1.725769
112,-0.87295532,-1.723938,-1.7633057
113,-0.86578369,-1.7292786,-1.7242432
114,-0.81329346,-1.7466736,-1.7240906
115,-0.82305908,-1.8951416,-1.7494202
116,-0.8883667,-1.7559814,-1.7333984
117,-0.8996582,-1.8888855,-1.7875671
118,-0.79193115,-1.7907715,-1.7578125
119,-0.8480835,-1.8379211,-1.8011475
120,-0.83465576,-1.7425537,-1.7802429
121,-0.69396973,-2.046051,-1.8359375
122,-0.63522339,-1.9508362,-1.8908691
123,-0.66741943,-2.053833,-1.9223022
124,-0.59906006,-1.9024658,-1.9293213
125,-0.45913696,-1.9303894,-1.9418335
126,-0.49606323,-2.0503235,-1.9944763
127,-0.39718628,-2.0983887,-2.0445251
128,-0.38192749,-2.172699,-2.0921326
129,-0.42907715,-2.1351624,-2.1282959
130,-0.38497925,-2.0820618,-2.1156311
131,-0.38040161,-2.1380615,-2.1220398
132,-0.41885376,-2.109375,-2.121582
133,-0.25543213,-2.1253967,-2.1208191
134,-0.23773193,-2.2750854,-2.1844482
135,-0.1109314,-2.1556091,-2.1810913
136,-0.13839722,-2.3052979,-2.2366333
137,-0.032348633,-2.159729,-2.2142029
138,-0.002288818,-2.1873474,-2.2201538
139,0.11886597,-2.1398926,-2.1896362
140,0.041503906,-2.3222351,-2.2470093
141,0.05279541,-2.3451233,-2.2798157
142,0.085449219,-2.4763489,-2.3301697
143,0.1802063,-2.4885559,-2.3522949
144,0.32791138,-2.3580933,-2.321167
145,0.3352356,-2.4220276,-2.3358154
146,0.33966064,-2.3371887,-2.318573
147,0.37597656,-2.3196411,-2.2937012
148,0.29403686,-2.3400879,-2.3155212
149,0.46569824,-2.2924805,-2.2843933
150,0.41885376,-2.3599243,-2.3065186
151,0.46325684,-2.5042725,-2.3829651
152,0.55938721,-2.3658752,-2.3638916
153,0.48217773,-2.3936462,-2.3834229
154,0.66421509,-2.2940063,-2.3358154
155,0.63659668,-2.23526,-2.3014832
156,0.65368652,-2.2720337,-2.2839355
157,0.65124512,-2.1731567,-2.2531128
158,0.6741333,-2.2323608,-2.2471619
159,0.76660156,-2.2238159,-2.2193909
160,0.74035644,-2.2311401,-2.2143555
161,0.75378418,-2.1844482,-2.1768188
162,0.86807251,-2.3042297,-2.2283936
163,0.79299927,-2.2619629,-2.2129822
164,0.92010498,-2.2520447,-2.2146606
165,0.91171265,-2.2247314,-2.2033691
166,0.95489502,-2.2575378,-2.2106934
167,0.9173584,-2.2511292,-2.2145081
168,0.9487915,-2.27005,-2.2221375
169,1.0830688,-2.1417236,-2.1714783
170,1.0348511,-2.1351624,-2.1470642
171,1.0250854,-2.0678711,-2.1078491
172,1.0835266,-2.1670532,-2.1118164
173,1.0342407,-2.1481323,-2.1032715
174,1.2049866,-2.0664978,-2.0582581
175,1.1750793,-2.0414734,-2.0394897
176,1.2072754,-1.9668579,-2.0022583
177,1.2582397,-1.9107056,-1.9638062
178,1.1903381,-1.9351196,-1.9515991
179,1.247406,-1.9975281,-1.9520569
180,1.2232971,-2.0414734,-1.9668579
181,1.2516785,-1.9581604,-1.9580078
182,1.2460327,-1.9607544,-1.9648743
183,1.2182617,-1.9610596,-1.968689
184,1.2539673,-2.0343018,-1.9726563
185,1.1962891,-2.1220398,-2.0074463
186,1.227417,-2.0758057,-2.0062256
187,1.2113953,-2.0597839,-1.8811035
188,1.2513733,-1.9291687,-1.8830872
189,1.2080383,-1.9779968,-1.9052124
190,1.2744141,-1.8563843,-1.8856812
191,1.2860107,-1.7800903,-1.8345642
192,1.3072205,-1.619873,-1.7500305
193,1.2731934,-1.6468811,-1.7048645
194,1.3529968,-1.545105,-1.635437
195,1.3311768,-1.544342,-1.6038513
196,1.3606262,-1.5934753,-1.6053772
197,1.2684631,-1.4750671,-1.557312
198,1.3317871,-1.3691711,-1.4675903
199,1.3476563,-1.3238525,-1.3864136
200,1.2985229,-1.3781738,-1.3609314
201,1.3452148,-1.2825012,-1.3082886
202,1.320343,-1.4025879,-1.3035584
203,1.3497925,-1.368103,-1.2690735
204,1.2643433,-1.1645508,-1.2249756
205,1.3490295,-1.0566711,-1.1354065
206,1.320343,-1.0699463,-1.0292053
207,1.4056396,-1.0910034,-0.85510254
208,1.3175964,-1.0449219,-0.89447022
209,1.3780212,-0.96420288,-0.887146
210,1.2600708,-0.95550537,-0.89202881
211,1.3803101,-0.87814331,-0.76416016
212,1.1904907,-0.96054077,-0.8114624
213,1.2310791,-0.88226318,-0.8013916
214,1.2783813,-0.76980591,-0.77148438
215,1.1712646,-0.83892822,-0.77331543
216,1.2850952,-0.69137573,-0.71166992
217,1.1679077,-0.67153931,-0.69015503
218,1.1946106,-0.56625366,-0.62332153
219,1.1914063,-0.51010132,-0.58837891
220,1.1982727,-0.42953491,-0.54611206
221,1.2133789,-0.3843689,-0.49057007
222,1.1764526,-0.31692505,-0.43899536
223,1.133728,-0.27679443,-0.39733887
224,1.0592651,-0.34439087,-0.38726807
225,0.96633911,-0.32623291,-0.36956787
226,0.90866089,-0.30136108,-0.34347534
227,1.0360718,-0.12115479,-0.24124145
