,a,b,c
0,0.1008606,-2.1409607,-5.0
1,0.2267456,-1.8899536,-5.0
2,0.20492554,-1.9837952,-5.0
3,0.24490356,-1.9708252,-4.1741943
4,0.34820557,-1.9998169,-3.4660339
5,0.36773682,-2.0979309,-3.0101013
6,0.47286987,-1.9970703,-2.6904297
7,0.34484863,-2.1063232,-2.4989319
8,0.51589966,-2.0474243,-2.4661255
9,0.6552124,-2.0787048,-2.4142456
10,0.69580078,-1.9746399,-2.3092651
11,0.59509277,-2.0384216,-2.245636
12,0.69229126,-2.1534729,-2.2229004
13,0.80444336,-1.9764709,-2.1469116
14,0.82519531,-1.8928528,-1.8916321
15,0.91629028,-1.9934082,-2.0916748
16,0.84838867,-1.9708252,-1.8888855
17,0.93322754,-1.9567871,-2.0419312
18,0.98526001,-1.9403076,-1.9845581
19,0.92605591,-1.9285584,-2.0214844
20,1.0653687,-1.8412781,-1.9271851
21,1.0237122,-1.8823242,-1.7547607
22,1.0571289,-1.7311096,-1.9082642
23,1.0795593,-1.7628479,-1.8447876
24,1.1254883,-1.9189453,-1.9117737
25,1.0501099,-1.8051147,-1.6986084
26,1.2229919,-1.5457153,-1.7904663
27,1.2145996,-1.4654541,-1.5315247
28,1.10672,-1.5423584,-1.7259216
29,1.1740112,-1.4849854,-1.638031
30,1.0998535,-1.5301514,-1.5942383
31,1.1741638,-1.4268494,-1.4102173
32,1.1643982,-1.3265991,-1.3409424
33,1.1361694,-1.2493896,-1.3061523
34,1.0939026,-1.272583,-1.2516785
35,1.1083984,-1.2194824,-1.2411499
36,1.0597229,-1.1613464,-1.2384033
37,1.12854,-1.1407471,-1.1853027
38,1.2286377,-1.136322,-1.1553955
39,1.206665,-1.031189,-1.3279724
40,1.1775208,-0.89706421,-1.209259
41,0.99472046,-0.89324951,-1.1024475
42,1.1035156,-0.69778442,-0.962677
43,1.0708618,-0.72555542,-0.88912964
44,1.0443115,-0.60638428,-0.83724976
45,0.95672607,-0.65063477,-0.72357178
46,1.0153198,-0.51147461,-0.72006226
47,0.98571777,-0.3994751,-0.58303833
48,0.96038818,-0.33554077,-0.56686401
49,0.91064453,-0.39398193,-0.52047729
50,0.9336853,-0.25131226,-0.25192261
51,0.86883545,-0.25558472,-0.45089722
52,0.90927124,-0.11825561,-0.28381348
53,0.82962036,-0.10375977,-0.3036499
54,0.81985474,-0.068664551,-0.015869141
55,0.7258606,-0.051879883,-0.21530151
56,0.75683594,0.083312988,0.072479248
57,0.62698364,0.008544922,-0.15563965
58,0.3503418,-0.000152588,-0.15304565
59,0.50842285,-0.049285889,-0.14877319
60,0.38070679,0.14450073,0.06149292
61,0.35827637,0.21194458,0.088806152
62,0.39245606,0.32928467,0.15838623
63,0.30944824,0.46325684,0.2607727
64,0.32699585,0.50872803,0.34835815
65,0.23880005,0.54534912,0.41625977
66,0.20965576,0.48095703,0.43273926
67,0.18875122,0.61401367,0.46630859
68,0.10803223,0.63293457,0.52597046
69,-0.05279541,0.59814453,0.56655884
70,-0.11581421,0.66253662,0.56335449
71,-0.083007813,0.74951172,0.48110962
72,-0.090484619,0.64910889,0.51132202
73,-0.15899658,0.859375,0.58670044
74,-0.26123047,0.94467163,0.87844849
75,-0.40115356,0.912323,0.71868897
76,-0.37109375,1.0545349,1.0083008
77,-0.51300049,0.93383789,0.80734253
78,-0.52322388,1.0420227,0.89569092
79,-0.59387207,1.0542297,1.1506653
80,-0.60317993,1.0473633,0.9298706
81,-0.67230225,0.99502563,0.94924927
82,-0.74249268,1.078949,1.199646
