,a,b,c
0,0.70678711,-0.75485229,-5.0
1,0.72387695,-0.60729981,-5.0
2,0.75256348,-0.49026489,-4.5123291
3,0.68618774,-0.50231934,-3.1884766
4,0.7963562,-0.55160522,-2.3027039
5,0.66131592,-0.625,-1.739502
6,0.58898926,-0.72601318,-1.399231
7,0.55358887,-0.7824707,-1.1793518
8,0.54840088,-0.65307617,-0.96710205
9,0.57327271,-0.66223144,-0.86196899
10,0.58685303,-0.51696777,-0.71044922
11,0.62530518,-0.48446655,-0.61645508
12,0.65246582,-0.4876709,-0.54977417
13,0.67764282,-0.38757324,-0.49850464
14,0.64880371,-0.47286987,-0.50964356
15,0.69595337,-0.34240723,-0.49011231
16,0.50354004,-0.35430908,-0.51177978
17,0.60668945,-0.27923584,-0.48599243
18,0.5545044,-0.27984619,-0.46951294
19,0.60073853,-0.24291992,-0.41610718
20,0.54656982,-0.35308838,-0.3427124
21,0.53909302,-0.30517578,-0.27404785
22,0.50292969,-0.26397705,-0.32470703
23,0.50079346,-0.068511963,-0.28594971
24,0.42175293,-0.062255859,-0.25039673
25,0.40313721,-0.10360718,-0.20324707
26,0.41748047,-0.02243042,-0.13214111
27,0.37002564,-0.072479248,-0.11444092
28,0.41854858,-0.020751953,-0.10391235
29,0.30517578,0.1473999,-0.043334961
30,0.33630371,0.080718994,-0.0340271
31,0.25268555,0.15213013,0.002746582
32,0.1499939,-0.3742981,-0.15609741
33,0.048828125,-0.34805298,-0.23025513
34,0.10543823,-0.184021,-0.19790649
35,-0.081634521,-0.079193115,-0.17959595
36,0.0050354,-0.21057129,-0.16403198
37,-0.13534546,-0.21743774,-0.14663696
38,0.062255859,0.20385742,-0.010681152
39,0.044708252,0.11047363,0.033874512
40,0.08682251,0.3944397,0.17364502
41,-0.14587402,0.12771606,0.15365601
42,0.04196167,0.1965332,0.16921997
43,-0.22598267,0.060577393,0.10375977
44,-0.15960693,0.10269165,0.080108643
45,-0.19668579,0.3427124,0.2243042
46,-0.14556885,0.50094604,0.28182983
47,-0.028686523,0.59432983,0.18722534
48,-0.23330688,0.48965454,0.24765015
49,-0.20370483,0.46691894,0.3175354
50,-0.25283814,0.36270142,0.32424927
51,-0.27984619,0.21209717,0.25405884
52,-0.4498291,0.34805298,0.29174805
53,-0.34820557,0.51635742,0.36483765
54,-0.39276123,0.4598999,0.38070679
55,-0.43640137,0.7498169,0.493927
56,-0.51589966,0.82092285,0.57525635
57,-0.59570313,0.48660278,0.5116272
58,-0.51116943,0.56549072,0.50079346
59,-0.60134888,0.52780151,0.46630859
60,-0.5921936,0.51239014,0.44387817
61,-0.59570313,0.46218872,0.41366577
62,-0.53939819,0.75271606,0.49758911
63,-0.55389404,0.7749939,0.56686401
64,-0.63461304,0.65353394,0.59936523
65,-0.64437866,0.59463501,0.59158325
66,-0.55053711,0.78796387,0.63919067
67,-0.55267334,0.82824707,0.66238403
68,-0.63018799,0.66329956,0.6111145
69,-0.95275879,0.3944397,0.52124023
70,-0.77377319,0.82641602,0.64453125
71,-0.77346802,0.84228516,0.7107544
72,-0.71716309,0.81985474,0.70709228
73,-0.81283569,0.76782227,0.68069458
74,-0.73577881,0.66772461,0.67276001
75,-0.84030151,0.62606812,0.65322876
76,-0.87234497,0.67062378,0.64315796
77,-0.83297729,0.7623291,0.69046021
78,-0.88684082,0.67581177,0.69290161
79,-0.95870972,0.68252563,0.69381714
80,-0.94818115,0.70632935,0.70022583
81,-0.98510742,0.76797485,0.72311401
82,-1.0519409,0.74539185,0.73791504
83,-1.0772705,0.77011108,0.75271606
84,-0.99777222,0.84976196,0.79391479
85,-1.0180664,0.67871094,0.77819824
86,-1.1187744,0.86715698,0.8001709
87,-1.194458,0.85662842,0.81054688
88,-1.1735535,0.81848144,0.80291748
89,-1.1703491,0.76354981,0.97015381
90,-1.1920166,0.809021,0.89111328
91,-1.1782837,0.80230713,0.8795166
92,-1.2960815,0.65979004,0.82000732
93,-1.2033081,0.74188232,0.79833984
94,-1.1628723,0.78521728,0.78689575
95,-1.282196,0.7762146,0.77941894
96,-1.1987305,0.70892334,0.75714111
97,-1.3087463,0.62301636,0.70953369
98,-1.2490845,0.81680298,0.74920654
99,-1.3343811,0.80154419,0.7510376
100,-1.4395142,0.73547363,0.73638916
101,-1.4508057,0.72021484,0.71792603
102,-1.3763428,0.72555542,0.73348999
103,-1.3769531,0.66238403,0.7081604
104,-1.4543152,0.4598999,0.6288147
105,-1.4550781,0.55984497,0.60653687
106,-1.4558411,0.5770874,0.59448242
107,-1.5222168,0.58029175,0.57052612
108,-1.4793396,0.51025391,0.53588867
109,-1.4416504,0.60531616,0.57373047
110,-1.5057373,0.4498291,0.54092407
111,-1.5351868,0.45166016,0.53039551
112,-1.5821838,0.35934448,0.48065186
113,-1.5122986,0.38574219,0.50338745
114,-1.5074158,0.45059204,0.49362183
115,-1.5653992,0.58959961,0.52581787
116,-1.6183472,0.58441162,0.49621582
117,-1.5310669,0.40512085,0.4750061
118,-1.5164185,0.57540894,0.43579102
119,-1.499939,0.35598755,0.44250488
120,-1.4610291,0.4045105,0.44677734
121,-1.6275024,0.35110474,0.46142578
122,-1.5429688,0.28182983,0.46585083
123,-1.5467834,0.29846191,0.42251587
124,-1.5777588,0.28396606,0.38131714
125,-1.5533447,0.22460938,0.33126831
126,-1.5934753,0.20523071,0.28625488
127,-1.6268921,0.20172119,0.26397705
128,-1.7451477,0.27816772,0.29037476
129,-1.6113281,0.21881103,0.26657105
130,-1.6775513,0.17333984,0.2217102
131,-1.7481995,0.09979248,0.17349243
132,-1.6296387,0.051727295,0.13336182
133,-1.6545105,-0.10543823,0.039825439
134,-1.6485596,-0.11535645,-0.021362305
135,-1.5171814,-0.070343018,-0.004730225
136,-1.6665649,-0.077056885,-0.030975342
137,-1.7169189,-0.11016846,-0.045166016
138,-1.686554,-0.020751953,-0.043029785
139,-1.6842651,-0.081176758,-0.055541992
140,-1.6882324,-0.23162842,-0.13580322
141,-1.6108704,-0.17562866,-0.10559082
142,-1.7146301,-0.29022217,-0.20599365
143,-1.5255737,-0.24810791,-0.20858765
144,-1.4852905,-0.40924072,-0.37414551
145,-1.6572571,-0.26672363,-0.40512085
146,-1.5783691,-0.42755127,-0.42373657
147,-1.505127,-0.26046753,-0.36712647
148,-1.557312,-0.24642944,-0.34439087
149,-1.690979,-0.28625488,-0.34179688
150,-1.578064,-0.29281616,-0.34805298
151,-1.632843,-0.46417236,-0.38330078
152,-1.6078186,-0.33737183,-0.35888672
153,-1.7669678,-0.57022095,-0.42388916
154,-1.6236877,-0.62866211,-0.5015564
155,-1.5220642,-0.66299438,-0.55709839
156,-1.4367676,-0.67047119,-0.58837891
157,-1.4468384,-0.58563232,-0.59371948
158,-1.3948059,-0.61553955,-0.60287476
159,-1.3499451,-0.70587158,-0.62255859
160,-1.3334656,-0.59936523,-0.60333252
161,-1.3864136,-0.76156616,-0.67047119
162,-1.3739014,-0.85021973,-0.75942993
163,-1.3961792,-0.74645996,-0.79162598
164,-1.3343811,-0.82595825,-0.7963562
165,-1.2313843,-0.86853027,-0.80032349
166,-1.2431335,-0.8505249,-0.79910278
167,-1.2805176,-0.99060059,-0.86090088
168,-1.2095642,-0.92651367,-0.87280273
169,-1.1767578,-1.0467529,-0.91583252
170,-1.1558533,-0.90835571,-0.90408325
171,-1.247406,-1.0214233,-0.93826294
172,-1.12854,-1.1126709,-0.96725464
173,-1.0247803,-1.0180664,-0.96099853
174,-1.1820984,-1.1364746,-1.0220337
175,-1.204834,-1.1325073,-1.0379028
176,-1.091156,-1.0391235,-1.0394287
177,-0.97167969,-1.0215759,-1.028595
178,-0.93383789,-1.0467529,-1.0342407
179,-0.95153809,-1.124115,-1.0566711
180,-0.95077515,-1.3198853,-1.1332703
181,-0.89324951,-1.2416077,-1.1691284
182,-0.87493897,-1.2890625,-1.1193848
183,-0.78353882,-1.2434387,-1.0746765
184,-0.83984375,-1.153717,-1.1335754
185,-0.86288452,-1.2025452,-1.1437988
186,-0.77178955,-1.1611938,-1.129303
187,-0.7975769,-1.3496399,-1.2156677
188,-0.63049316,-1.3122559,-1.2446594
189,-0.77590942,-1.4651489,-1.3368225
190,-0.63522339,-1.4071655,-1.3673401
191,-0.68862915,-1.4273071,-1.3876343
192,-0.70983887,-1.4808655,-1.4317322
193,-0.69320679,-1.4060974,-1.4331055
194,-0.58486938,-1.3508606,-1.4025879
195,-0.47546387,-1.2867737,-1.3691711
196,-0.58135986,-1.3934326,-1.3912964
197,-0.42510986,-1.5635681,-1.459198
198,-0.40161133,-1.4897156,-1.4707947
199,-0.4095459,-1.6744995,-1.5362549
200,-0.45593262,-1.7749023,-1.630249
201,-0.37109375,-1.6827393,-1.6387939
202,-0.43533325,-1.6351318,-1.6281128
203,-0.38360596,-1.5562439,-1.5841675
204,-0.34790039,-1.5058899,-1.5591431
205,-0.2835083,-1.5733337,-1.5710449
206,-0.30853272,-1.4854431,-1.4941406
207,-0.26229858,-1.5779114,-1.5655518
208,-0.31280518,-1.7256165,-1.6146851
209,-0.25924683,-1.6938782,-1.6465759
210,-0.29891968,-1.6238403,-1.6706848
211,-0.14007568,-1.7939758,-1.7495728
212,-0.19165039,-1.8238831,-1.8437195
213,-0.09262085,-1.7451477,-1.8464661
214,-0.072937012,-1.5066528,-1.817627
215,-0.028533936,-1.6690063,-1.8138123
216,-0.12512207,-1.736908,-1.8278503
217,-0.025482178,-1.7527771,-1.8397522
218,0.01083374,-1.7173767,-1.837616
219,0.059051514,-1.7492676,-1.8336487
220,0.063476563,-1.7593384,-1.8336487
221,0.079650879,-1.6781616,-1.8095398
222,0.12496948,-1.7024231,-1.8070984
223,0.14450073,-1.7211914,-1.8002319
224,0.16311645,-1.7219543,-1.7930603
225,0.000610352,-1.6514587,-1.7498779
226,0.16326904,-1.8054199,-1.774292
227,0.24520874,-1.6859436,-1.7466736
228,0.25222778,-1.8249512,-1.7822266
229,0.27450561,-1.7553711,-1.7814636
230,0.27008057,-1.7652893,-1.7950439
231,0.36270142,-1.61026,-1.7346191
232,0.29449463,-1.6894531,-1.7211914
233,0.33996582,-1.599884,-1.6995239
234,0.35766602,-1.5211487,-1.6586304
235,0.34301758,-1.4752197,-1.6079712
236,0.40496826,-1.4016724,-1.5478516
237,0.54336548,-1.3536072,-1.517334
238,0.51269531,-1.4712524,-1.5338135
239,0.51147461,-1.5446472,-1.5606689
240,0.46035767,-1.5673828,-1.7385864
241,0.58624268,-1.5124512,-1.7602539
242,0.57266235,-1.5550232,-1.7355347
243,0.58395386,-1.6331482,-1.728363
244,0.57189941,-1.5892029,-1.706543
245,0.519104,-1.5618896,-1.6983032
246,0.65948486,-1.6265869,-1.6888428
247,0.73928833,-1.5689087,-1.6809082
248,0.63049316,-1.5644836,-1.6540527
249,0.59310913,-1.5898132,-1.6421509
250,0.63842773,-1.5234375,-1.6033936
251,0.69458008,-1.5577698,-1.6023254
252,0.73577881,-1.5371704,-1.6078186
